cpu,client,run,iface,rxpck/s,txpck/s,rxkB/s,txkB/s
36,50,1,wg,1099018.00,659882.00,1558373.18,62189.95
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1757705.00,1757706.00,1646569.54,1627058.35
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1098165.00,659552.00,1557163.65,62160.66
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1758505.00,1758473.00,1647746.46,1628170.44
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1098953.00,659520.00,1558281.01,62155.12
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1761198.00,1761216.00,1649264.75,1629778.56
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1099929.00,661285.00,1559664.95,62325.02
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1757944.00,1757965.00,1646297.29,1626861.48
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1097961.00,660001.00,1556874.39,62209.23
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1759469.00,1759451.00,1647969.65,1628450.22
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1099076.00,660378.00,1558455.42,62238.00
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1759276.00,1759262.00,1647929.08,1628401.15
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1099055.00,660212.00,1558425.64,62222.88
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1759100.00,1759126.00,1647583.46,1628092.16
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1098815.00,660297.00,1558085.33,62232.55
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1759069.00,1759030.00,1648125.58,1628553.03
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1099209.00,659854.00,1558644.01,62192.72
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1758550.00,1758583.00,1647305.08,1627832.52
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1098653.00,659897.00,1557855.62,62193.28
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1756528.00,1756498.00,1645668.06,1626130.08
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1097550.00,658952.00,1556291.60,62102.03
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1761174.00,1761197.00,1649141.68,1629662.95
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1099840.00,661353.00,1559538.75,62335.02
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1758021.00,1758006.00,1647141.13,1627603.46
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1098546.00,659456.00,1557703.90,62155.06
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1758873.00,1758899.00,1647820.57,1628306.19
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1099024.00,659883.00,1558381.69,62191.58
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1759043.00,1759045.00,1647461.55,1627971.89
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1098726.00,660310.00,1557959.13,62234.55
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1757565.00,1757563.00,1646348.87,1626858.14
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1098022.00,659547.00,1556944.92,62159.04
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1759558.00,1759517.00,1648638.86,1629042.02
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1099546.00,659995.00,1559111.23,62204.02
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1759355.00,1759357.00,1648463.07,1628914.31
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1099449.00,659908.00,1558984.32,62187.19
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1758365.00,1758343.00,1647379.30,1627841.05
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1098703.00,659626.00,1557926.52,62161.94
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1758186.00,1758200.00,1647223.70,1627708.34
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1098617.00,659589.00,1557804.57,62167.81
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1759513.00,1759518.00,1648600.00,1629052.13
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1099572.00,659987.00,1559158.73,62203.45
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1757506.00,1757493.00,1647136.65,1627583.85
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1098552.00,658882.00,1557712.41,62093.98
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1758307.00,1758300.00,1647509.88,1627945.40
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1098811.00,659501.00,1558079.66,62149.08
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1760006.00,1760013.00,1647828.29,1628390.96
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1098953.00,661060.00,1558281.01,62303.72
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1759013.00,1759018.00,1647617.53,1628121.04
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1098854.00,660154.00,1558140.63,62216.95
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1758689.00,1758605.00,1647633.23,1628077.53
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1099037.00,659732.00,1558183.38,62170.63
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1759969.00,1759810.00,1648429.49,1628836.85
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1099572.00,660475.00,1558843.45,62247.37
36,50,1,lo,0.00,0.00,0.00,0.00
36,50,1,eno1,1756204.00,1756253.00,1645214.72,1625768.36
36,50,1,eno2,0.00,0.00,0.00,0.00
36,50,1,wg,1097285.00,658966.00,1555915.84,62108.84
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,481302.00,481384.00,448997.10,443695.80
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,300989.00,180384.00,424621.26,16971.36
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,4.00,0.00,0.79,0.00
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,0.00,0.00,0.00,0.00
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,3.00,0.00,0.73,0.00
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,0.00,0.00,0.00,0.00
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,1625708.00,1625022.00,1479985.70,1461979.63
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1005572.00,619769.00,1383693.75,70917.64
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2562769.00,2562727.00,2409638.58,2380053.90
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1607355.00,955361.00,2278922.32,90214.64
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2544885.15,2544944.55,2394351.49,2364919.79
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1597153.47,947796.04,2264713.70,89407.27
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2547734.00,2547707.00,2396228.91,2366812.07
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1598337.00,949356.00,2266391.08,89562.53
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2556479.00,2556411.00,2405684.17,2376041.30
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1604720.00,951695.00,2275440.12,89775.34
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2558790.00,2558877.00,2406307.23,2376815.37
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1605071.00,953811.00,2275939.12,89990.38
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2546839.00,2546710.00,2397358.21,2367624.74
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1599092.00,947616.00,2267461.80,89400.88
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2567404.00,2567415.00,2414943.25,2385302.50
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1610853.00,956557.00,2284137.96,90240.89
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2575879.00,2575975.00,2424115.12,2394302.65
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1617061.00,958928.00,2292939.53,90471.58
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2558007.00,2557865.00,2410009.24,2379992.62
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1607659.00,950181.00,2279610.22,89641.09
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2542813.00,2543059.00,2395907.71,2366317.83
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1598502.00,944623.00,2266625.88,89118.66
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2544347.52,2544306.93,2394064.23,2364544.44
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1596866.34,947375.25,2264304.41,89385.15
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2550623.00,2550435.00,2402230.34,2372285.86
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1602387.00,948057.00,2272133.59,89441.66
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2536666.00,2536702.00,2388226.03,2358719.59
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1593127.00,943583.00,2259002.23,89021.06
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2553929.00,2554075.00,2405633.62,2375940.14
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1604911.00,949199.00,2275709.66,89546.22
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2535980.00,2535805.00,2389261.54,2359367.64
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1593712.00,942048.00,2259830.70,88875.14
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2536847.00,2536880.00,2390942.75,2361272.87
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1595124.00,941748.00,2261835.25,88846.94
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2544462.00,2544455.00,2396245.30,2366571.05
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1598504.00,945962.00,2266626.68,89246.62
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2533616.00,2533681.00,2389178.08,2359390.17
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1593973.00,939692.00,2260201.46,88650.91
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2539091.00,2539050.00,2392036.44,2362306.36
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1595718.00,943332.00,2262675.61,88992.97
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2536939.00,2536881.00,2390567.16,2360808.81
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1594772.00,942126.00,2261335.75,88884.31
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2542505.00,2542550.00,2393535.83,2364001.84
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1596690.00,945896.00,2264055.77,89240.23
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2539382.00,2539442.00,2390792.43,2361235.82
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1594794.00,944602.00,2261368.03,89120.02
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2528331.68,2528247.52,2384509.32,2354633.39
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1590852.48,937484.16,2255778.51,88448.53
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2542832.00,2542782.00,2394831.89,2365131.27
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1597487.00,945198.00,2265182.45,89176.78
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2545229.00,2545393.00,2395452.00,2366060.31
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1597997.00,947394.00,2265907.02,89379.92
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2548485.00,2548370.00,2398985.94,2369159.33
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1600127.00,948237.00,2268928.89,89465.69
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2544832.00,2544759.00,2397900.41,2368121.89
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1599708.00,945062.00,2268334.11,89155.97
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2605180.00,2605171.00,2454068.55,2423563.84
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1637108.00,968131.00,2321365.98,91335.39
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2523274.00,2523275.00,2375131.99,2345833.65
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1584346.00,938876.00,2246551.18,88582.42
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2510741.00,2510830.00,2364515.31,2335305.76
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1577377.00,933442.00,2236670.95,88063.70
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2536821.00,2536747.00,2388985.81,2359351.92
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1593601.00,943124.00,2259676.42,88980.80
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2547340.00,2547391.00,2400166.17,2370375.62
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1601206.00,946203.00,2270459.98,89274.14
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2542133.00,2542135.00,2393866.24,2364264.53
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1596922.00,945206.00,2264384.48,89169.30
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2541540.00,2541516.00,2395245.52,2365334.04
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1597841.00,943673.00,2265688.61,89030.81
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2537942.00,2537981.00,2391022.11,2361426.44
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1595221.00,942886.00,2261970.89,88959.52
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2536369.00,2536305.00,2388410.40,2358762.96
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1593101.00,943077.00,2258966.63,88976.72
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2542412.00,2542333.00,2393236.02,2363545.74
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1596347.00,945989.00,2263568.31,89253.50
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2608287.00,2608304.00,2458788.53,2428162.84
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1640384.00,967961.00,2326011.27,91319.62
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2471448.00,2471547.00,2329441.07,2300580.91
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1554115.00,917394.00,2203685.84,86546.73
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2560345.00,2560354.00,2413832.85,2383750.38
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1610379.00,949970.00,2283465.73,89621.62
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2533705.00,2533661.00,2387072.39,2357410.62
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1592422.00,941241.00,2258002.93,88798.06
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2557398.00,2557474.00,2409344.76,2379463.20
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1607298.00,950169.00,2279095.80,89644.19
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2552272.00,2552148.00,2404883.08,2374908.35
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1604283.00,947873.00,2274819.35,89422.92
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2545633.00,2545617.00,2397900.45,2368196.82
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1599769.00,945951.00,2268259.09,89248.28
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2557710.00,2557790.00,2409285.03,2379455.54
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1607326.00,950542.00,2279060.89,89682.04
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2542479.00,2542259.00,2394227.75,2364317.08
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1596956.00,945296.00,2264428.55,89187.38
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2524699.00,2524711.00,2380441.60,2350782.10
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1588121.00,936578.00,2251905.95,88365.00
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2532722.77,2532839.60,2385856.14,2356387.09
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1591692.08,941147.52,2256966.54,88790.30
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2547540.00,2547482.00,2399432.87,2369585.13
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1600575.00,946916.00,2269565.11,89331.91
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2534109.00,2534073.00,2387024.70,2357436.09
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1592426.00,941689.00,2258010.15,88844.81
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2530829.00,2530845.00,2385031.26,2355343.62
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1591124.00,939806.00,2256161.62,88671.94
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2556073.00,2556100.00,2409277.99,2379316.45
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1607252.00,948688.00,2279031.97,89497.02
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2540066.00,2540023.00,2392303.86,2362585.14
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1595823.00,944208.00,2262826.45,89089.14
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2559434.00,2559516.00,2411187.21,2381377.65
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1608796.00,950960.00,2281100.36,89716.10
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2549589.00,2549358.00,2401575.50,2371679.25
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1602215.00,947305.00,2271478.61,89377.88
36,80,1,lo,0.00,0.00,0.00,0.00
36,80,1,eno1,2553214.00,2553284.00,2405187.18,2375427.55
36,80,1,eno2,0.00,0.00,0.00,0.00
36,80,1,wg,1604591.00,948733.00,2275256.62,89495.88
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,1351469.00,1353061.00,1271343.17,1257050.50
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,852040.00,500572.00,1203825.77,47135.03
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,5.00,0.00,0.84,0.00
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,0.00,0.00,0.00,0.00
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,6.00,1.00,0.90,0.06
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,0.00,0.00,0.00,0.00
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,17094.00,17090.00,15337.34,15168.23
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,10457.00,6633.00,14300.41,783.59
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35136.00,35133.00,32987.70,32590.88
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22005.00,13128.00,31202.40,1236.83
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35193.00,35190.00,32997.36,32603.00
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22008.00,13181.00,31206.66,1242.52
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35055.00,35048.00,32978.94,32575.98
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22002.00,13046.00,31198.15,1229.50
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35264.00,35260.00,32985.75,32597.09
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,21996.00,13264.00,31189.64,1250.06
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35352.00,35349.00,33005.99,32622.80
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22006.00,13343.00,31203.82,1258.53
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35438.00,35435.00,33006.27,32625.56
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,21999.00,13436.00,31193.89,1267.28
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,36120.00,35424.00,33074.68,32639.12
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22890.00,13403.00,31251.05,1252.80
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35190.00,35190.00,32988.81,32596.14
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22007.00,13186.00,31199.69,1242.38
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35155.00,35153.00,32981.11,32586.40
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,21999.00,13153.00,31193.89,1239.67
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35420.00,35414.00,33027.75,32645.03
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22017.00,13397.00,31219.42,1263.14
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35238.00,35232.00,32987.03,32594.36
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,21998.00,13235.00,31192.48,1247.12
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35231.00,35183.00,32996.06,32599.71
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22006.00,13177.00,31203.82,1242.25
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35396.00,35311.00,33006.51,32616.74
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22005.00,13305.00,31202.40,1254.03
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35313.00,35304.00,33005.58,32618.38
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22008.00,13295.00,31206.66,1253.22
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35190.00,35188.00,32998.00,32604.18
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22010.00,13178.00,31209.49,1241.08
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35146.00,35140.00,32994.28,32597.04
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22009.00,13131.00,31208.07,1237.27
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35303.00,35297.00,33007.96,32620.74
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22014.00,13287.00,31209.62,1253.17
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35239.00,35234.00,32972.64,32583.46
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,21990.00,13246.00,31178.36,1248.38
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35173.00,35171.00,33003.99,32607.78
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22015.00,13157.00,31216.58,1239.94
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35235.00,35233.00,32985.94,32597.59
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,21998.00,13234.00,31192.48,1247.59
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35198.00,35192.00,33000.22,32604.98
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22010.00,13182.00,31209.49,1241.72
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35202.00,35200.00,32966.80,32576.55
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,21987.00,13214.00,31176.88,1245.58
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35277.00,35275.00,32983.20,32596.04
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,21994.00,13281.00,31186.80,1251.12
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35215.00,35215.00,32997.71,32606.13
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22008.00,13184.00,31206.66,1242.89
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35125.00,35122.00,32983.60,32586.77
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22003.00,13119.00,31199.57,1235.89
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35336.00,35331.00,33009.51,32623.27
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22009.00,13319.00,31208.07,1255.61
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35304.00,35302.00,32975.33,32590.53
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,21986.00,13316.00,31175.46,1255.38
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35302.00,35300.00,32996.37,32609.64
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22002.00,13294.00,31198.15,1252.75
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35205.00,35202.00,32997.92,32605.08
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22009.00,13193.00,31208.07,1242.77
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35269.00,35265.00,33013.74,32622.88
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,22016.00,13249.00,31218.00,1248.47
36,1,2,lo,0.00,0.00,0.00,0.00
36,1,2,eno1,35197.00,35194.00,32968.83,32576.13
36,1,2,eno2,0.00,0.00,0.00,0.00
36,1,2,wg,21986.00,13208.00,31175.46,1245.41
36,1,2,lo,0.00,0.00,0.00,0.00
