cpu,client,node,run,data,throughput,retransmissions,congestion_window
36,1,1,1,2.92,24.5,116,4.01
36,1,1,1,2.86,24.0,118,5.34
36,1,1,1,2.88,24.2,101,4.01
36,1,1,1,2.88,24.2,109,4.01
36,1,1,1,2.88,24.2,104,4.01
36,1,1,1,2.86,24.0,105,2.67
36,1,1,1,2.85,23.9,124,5.34
36,1,1,1,2.88,24.1,127,4.01
36,1,1,1,2.88,24.1,133,4.01
36,1,1,1,2.88,24.1,128,4.01
36,1,1,1,2.87,24.1,113,4.01
36,1,1,1,2.88,24.2,139,4.01
36,1,1,1,2.88,24.1,126,5.34
36,1,1,1,2.87,24.0,101,4.01
36,1,1,1,2.88,24.2,109,4.01
36,1,1,1,2.88,24.1,114,2.67
36,1,1,1,2.86,24.0,100,4.01
36,1,1,1,2.88,24.2,110,4.01
36,1,1,1,2.84,23.8,114,4.01
36,1,1,1,2.88,24.2,96,5.34
36,1,1,1,2.86,24.0,121,4.01
36,1,1,1,2.88,24.2,120,6.68
36,1,1,1,2.88,24.2,136,4.01
36,1,1,1,2.88,24.2,107,4.01
36,1,1,1,2.86,24.0,111,4.01
36,1,1,1,2.88,24.2,114,4.01
36,1,1,1,2.88,24.2,108,4.01
36,1,1,1,2.86,24.0,102,4.01
36,1,1,1,2.88,24.2,106,4.01
36,1,1,1,2.84,23.8,109,5.34
36,1,1,1,2.88,24.2,105,4.01
36,1,1,1,2.86,24.0,105,5.34
36,1,1,1,2.88,24.2,101,4.01
36,1,1,1,2.88,24.2,103,5.34
36,1,1,1,2.88,24.2,108,4.01
36,1,1,1,2.86,24.0,85,6.68
36,1,1,1,2.88,24.2,128,4.01
36,1,1,1,2.88,24.2,100,6.68
36,1,1,1,2.83,23.8,112,6.68
36,1,1,1,2.88,24.1,98,4.01
36,1,1,1,2.87,24.1,96,4.01
36,1,1,1,2.88,24.1,112,4.01
36,1,1,1,2.86,24.0,124,4.01
36,1,1,1,2.88,24.2,140,2.67
36,1,1,1,2.88,24.2,120,4.01
36,1,1,1,2.88,24.1,86,4.01
36,1,1,1,2.86,24.0,113,4.01
36,1,1,1,2.88,24.2,140,6.68
36,1,1,1,2.84,23.8,135,4.01
36,1,1,1,2.88,24.2,131,4.01
36,1,1,1,2.86,24.0,109,4.01
36,1,1,1,2.88,24.2,110,4.01
36,1,1,1,2.88,24.2,98,5.34
36,1,1,1,2.88,24.2,110,4.01
36,1,1,1,2.86,24.0,113,2.67
36,1,1,1,2.88,24.2,121,6.68
36,1,1,1,2.88,24.2,102,4.01
36,1,1,1,2.86,24.0,121,4.01
36,1,1,1,2.88,24.2,122,4.01
36,1,1,1,2.84,23.8,95,4.01
36,1,1,1,2.88,24.2,123,4.01
36,1,1,1,2.86,24.0,133,4.01
36,1,1,1,85.5,27.1,6,2.67
36,10,1,1,2.92,24.5,132,4.01
36,10,1,1,2.88,24.2,110,4.01
36,10,1,1,2.86,24.0,135,6.68
36,10,1,1,2.88,24.2,118,4.01
36,10,1,1,2.88,24.2,107,5.34
36,10,1,1,2.88,24.2,133,5.34
36,10,1,1,2.86,24.0,107,5.34
36,10,1,1,2.84,23.8,115,4.01
36,10,1,1,2.88,24.1,87,4.01
36,10,1,1,2.86,24.0,139,4.01
36,10,1,1,2.88,24.2,113,4.01
36,10,1,1,2.88,24.2,105,4.01
36,10,1,1,2.88,24.1,103,4.01
36,10,1,1,2.84,23.8,113,5.34
36,10,1,1,2.86,24.0,104,4.01
36,10,1,1,2.88,24.2,98,4.01
36,10,1,1,2.88,24.2,119,5.34
36,10,1,1,2.86,24.0,125,6.68
36,10,1,1,2.88,24.2,97,5.34
36,10,1,1,2.84,23.8,124,4.01
36,10,1,1,2.90,24.3,106,5.34
36,10,1,1,2.84,23.8,126,4.01
36,10,1,1,2.88,24.2,136,4.01
36,10,1,1,2.88,24.2,106,5.34
36,10,1,1,2.86,24.0,119,2.67
36,10,1,1,2.88,24.2,114,4.01
36,10,1,1,2.88,24.2,96,4.01
36,10,1,1,2.83,23.8,123,2.67
36,10,1,1,2.88,24.1,107,5.34
36,10,1,1,2.87,24.1,113,4.01
36,10,1,1,2.88,24.2,94,5.34
36,10,1,1,2.88,24.1,104,4.01
36,10,1,1,2.87,24.0,96,4.01
36,10,1,1,2.88,24.2,90,2.67
36,10,1,1,2.88,24.1,112,4.01
36,10,1,1,2.86,24.0,91,4.01
36,10,1,1,2.88,24.2,95,4.01
36,10,1,1,2.88,24.2,96,5.34
36,10,1,1,2.84,23.8,104,4.01
36,10,1,1,2.90,24.3,111,5.34
36,10,1,1,2.84,23.8,132,4.01
36,10,1,1,2.88,24.2,103,2.67
36,10,1,1,2.88,24.2,116,2.67
36,10,1,1,2.86,24.0,116,2.67
36,10,1,1,2.88,24.2,83,8.02
36,10,1,1,2.88,24.2,116,5.34
36,10,1,1,2.84,23.8,114,4.01
36,10,1,1,2.90,24.3,137,5.34
36,10,1,1,2.84,23.8,111,4.01
36,10,1,1,2.88,24.2,101,4.01
36,10,1,1,2.88,24.2,137,4.01
36,10,1,1,2.86,24.0,117,4.01
36,10,1,1,2.84,23.8,123,5.34
36,10,1,1,2.88,24.1,130,6.68
36,10,1,1,2.88,24.1,86,5.34
36,10,1,1,2.87,24.1,120,5.34
36,10,1,1,2.88,24.2,96,4.01
36,10,1,1,2.84,23.8,150,4.01
36,10,1,1,2.90,24.3,125,4.01
