cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,529,2008.10,1433,1800,1800,9270,2460.38
36,10,1,1,617,2161.00,1420,1500,1500,10030,2635.86
36,10,2,1,327,1576.00,1050,1600,1600,7025,1857.68
36,10,3,1,317,924.10,960,1466,1466,1431,390.17
36,10,4,1,479,2051.70,1400,1600,1600,10327,2781.49
36,10,5,1,510,925.10,790,1500,1500,1865,424.40
36,10,6,1,275,2008.40,1433,1500,1500,9636,2574.66
36,10,7,1,486,1033.40,990,1475,1475,1478,389.66
36,10,8,1,404,23064.40,1420,1500,1500,219767,65568.65
36,10,9,1,380,1928.20,1440,1600,1600,8761,2314.07
36,10,10,1,362,2057.30,1400,1500,1500,10614,2877.69
36,100,1,1,486,22941.10,940,1700,1700,220311,65791.46
36,100,2,1,448,23203.00,1366,1600,1600,221832,66210.78
36,100,3,1,440,1884.80,960,1500,1500,10502,2897.13
36,100,4,1,457,22786.90,660,1600,1600,219328,65515.23
36,100,5,1,445,2382.70,1420,1500,1500,13354,3676.71
36,100,6,1,468,22685.20,1450,1900,1900,215120,64146.18
36,100,7,1,350,22697.70,1440,1600,1600,216035,64447.03
36,100,8,1,407,936.30,930,1500,1500,1519,414.83
36,100,9,1,480,1120.20,1100,1500,1500,1503,374.97
36,100,10,1,451,2386.30,1400,1500,1500,14139,3939.07
36,100,11,1,426,23339.40,1350,2000,2000,223702,66789.50
36,100,12,1,289,1011.00,990,1475,1475,1460,411.56
36,100,13,1,383,981.80,570,1480,1480,1485,473.22
36,100,14,1,619,5211.90,1425,1600,1600,40176,11657.38
36,100,15,1,354,1018.00,1000,1500,1500,1516,417.57
36,100,16,1,284,23285.50,1375,1600,1600,221996,66238.11
36,100,17,1,369,748.40,560,1000,1000,1435,315.63
36,100,18,1,432,1023.70,980,1500,1500,1519,394.10
36,100,19,1,315,1010.70,990,1500,1500,1537,389.09
36,100,20,1,394,1887.40,1000,1500,1500,10549,2910.55
36,100,21,1,465,875.30,650,1500,1500,1616,388.01
36,100,22,1,475,1761.50,990,1500,1500,8737,2363.20
36,100,23,1,952,2703.50,1440,1700,1700,14546,3951.29
36,100,24,1,457,2125.40,1400,1600,1600,10895,2952.79
36,100,25,1,281,835.40,610,1450,1450,1443,372.26
36,100,26,1,301,1013.20,985,1475,1475,1481,406.85
36,100,27,1,424,849.30,600,1500,1500,1546,383.18
36,100,28,1,382,23070.20,1400,1600,1600,220169,65700.76
36,100,29,1,363,1013.10,1050,1466,1466,1449,397.98
36,100,30,1,293,1028.70,970,1500,1500,1531,422.00
36,100,31,1,396,925.20,910,1450,1450,1472,389.82
36,100,32,1,484,961.80,930,1500,1500,1517,367.31
36,100,33,1,491,22499.70,630,1900,1900,216055,64520.25
36,100,34,1,274,2459.40,1400,1500,1500,14223,3941.69
36,100,35,1,373,1705.50,1400,1600,1600,6856,1768.30
36,100,36,1,444,1027.40,1000,1475,1475,1485,407.07
36,100,37,1,343,5137.20,1440,1600,1600,41343,12077.90
36,100,38,1,298,848.60,660,1500,1500,1527,402.71
36,100,39,1,370,935.40,930,1500,1500,1501,409.91
36,100,40,1,525,949.90,880,1450,1450,1487,371.07
36,100,41,1,312,865.00,740,1400,1400,1406,348.85
36,100,42,1,296,939.00,780,1600,1600,1906,496.58
36,100,43,1,301,1009.80,980,1475,1475,1456,408.75
36,100,44,1,391,22958.70,1100,1500,1500,220804,65949.60
36,100,45,1,276,948.60,950,1450,1450,1475,389.43
36,100,46,1,418,849.20,630,1450,1450,1476,367.35
36,100,47,1,428,1532.90,660,1500,1500,6964,1859.22
36,100,48,1,363,23132.30,670,1600,1600,223328,66732.86
36,100,49,1,447,936.00,650,1550,1550,1526,447.83
36,100,50,1,421,850.50,570,1450,1450,1444,361.89
36,100,51,1,437,850.60,620,1450,1450,1499,378.34
36,100,52,1,435,2253.60,940,1600,1600,14135,3979.50
36,100,53,1,549,951.30,950,1450,1450,1430,336.87
36,100,54,1,480,937.90,880,1500,1500,1507,388.37
36,100,55,1,461,1024.00,980,1466,1466,1469,385.92
36,100,56,1,576,2077.40,1100,1600,1600,10802,2925.29
36,100,57,1,470,1119.00,1200,1500,1500,1503,358.42
36,100,58,1,400,22528.90,1350,1700,1700,215357,64277.72
36,100,59,1,481,2391.10,1420,1500,1500,13229,3630.58
36,100,60,1,444,1763.90,970,1600,1600,8779,2374.92
36,100,61,1,350,1308.50,563,630,630,8488,2394.55
36,100,62,1,459,845.80,560,1450,1450,1483,361.98
36,100,63,1,499,23476.70,1600,2000,2000,222201,66243.02
36,100,64,1,515,1763.40,1350,1500,1500,7880,2074.13
36,100,65,1,439,75961.20,1500,2600,2600,747672,223904.82
36,100,66,1,507,22930.80,740,1800,1800,220059,65711.13
36,100,67,1,350,3312.70,1466,11000,11000,13740,4400.65
36,100,68,1,440,2258.30,930,2000,2000,13298,3711.27
36,100,69,1,458,2084.30,1100,1600,1600,10945,2972.81
36,100,70,1,533,22688.50,1450,2100,2100,215201,64172.59
36,100,71,1,331,3138.00,1350,7800,7800,13945,4120.22
