cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,435,2048.60,1400,1700,1700,9360,2463.74
36,10,1,1,462,862.10,610,1450,1450,1481,357.74
36,10,2,1,499,2016.30,1420,1500,1500,8789,2276.55
36,10,3,1,334,1106.10,1100,1500,1500,1501,398.23
36,10,4,1,502,948.80,950,1466,1466,1484,381.95
36,10,5,1,497,2342.60,1400,1500,1500,12889,3534.69
36,10,6,1,438,1110.30,1100,1475,1475,1499,384.59
36,10,7,1,382,1787.60,1350,1600,1600,7818,2046.20
36,10,8,1,337,1112.20,1100,1500,1500,1530,403.23
36,10,9,1,468,2029.10,1425,1600,1600,8860,2297.82
36,10,10,1,400,2169.50,680,1600,1600,13323,3744.82
36,100,1,1,343,2406.00,1000,2300,2300,14437,4038.72
36,100,2,1,443,1777.60,1200,1600,1600,7920,2077.13
36,100,3,1,390,1990.10,800,1900,1900,10218,2788.78
36,100,4,1,450,23315.10,1500,1900,1900,221015,65901.51
36,100,5,1,656,1338.70,1300,1700,1700,1992,375.89
36,100,6,1,538,2079.30,1400,1700,1700,10175,2724.89
36,100,7,1,462,1908.70,1400,1600,1600,9584,2594.07
36,100,8,1,551,1160.50,1100,1600,1600,1790,392.35
36,100,9,1,429,25101.40,1200,27000,27000,216412,64228.99
36,100,10,1,434,1173.40,840,1900,1900,1988,586.43
36,100,11,1,470,1098.70,920,1850,1850,1821,499.17
36,100,12,1,427,22259.40,610,2400,2400,215108,64285.02
36,100,13,1,506,1979.90,750,1600,1600,10588,2895.44
36,100,14,1,1016,2446.20,1600,2600,2600,9754,2473.52
36,100,15,1,425,1695.00,1300,1900,1900,6885,1791.95
36,100,16,1,455,2867.20,1500,8600,8600,9112,3013.88
36,100,17,1,616,3102.00,1600,7100,7100,12494,3582.78
36,100,18,1,1009,66675.90,2200,280000,280000,362885,128192.03
36,100,19,1,548,1500.40,1500,2000,2000,2076,445.35
36,100,20,1,658,2213.10,1600,1900,1900,10214,2703.89
36,100,21,1,714,2336.40,1600,2600,2600,9111,2301.96
36,100,22,1,403,1151.70,990,1900,1900,1910,522.10
36,100,23,1,313,1707.10,830,1700,1700,7966,2124.66
36,100,24,1,451,24133.60,1400,14000,14000,216577,64246.26
36,100,25,1,474,2463.80,1333,1800,1800,13908,3834.20
36,100,26,1,457,1453.80,1500,1900,1900,2052,436.07
36,100,27,1,507,2328.10,1400,1700,1700,12618,3453.98
36,100,28,1,635,3110.80,1700,7300,7300,12353,3547.32
36,100,29,1,680,1203.60,1050,1966,1966,1987,510.67
36,100,30,1,418,2796.50,1700,2400,2400,15649,4320.24
36,100,31,1,592,1234.50,1400,1800,1800,1874,506.68
36,100,32,1,516,3465.70,1500,11000,11000,12994,4208.36
36,100,33,1,565,2212.60,1700,2100,2100,9992,2649.91
36,100,34,1,872,1583.10,1650,1900,1900,2178,380.89
36,100,35,1,741,2794.80,1100,6500,6500,12307,3557.49
36,100,36,1,672,1584.10,1750,1950,1950,1956,380.43
36,100,37,1,1414,2412.70,1800,2300,2300,8147,1924.71
36,100,38,1,691,1647.70,1700,2100,2100,2420,500.87
36,100,39,1,603,3169.60,1100,11000,11000,11377,3960.66
36,100,40,1,875,23009.40,1566,2100,2100,215727,64240.06
36,100,41,1,842,2781.40,1500,2200,2200,15258,4175.21
36,100,42,1,689,23122.70,1300,2200,2200,218533,65139.00
36,100,43,1,619,24739.20,1400,14000,14000,222202,65923.27
36,100,44,1,501,1618.60,1900,2000,2000,2325,579.37
36,100,45,1,554,1137.80,915,1800,1800,2426,562.36
36,100,46,1,474,3208.80,1500,11000,11000,11059,3698.55
36,100,47,1,340,2551.70,1500,2100,2100,14426,3991.27
36,100,48,1,463,1512.80,1550,2300,2300,2790,688.26
36,100,49,1,793,2885.70,2100,3600,3600,12043,3155.52
36,100,50,1,1113,2501.70,1700,2300,2300,9505,2353.20
36,100,51,1,646,2510.20,1900,2500,2500,9782,2497.17
36,100,52,1,480,2951.00,1500,2500,2500,15527,4231.62
36,100,53,1,915,2571.70,1600,5000,5000,8602,2305.80
36,100,54,1,471,4353.80,1100,2100,2100,33216,9632.79
36,100,55,1,489,1272.90,890,2400,2400,2681,754.30
36,100,56,1,472,1706.90,740,1800,1800,8331,2245.45
36,100,57,1,980,2891.80,1550,8100,8100,8700,2751.47
36,100,58,1,735,1471.00,1600,1966,1966,1959,472.28
36,100,59,1,1077,2795.40,1533,2000,2000,14412,3877.85
36,100,60,1,561,3633.70,1900,11000,11000,13517,4292.21
36,100,61,1,427,2717.30,1500,2300,2300,14507,3968.01
36,100,62,1,522,2591.60,1100,8100,8100,8831,2961.15
36,100,63,1,577,1970.80,1500,2200,2200,7640,1967.05
36,100,64,1,509,1932.70,840,1900,1900,9745,2640.23
36,100,65,1,703,1508.40,1500,2100,2100,2207,467.30
36,100,66,1,602,1389.60,1500,2050,2050,2042,530.05
36,100,67,1,675,2210.30,1800,3200,3200,5975,1398.14
36,100,68,1,1352,6136.30,2300,12000,12000,32916,9339.39
36,100,69,1,879,23407.00,1800,2600,2600,218760,65120.57
36,100,70,1,898,3383.10,1950,9100,9100,10134,3156.51
36,100,71,1,940,3651.10,1700,11000,11000,11368,3605.14
36,100,72,1,932,2842.40,1600,2100,2100,15506,4237.15
36,100,73,1,491,18351.80,1700,2200,2200,170074,50576.18
36,100,74,1,617,3355.80,2100,9300,9300,10104,3237.64
36,100,75,1,764,22939.90,1500,2900,2900,216236,64434.58
36,100,76,1,751,1399.40,1200,2100,2100,2384,510.76
36,100,77,1,413,3535.50,1700,11000,11000,12334,4114.46
36,100,78,1,802,2328.10,1300,2300,2300,10387,2735.68
36,100,79,1,548,2491.80,1600,2300,2300,11609,3102.77
36,100,80,1,563,2368.30,1400,3100,3100,9060,2353.48
36,100,81,1,761,2080.00,1900,2600,2600,3542,705.65
36,100,82,1,1180,2893.50,2100,2800,2800,12574,3267.42
36,100,83,1,883,4755.20,1600,16000,16000,19847,6454.94
36,100,84,1,942,77261.40,1650,2700,2700,757517,226752.57
36,100,85,1,438,26401.30,1600,32000,32000,219650,65052.52
36,100,86,1,864,1937.80,1750,3000,3000,3085,705.96
36,100,87,1,608,4596.50,2200,15000,15000,17251,5713.37
36,100,88,1,445,24238.30,1900,2800,2800,227443,67738.78
36,100,89,1,771,2657.90,1800,2200,2200,13309,3588.75
36,100,90,1,518,2539.50,1900,3000,3000,10820,2855.48
36,100,91,1,692,4269.80,2000,8200,8200,14045,4123.30
36,100,92,1,821,3008.40,1700,7200,7200,9969,2875.48
36,100,93,1,1004,20758.50,1900,83000,83000,100354,35768.78
36,100,94,1,1198,7190.00,2150,12000,12000,39134,11104.24
36,100,95,1,907,23669.20,1950,2800,2800,220303,65547.37
36,100,96,1,888,3649.80,1900,11000,11000,11907,3738.31
36,100,97,1,527,29573.80,1300,71000,71000,216146,65510.81
36,100,98,1,575,23727.50,1800,2400,2400,223738,66672.33
36,100,99,1,537,2519.00,1700,2700,2700,9466,2396.35
36,100,100,1,712,23566.50,1600,2700,2700,221278,65905.55
36,30,1,1,460,860.70,650,1500,1500,1560,360.72
36,30,2,1,317,1017.10,970,1500,1500,1533,416.09
36,30,3,1,445,23195.50,1375,1700,1700,220181,65662.55
36,30,4,1,294,1086.00,950,1500,1500,2705,679.12
36,30,5,1,397,865.70,700,1400,1400,1485,354.08
36,30,6,1,457,23168.50,1400,2000,2000,220421,65752.11
36,30,7,1,665,2100.90,1500,1900,1900,8499,2158.56
36,30,8,1,445,858.70,620,1500,1500,1584,389.00
36,30,9,1,406,2397.70,1100,1500,1500,15018,4225.06
36,30,10,1,456,943.30,900,1500,1500,1501,408.08
36,30,11,1,422,2119.20,1450,1600,1600,10183,2717.98
36,30,12,1,1115,23277.10,1466,2000,2000,219504,65409.31
