cpu,client,node,run,data,throughput,retransmissions,congestion_window
36,1,1,1,2.92,24.5,128,4.01
36,1,1,1,2.86,24.0,109,4.01
36,1,1,1,2.84,23.8,104,4.01
36,1,1,1,2.88,24.1,121,5.34
36,1,1,1,2.88,24.1,125,6.68
36,1,1,1,2.87,24.0,128,5.34
36,1,1,1,2.88,24.2,122,5.34
36,1,1,1,2.88,24.1,110,4.01
36,1,1,1,2.86,24.0,109,5.34
36,1,1,1,2.84,23.8,105,4.01
36,1,1,1,2.88,24.2,99,4.01
36,1,1,1,2.88,24.2,127,4.01
36,1,1,1,2.88,24.2,139,2.67
36,1,1,1,2.86,24.0,123,4.01
36,1,1,1,2.84,23.8,108,4.01
36,1,1,1,2.88,24.2,111,2.67
36,1,1,1,2.86,24.0,107,4.01
36,1,1,1,2.88,24.2,116,4.01
36,1,1,1,2.88,24.2,129,4.01
36,1,1,1,2.86,24.0,123,2.67
36,1,1,1,2.88,24.2,117,4.01
36,1,1,1,2.88,24.2,105,4.01
36,1,1,1,2.84,23.8,108,4.01
36,1,1,1,2.86,24.0,111,6.68
36,1,1,1,2.88,24.2,132,6.68
36,1,1,1,2.88,24.2,123,4.01
36,1,1,1,2.88,24.1,116,5.34
36,1,1,1,2.86,24.0,128,5.34
36,1,1,1,2.88,24.2,156,4.01
36,1,1,1,2.88,24.2,115,5.34
36,1,1,1,2.84,23.8,102,8.02
36,1,1,1,2.90,24.3,139,5.34
36,1,1,1,2.84,23.8,134,4.01
36,1,1,1,2.88,24.2,106,6.68
36,1,1,1,2.86,24.0,115,4.01
36,1,1,1,2.88,24.2,120,4.01
36,1,1,1,2.88,24.2,125,5.34
36,1,1,1,2.88,24.2,133,5.34
36,1,1,1,2.86,24.0,95,4.01
36,1,1,1,2.88,24.2,100,5.34
36,1,1,1,2.88,24.2,122,2.67
36,1,1,1,2.84,23.8,101,4.01
36,1,1,1,2.90,24.3,124,4.01
36,1,1,1,2.84,23.8,86,6.68
36,1,1,1,2.88,24.2,101,6.68
36,1,1,1,2.83,23.8,118,4.01
36,1,1,1,2.87,24.0,114,4.01
36,1,1,1,2.88,24.2,114,5.34
36,1,1,1,2.84,23.8,100,4.01
36,1,1,1,2.86,24.0,126,4.01
36,1,1,1,2.88,24.2,103,4.01
36,1,1,1,2.84,23.8,121,4.01
36,1,1,1,2.88,24.2,123,5.34
36,1,1,1,2.82,23.6,108,4.01
36,1,1,1,2.88,24.2,129,4.01
36,1,1,1,2.84,23.8,100,5.34
36,1,1,1,2.88,24.2,104,4.01
36,1,1,1,2.86,24.0,112,4.01
36,1,1,1,2.88,24.2,121,4.01
36,1,1,1,2.88,24.2,95,2.67
36,1,1,1,2.86,24.0,110,4.01
36,1,1,1,2.88,24.2,128,4.01
36,1,1,1,85.5,28.3,1,5.34
36,10,1,1,2.95,24.7,84,5.34
36,10,1,1,2.84,23.8,98,4.01
36,10,1,1,2.88,24.2,103,5.34
36,10,1,1,2.88,24.2,114,4.01
36,10,1,1,2.86,24.0,116,4.01
36,10,1,1,2.88,24.2,105,2.67
36,10,1,1,2.88,24.2,121,4.01
36,10,1,1,2.88,24.2,109,4.01
36,10,1,1,2.86,24.0,114,6.68
36,10,1,1,2.84,23.8,130,2.67
36,10,1,1,2.88,24.1,143,2.67
36,10,1,1,2.86,24.0,133,4.01
36,10,1,1,2.88,24.2,120,4.01
36,10,1,1,2.88,24.2,111,5.34
36,10,1,1,2.88,24.1,108,4.01
36,10,1,1,2.86,24.0,100,6.68
36,10,1,1,2.88,24.2,130,4.01
36,10,1,1,2.88,24.2,130,4.01
36,10,1,1,2.84,23.8,121,8.02
36,10,1,1,2.90,24.3,131,2.67
36,10,1,1,2.84,23.8,82,4.01
36,10,1,1,2.88,24.2,97,6.68
36,10,1,1,2.88,24.2,115,4.01
36,10,1,1,2.86,24.0,105,5.34
36,10,1,1,2.88,24.2,102,4.01
36,10,1,1,2.84,23.8,127,2.67
36,10,1,1,2.86,24.0,96,2.67
36,10,1,1,2.85,23.9,95,4.01
36,10,1,1,2.87,24.1,110,6.68
36,10,1,1,2.88,24.1,118,5.34
36,10,1,1,2.86,24.0,107,5.34
36,10,1,1,2.84,23.8,96,4.01
36,10,1,1,2.88,24.2,122,4.01
36,10,1,1,2.84,23.8,109,4.01
36,10,1,1,2.90,24.3,115,4.01
36,10,1,1,2.84,23.8,116,4.01
36,10,1,1,2.84,23.8,122,4.01
36,10,1,1,2.88,24.1,121,5.34
36,10,1,1,2.87,24.0,142,8.02
36,10,1,1,2.88,24.2,127,2.67
36,10,1,1,2.88,24.1,125,4.01
36,10,1,1,2.86,24.0,108,4.01
36,10,1,1,2.88,24.2,108,4.01
36,10,1,1,2.84,23.8,118,4.01
36,10,1,1,2.88,24.2,92,5.34
36,10,1,1,2.86,24.0,128,5.34
36,10,1,1,2.84,23.8,106,5.34
36,10,1,1,2.88,24.2,111,4.01
36,10,1,1,2.88,24.2,131,5.34
36,10,1,1,2.86,24.0,117,2.67
36,10,1,1,2.88,24.2,111,4.01
36,10,1,1,2.84,23.8,124,4.01
36,10,1,1,2.88,24.1,118,4.01
36,10,1,1,2.87,24.1,110,4.01
36,10,1,1,2.88,24.2,107,5.34
36,10,1,1,2.88,24.1,94,4.01
36,10,1,1,2.86,24.0,128,4.01
36,10,1,1,2.84,23.8,141,5.34
36,10,1,1,2.88,24.2,114,2.67
36,10,1,1,2.88,24.2,114,5.34
36,10,1,1,2.86,24.0,117,5.34
36,10,1,1,2.84,23.8,103,4.01
36,10,1,1,171,28.4,12,5.34
36,10,2,1,2.92,24.5,152,4.01
36,10,2,1,2.88,24.2,120,6.68
36,10,2,1,2.86,24.0,132,4.01
36,10,2,1,2.88,24.2,87,4.01
36,10,2,1,2.88,24.2,107,4.01
36,10,2,1,2.83,23.8,104,4.01
36,10,2,1,2.88,24.1,100,6.68
36,10,2,1,2.87,24.1,145,2.67
36,10,2,1,2.88,24.1,102,4.01
36,10,2,1,2.86,24.0,103,4.01
36,10,2,1,2.88,24.2,129,5.34
36,10,2,1,2.88,24.2,110,4.01
36,10,2,1,2.84,23.8,119,5.34
36,10,2,1,2.90,24.3,119,8.02
36,10,2,1,2.84,23.8,122,4.01
36,10,2,1,2.88,24.2,89,4.01
36,10,2,1,2.88,24.2,118,4.01
36,10,2,1,2.86,24.0,122,6.68
36,10,2,1,2.88,24.2,91,4.01
36,10,2,1,2.84,23.8,111,5.34
36,10,2,1,2.88,24.2,97,4.01
36,10,2,1,2.86,24.0,113,5.34
36,10,2,1,2.88,24.2,114,4.01
36,10,2,1,2.88,24.2,100,4.01
36,10,2,1,2.88,24.2,109,4.01
36,10,2,1,2.86,24.0,118,5.34
36,10,2,1,2.84,23.8,130,6.68
36,10,2,1,2.88,24.1,109,4.01
36,10,2,1,2.88,24.1,133,4.01
36,10,2,1,2.87,24.1,97,5.34
36,10,2,1,2.88,24.2,141,4.01
36,10,2,1,2.88,24.1,111,2.67
36,10,2,1,2.87,24.0,118,4.01
36,10,2,1,2.88,24.2,104,4.01
36,10,2,1,2.88,24.1,108,5.34
36,10,2,1,2.82,23.7,99,5.34
36,10,2,1,2.88,24.2,100,4.01
36,10,2,1,2.88,24.2,116,4.01
36,10,2,1,2.88,24.2,134,4.01
36,10,2,1,2.86,24.0,98,4.01
36,10,2,1,2.88,24.2,106,4.01
36,10,2,1,2.84,23.8,96,4.01
36,10,2,1,2.88,24.2,127,4.01
36,10,2,1,2.86,24.0,112,4.01
36,10,2,1,2.88,24.2,88,4.01
36,10,2,1,2.88,24.2,109,4.01
36,10,2,1,2.88,24.2,97,4.01
36,10,2,1,2.86,24.0,137,6.68
36,10,2,1,2.84,23.8,121,4.01
36,10,2,1,2.88,24.1,120,2.67
36,10,2,1,2.88,24.1,104,5.34
36,10,2,1,2.87,24.1,93,4.01
36,10,2,1,2.88,24.2,135,4.01
36,10,2,1,2.84,23.8,108,4.01
36,10,2,1,2.86,24.0,113,5.34
36,10,2,1,2.88,24.2,105,5.34
36,10,2,1,2.88,24.2,101,4.01
36,10,2,1,2.88,24.2,131,4.01
36,10,2,1,2.86,24.0,123,4.01
36,10,2,1,2.88,24.2,123,4.01
36,10,2,1,2.84,23.8,109,4.01
36,10,2,1,2.86,24.0,95,4.01
36,10,2,1,128,22.0,5,6.68
36,10,3,1,2.91,24.4,95,4.01
36,10,3,1,2.88,24.2,113,4.01
36,10,3,1,2.88,24.2,115,4.01
36,10,3,1,2.86,24.0,117,5.34
36,10,3,1,2.88,24.2,108,5.34
36,10,3,1,2.88,24.2,108,4.01
36,10,3,1,2.88,24.2,116,5.34
36,10,3,1,2.83,23.7,116,4.01
36,10,3,1,2.87,24.1,135,6.68
36,10,3,1,2.88,24.2,107,4.01
36,10,3,1,2.84,23.8,128,4.01
36,10,3,1,2.90,24.3,118,2.67
36,10,3,1,2.84,23.8,124,5.34
36,10,3,1,2.88,24.2,126,4.01
36,10,3,1,2.86,24.0,138,4.01
36,10,3,1,2.88,24.2,101,4.01
36,10,3,1,2.88,24.2,105,6.68
36,10,3,1,2.88,24.2,102,6.68
36,10,3,1,2.86,24.0,110,4.01
36,10,3,1,2.84,23.8,102,4.01
36,10,3,1,2.88,24.2,103,5.34
36,10,3,1,2.88,24.2,111,4.01
36,10,3,1,2.86,24.0,107,4.01
36,10,3,1,2.88,24.2,109,4.01
36,10,3,1,2.88,24.2,103,4.01
36,10,3,1,2.83,23.8,118,4.01
36,10,3,1,2.88,24.1,105,4.01
36,10,3,1,2.87,24.1,103,5.34
36,10,3,1,2.88,24.1,114,4.01
36,10,3,1,2.86,24.0,119,4.01
36,10,3,1,2.88,24.2,147,4.01
36,10,3,1,2.88,24.2,127,4.01
36,10,3,1,2.84,23.8,103,4.01
36,10,3,1,2.86,24.0,84,5.34
36,10,3,1,2.84,23.8,110,4.01
36,10,3,1,2.88,24.2,96,6.68
36,10,3,1,2.88,24.2,148,4.01
36,10,3,1,2.86,24.0,109,6.68
36,10,3,1,2.84,23.9,110,4.01
36,10,3,1,2.88,24.1,120,4.01
36,10,3,1,2.88,24.1,99,4.01
36,10,3,1,2.87,24.0,151,4.01
36,10,3,1,2.88,24.2,115,4.01
36,10,3,1,2.88,24.1,96,4.01
36,10,3,1,2.86,24.0,118,4.01
36,10,3,1,2.88,24.2,113,4.01
