cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,402,1057.00,990,1500,1500,1558,362.00
36,10,1,1,478,1987.90,1425,1600,1600,9598,2560.69
36,10,2,1,1369,22907.10,1433,1500,1500,216249,64447.31
36,10,3,1,454,1116.80,1100,1500,1500,1505,385.69
36,10,4,1,585,1985.50,1100,1600,1600,10000,2690.87
36,10,5,1,414,1105.20,990,1500,1500,1537,391.90
36,10,6,1,370,1111.80,990,1500,1500,1516,384.41
36,10,7,1,385,1013.60,990,1466,1466,1465,402.14
36,10,8,1,336,22731.80,1420,1500,1500,216493,64588.28
36,10,9,1,444,1112.40,1100,1466,1466,1472,365.48
36,10,10,1,443,1113.10,1100,1500,1500,1518,380.66
36,100,1,1,383,2151.70,1433,1900,1900,10527,2826.37
36,100,2,1,431,756.40,590,1000,1000,1481,320.45
36,100,3,1,486,961.10,910,1466,1466,1487,389.36
36,100,4,1,538,1054.00,950,1566,1566,1553,396.02
36,100,5,1,386,1137.00,1100,1466,1466,1470,335.99
36,100,6,1,434,2690.40,1425,5800,5800,12311,3502.52
36,100,7,1,456,1321.70,525,580,580,8540,2406.35
36,100,8,1,406,848.70,600,1350,1350,1394,353.97
36,100,9,1,447,1725.60,1100,1600,1600,7813,2065.69
36,100,10,1,459,1851.20,1425,1600,1600,9125,2463.50
36,100,11,1,392,1034.00,970,1475,1475,1490,402.15
36,100,12,1,434,1537.50,580,1600,1600,6870,1830.36
36,100,13,1,358,2014.20,1425,1600,1600,9110,2395.43
36,100,14,1,614,1822.20,1433,1600,1600,6854,1709.58
36,100,15,1,836,2541.10,1500,1600,1600,12934,3470.03
36,100,16,1,1310,23338.70,1433,1900,1900,220216,65625.97
36,100,17,1,397,74344.80,980,2200,2200,734284,219980.21
36,100,18,1,546,1029.30,970,1400,1400,1572,367.49
36,100,19,1,530,1044.70,1000,1400,1400,1523,354.63
36,100,20,1,466,861.90,630,1550,1550,1540,395.53
36,100,21,1,510,2324.60,1333,1600,1600,13112,3614.04
36,100,22,1,491,2128.40,1400,2000,2000,10902,2960.90
36,100,23,1,477,1040.50,950,1600,1600,1718,440.49
36,100,24,1,475,1781.00,1100,1600,1600,8911,2409.56
36,100,25,1,373,2263.10,1350,1600,1600,13340,3719.85
36,100,26,1,412,2113.60,1400,1500,1500,11590,3186.76
36,100,27,1,521,1855.20,1366,1600,1600,8277,2177.98
36,100,28,1,512,2393.30,1400,1700,1700,13182,3613.45
36,100,29,1,491,2041.90,1400,1600,1600,10466,2833.54
36,100,30,1,407,1038.20,1100,1550,1550,1510,411.55
36,100,31,1,388,2164.20,910,2000,2000,12642,3523.52
36,100,32,1,445,950.70,990,1466,1466,1483,392.47
36,100,33,1,272,2766.00,560,9500,9500,13742,4525.16
36,100,34,1,958,2355.40,1466,1900,1900,10909,2859.59
36,100,35,1,427,1785.70,1200,1700,1700,8377,2235.23
36,100,36,1,396,856.60,690,1400,1400,1419,330.08
36,100,37,1,408,2073.60,1100,1500,1500,11092,3027.53
36,100,38,1,480,1036.10,970,1500,1500,1514,396.09
36,100,39,1,434,1639.90,930,2000,2000,7317,1949.53
36,100,40,1,331,758.40,700,1100,1100,1518,338.55
36,100,41,1,513,2010.50,950,2100,2100,10551,2892.46
36,100,42,1,510,850.40,600,1350,1350,1377,330.28
36,100,43,1,415,946.90,890,1500,1500,1525,366.05
36,100,44,1,498,2266.40,1250,1700,1700,13143,3648.84
36,100,45,1,421,1963.40,1200,1600,1600,10635,2915.70
36,100,46,1,497,75413.20,1700,210000,210000,523514,161155.03
36,100,47,1,408,1856.00,1425,1600,1600,8232,2164.07
36,100,48,1,303,2046.40,1400,1500,1500,10126,2722.46
36,100,49,1,564,23590.30,1700,3500,3500,220855,65759.38
36,100,50,1,466,1830.20,720,1600,1600,11006,3075.00
36,100,51,1,502,1100.10,1050,1500,1500,1907,419.24
36,100,52,1,395,2352.90,1400,6100,6100,8358,2504.54
36,100,53,1,459,1088.40,990,1500,1500,2028,464.07
36,100,54,1,426,1085.90,960,1666,1666,1685,498.11
36,100,55,1,320,1857.40,1400,1600,1600,8299,2187.64
36,100,56,1,513,23305.60,1600,2100,2100,221056,65918.84
36,100,57,1,505,23296.40,1400,1800,1800,221845,66184.03
36,100,58,1,484,2033.80,1350,1600,1600,10511,2852.39
36,100,59,1,541,1068.00,990,1500,1500,1675,392.57
36,100,60,1,418,1871.50,880,1600,1600,10229,2809.59
36,100,61,1,309,988.40,970,1600,1600,1628,435.02
36,100,62,1,466,1094.10,1350,1500,1500,1573,436.20
36,100,63,1,469,23218.20,1100,1700,1700,222152,66312.36
36,100,64,1,487,1786.00,1400,1900,1900,6855,1752.17
36,100,65,1,453,1060.40,990,1500,1500,1511,379.06
36,100,66,1,939,28214.30,2000,46000,46000,221849,65842.16
36,100,67,1,399,963.40,970,1450,1450,1463,370.54
36,100,68,1,443,953.80,890,1450,1450,1484,370.51
36,100,69,1,470,2007.70,1350,1600,1600,10165,2746.60
36,100,70,1,533,3105.40,1350,7800,7800,14581,4326.77
36,100,71,1,485,2124.80,1400,1900,1900,10443,2802.38
36,100,72,1,393,1793.10,1333,2000,2000,7052,1812.45
36,100,73,1,529,1061.10,860,1500,1500,1564,397.63
36,100,74,1,402,1675.00,1300,1700,1700,7253,1903.15
36,100,75,1,501,2601.90,1300,7300,7300,10530,3253.78
36,100,76,1,472,969.30,910,1450,1450,1494,380.70
36,100,77,1,481,1922.30,920,1700,1700,9651,2606.21
36,100,78,1,597,1245.80,1333,1700,1700,1907,404.37
36,100,79,1,401,950.20,890,1600,1600,1618,418.25
36,100,80,1,518,1132.30,1300,1600,1600,1662,391.48
36,100,81,1,305,1893.00,1300,1700,1700,8901,2365.54
36,100,82,1,518,2374.80,1400,1800,1800,13454,3717.20
36,100,83,1,433,2420.00,1400,1700,1700,13164,3604.41
36,100,84,1,366,2486.00,1450,1900,1900,13777,3790.13
36,100,85,1,554,2061.50,1400,1600,1600,10013,2673.29
36,100,86,1,696,1932.20,1500,1800,1800,7356,1843.49
36,100,87,1,401,1159.40,1300,1600,1600,1763,440.50
36,100,88,1,1023,1455.10,1400,1800,1800,1820,247.69
36,100,89,1,574,2554.40,1433,2000,2000,14638,4051.90
36,100,90,1,549,1254.00,1350,1700,1700,1866,396.50
36,100,91,1,528,1280.40,1300,1900,1900,2132,499.56
36,100,92,1,440,1927.40,960,1700,1700,10151,2771.98
36,100,93,1,467,2157.20,1200,1900,1900,11140,3033.06
36,100,94,1,366,2147.70,1400,1800,1800,10027,2653.92
36,100,95,1,607,2815.70,1600,2000,2000,15514,4249.85
36,100,96,1,590,1465.80,1450,2100,2100,2245,513.89
36,100,97,1,610,2724.60,1550,7600,7600,8131,2583.79
36,100,98,1,548,22908.80,1500,3000,3000,215517,64206.17
36,100,99,1,852,2432.00,1700,2400,2400,10183,2616.03
36,100,100,1,1038,2107.10,1500,2000,2000,7555,1839.24
36,30,1,1,460,1063.80,1000,1500,1500,1908,463.62
36,30,2,1,488,936.90,950,1400,1400,1577,360.74
36,30,3,1,460,841.80,590,1450,1450,1475,363.61
36,30,4,1,455,1056.60,985,1500,1500,1750,354.38
36,30,5,1,330,1474.50,970,1500,1500,6892,1842.51
36,30,6,1,314,2052.20,1420,1500,1500,10099,2711.38
36,30,7,1,448,1113.60,1000,1480,1480,1490,383.70
36,30,8,1,469,2162.40,1333,1600,1600,11964,3294.36
36,30,9,1,449,941.60,910,1450,1450,1476,365.07
36,30,10,1,327,934.50,700,1475,1475,1480,445.72
36,30,11,1,423,2204.80,1425,1600,1600,11087,2986.89
36,30,12,1,1359,23894.10,1475,1600,1600,225832,67312.66
36,30,13,1,340,929.10,960,1466,1466,1483,408.00
36,30,14,1,455,1044.90,950,1600,1600,1631,421.65
36,30,15,1,416,75600.60,1400,1700,1700,744942,223114.16
36,30,16,1,448,2520.70,1440,1800,1800,14218,3921.72
36,30,17,1,332,1007.90,990,1500,1500,1509,404.19
36,30,18,1,278,22472.70,1350,1600,1600,215481,64337.62
36,30,19,1,506,2395.70,1433,1500,1500,13159,3605.24
36,30,20,1,386,1027.10,995,1475,1475,1475,394.88
36,30,21,1,397,1016.40,995,1466,1466,1457,384.30
36,30,22,1,372,1014.50,1000,1475,1475,1456,394.13
36,30,23,1,401,73415.60,1450,1600,1600,723550,216711.85
36,30,24,1,429,23474.90,1400,1900,1900,224577,67035.60
36,30,25,1,430,23335.30,1400,1600,1600,222500,66389.31
36,30,26,1,581,22846.60,1400,1600,1600,217322,64825.79
36,30,27,1,338,23012.50,1420,1500,1500,220062,65684.32
36,30,28,1,386,1020.60,1000,1500,1500,1516,411.32
36,30,29,1,443,23692.40,1425,1600,1600,225840,67383.60
36,30,30,1,355,22610.70,1350,1600,1600,215999,64463.92
36,50,1,1,508,2299.40,1350,1700,1700,12796,3521.23
36,50,2,1,538,1170.70,1425,1550,1550,1535,387.32
36,50,3,1,339,843.70,580,1450,1450,1488,384.63
36,50,4,1,411,2031.80,1300,2000,2000,9680,2589.52
36,50,5,1,461,1032.30,990,1500,1500,1529,402.51
36,50,6,1,332,977.20,1050,1500,1500,1519,407.76
36,50,7,1,536,1911.20,1100,1500,1500,9977,2717.33
36,50,8,1,445,1026.50,965,1500,1500,1595,401.86
36,50,9,1,329,951.90,660,1500,1500,1600,461.49
36,50,10,1,359,1467.60,620,1500,1500,7335,1999.97
36,50,11,1,359,840.10,580,1450,1450,1456,367.77
36,50,12,1,360,1023.80,980,1500,1500,1504,400.03
36,50,13,1,1066,2575.20,1380,1600,1600,13261,3563.98
36,50,14,1,447,1860.50,1350,1600,1600,9399,2548.82
36,50,15,1,402,1890.70,830,1500,1500,11049,3071.59
36,50,16,1,980,2104.90,1433,1600,1600,8767,2226.94
36,50,17,1,366,1982.00,1400,1600,1600,9676,2594.07
36,50,18,1,500,941.90,940,1400,1400,1452,358.40
36,50,19,1,437,22937.90,1300,1600,1600,220203,65756.36
36,50,20,1,398,1018.00,985,1500,1500,1527,399.42
36,50,21,1,441,1903.50,920,1400,1400,10867,3004.64
36,50,22,1,436,1214.50,1433,1566,1566,1535,411.76
36,50,23,1,455,1033.80,1000,1500,1500,1530,394.33
36,50,24,1,412,1550.20,1400,1500,1500,5806,1468.97
36,50,25,1,476,1027.40,1050,1500,1500,1528,386.52
36,50,26,1,425,1727.40,1100,1600,1600,8051,2141.72
36,50,27,1,468,895.00,680,1500,1500,1959,463.19
36,50,28,1,457,1804.40,1400,1600,1600,7820,2041.44
36,50,29,1,554,2039.20,1375,1600,1600,9276,2435.15
36,50,30,1,407,1035.80,970,1500,1500,1522,401.91
36,50,31,1,416,75150.40,980,1500,1500,742324,222391.57
36,50,32,1,498,22890.00,1333,1600,1600,219612,65575.34
