cpu,client,node,run,data,throughput,retransmissions,congestion_window
36,1,1,1,2.93,24.5,134,2.67
36,1,1,1,2.90,24.3,97,4.01
36,1,1,1,2.84,23.8,124,4.01
36,1,1,1,2.88,24.2,120,4.01
36,1,1,1,2.88,24.2,109,4.01
36,1,1,1,2.86,24.0,120,8.02
36,1,1,1,2.88,24.2,99,4.01
36,1,1,1,2.88,24.2,106,4.01
36,1,1,1,2.88,24.2,92,4.01
36,1,1,1,2.82,23.7,101,5.34
36,1,1,1,2.88,24.1,120,5.34
36,1,1,1,2.88,24.1,132,6.68
36,1,1,1,2.88,24.1,122,4.01
36,1,1,1,2.87,24.1,100,5.34
36,1,1,1,2.88,24.1,105,4.01
36,1,1,1,2.88,24.1,103,4.01
36,1,1,1,2.85,23.9,110,5.34
36,1,1,1,2.90,24.3,138,4.01
36,1,1,1,2.84,23.8,100,5.34
36,1,1,1,2.88,24.2,105,4.01
36,1,1,1,2.86,24.0,100,4.01
36,1,1,1,2.88,24.2,115,4.01
36,1,1,1,2.88,24.2,112,2.67
36,1,1,1,2.88,24.2,121,6.68
36,1,1,1,2.86,24.0,130,4.01
36,1,1,1,2.88,24.2,102,4.01
36,1,1,1,2.88,24.2,91,4.01
36,1,1,1,2.84,23.8,97,4.01
36,1,1,1,2.90,24.3,122,5.34
36,1,1,1,2.84,23.8,93,4.01
36,1,1,1,2.88,24.2,99,4.01
36,1,1,1,2.86,24.0,118,4.01
36,1,1,1,2.88,24.2,119,5.34
36,1,1,1,2.88,24.2,127,5.34
36,1,1,1,2.88,24.2,124,4.01
36,1,1,1,2.86,24.0,132,6.68
36,1,1,1,2.88,24.2,112,4.01
36,1,1,1,2.88,24.2,105,2.67
36,1,1,1,2.88,24.2,108,2.67
36,1,1,1,2.86,24.0,142,2.67
36,1,1,1,2.83,23.8,134,4.01
36,1,1,1,2.88,24.1,87,5.34
36,1,1,1,2.87,24.1,94,2.67
36,1,1,1,2.88,24.2,89,5.34
36,1,1,1,2.88,24.1,131,5.34
36,1,1,1,2.88,24.1,104,4.01
36,1,1,1,2.87,24.1,102,2.67
36,1,1,1,2.88,24.1,117,4.01
36,1,1,1,2.84,23.8,106,6.68
36,1,1,1,2.88,24.2,120,4.01
36,1,1,1,2.86,24.0,105,4.01
36,1,1,1,2.88,24.2,102,5.34
36,1,1,1,2.88,24.2,141,4.01
36,1,1,1,2.88,24.2,90,4.01
36,1,1,1,2.86,24.0,110,4.01
36,1,1,1,2.88,24.2,98,4.01
36,1,1,1,2.88,24.2,113,4.01
36,1,1,1,2.86,24.0,101,4.01
36,1,1,1,2.88,24.2,115,4.01
36,1,1,1,2.84,23.8,105,4.01
36,1,1,1,2.88,24.2,131,4.01
36,1,1,1,2.86,24.0,111,4.01
36,1,1,1,85.5,29.8,0,6.68
36,10,1,1,2.91,24.4,128,4.01
36,10,1,1,2.88,24.2,85,4.01
36,10,1,1,2.88,24.2,106,4.01
36,10,1,1,2.86,24.0,106,4.01
36,10,1,1,2.88,24.2,117,4.01
36,10,1,1,2.88,24.2,126,4.01
36,10,1,1,2.83,23.8,145,6.68
36,10,1,1,2.88,24.1,128,5.34
36,10,1,1,2.87,24.1,140,4.01
36,10,1,1,2.88,24.2,123,4.01
36,10,1,1,2.88,24.1,128,4.01
36,10,1,1,2.87,24.0,112,4.01
36,10,1,1,2.88,24.2,103,4.01
36,10,1,1,2.84,23.8,111,4.01
36,10,1,1,2.86,24.0,130,4.01
36,10,1,1,2.88,24.2,87,4.01
36,10,1,1,2.84,23.8,110,2.67
36,10,1,1,2.83,23.8,126,5.34
36,10,1,1,2.86,24.0,92,4.01
36,10,1,1,2.88,24.2,89,4.01
36,10,1,1,2.88,24.2,116,4.01
36,10,1,1,2.88,24.1,111,4.01
36,10,1,1,2.82,23.7,126,5.34
36,10,1,1,2.88,24.2,118,4.01
36,10,1,1,2.88,24.2,135,5.34
