cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,1227,74576.00,1400,1600,1600,733254,219559.36
36,10,1,1,426,932.00,950,1500,1500,1544,399.23
36,10,2,1,373,1192.00,1433,1500,1500,1555,423.54
36,10,3,1,405,1110.70,1100,1500,1500,1503,380.91
36,10,4,1,426,2389.30,1433,1500,1500,12844,3505.42
36,10,5,1,500,1032.40,960,1500,1500,1569,385.17
36,10,6,1,179,1852.00,1100,1500,1500,10125,2796.11
36,10,7,1,513,2051.80,1425,1600,1600,9199,2406.91
36,10,8,1,367,23336.20,1433,1700,1700,222347,66338.25
36,10,9,1,329,1022.80,1050,1466,1466,1475,403.61
36,10,10,1,408,2018.20,1442,1500,1500,9123,2399.58
36,100,1,1,420,960.80,900,1400,1400,1649,374.33
36,100,2,1,521,961.70,990,1450,1450,1438,347.60
36,100,3,1,443,951.60,900,1450,1450,1458,355.33
36,100,4,1,428,1344.50,570,1800,1800,7214,1989.83
36,100,5,1,485,952.80,840,1500,1500,1570,388.76
36,100,6,1,480,2052.50,1400,1600,1600,10085,2703.86
36,100,7,1,415,964.50,940,1450,1450,1495,347.29
36,100,8,1,542,2192.50,1300,1800,1800,11872,3254.08
36,100,9,1,463,972.30,840,1500,1500,1519,386.18
36,100,10,1,457,1962.00,1350,1600,1600,9704,2608.57
36,100,11,1,408,860.40,820,1200,1200,1410,302.31
36,100,12,1,960,23599.70,1850,2300,2300,220661,65688.35
36,100,13,1,526,1871.20,1425,1600,1600,9250,2494.66
36,100,14,1,445,1821.70,1433,1600,1600,6902,1727.28
36,100,15,1,432,22637.30,1200,1900,1900,215912,64426.67
36,100,16,1,581,1915.60,1300,1600,1600,9113,2422.05
36,100,17,1,396,2291.50,870,1800,1800,13383,3731.50
36,100,18,1,510,2120.80,890,1600,1600,11608,3183.28
36,100,19,1,420,1775.60,1100,1700,1700,8932,2418.37
36,100,20,1,450,1569.90,720,1700,1700,8055,2189.47
36,100,21,1,446,2461.90,1300,1600,1600,15323,4307.60
36,100,22,1,463,2856.40,1100,8300,8300,12295,3839.08
36,100,23,1,455,2325.10,1300,1600,1600,13256,3664.06
36,100,24,1,392,24232.00,680,17000,17000,219540,65264.09
36,100,25,1,328,1838.70,740,1600,1600,10910,3039.30
36,100,26,1,543,1530.50,970,1600,1600,6389,1644.47
36,100,27,1,396,2006.80,1300,1700,1700,9904,2659.06
36,100,28,1,400,1036.10,910,1550,1550,1580,384.48
36,100,29,1,553,1607.20,640,1600,1600,7776,2089.65
36,100,30,1,370,1935.10,1350,1900,1900,8780,2321.20
36,100,31,1,492,5875.20,1433,2400,2400,47303,13819.31
36,100,32,1,602,2493.80,1400,1700,1700,12995,3511.78
36,100,33,1,389,1865.70,1300,1800,1800,8574,2274.39
36,100,34,1,514,2213.60,1050,1600,1600,12564,3467.50
36,100,35,1,512,23321.70,750,3700,3700,221453,66050.52
36,100,36,1,445,1216.30,1300,1700,1700,2024,443.88
36,100,37,1,461,2572.70,1550,2500,2500,12330,3295.43
36,100,38,1,704,1257.10,1400,1600,1600,1893,349.05
36,100,39,1,505,2048.40,1200,1800,1800,10561,2869.06
36,100,40,1,525,1467.60,1400,1900,1900,3509,781.34
36,100,41,1,599,1268.50,1400,1700,1700,1841,416.39
36,100,42,1,395,1874.80,1200,1700,1700,9006,2413.54
36,100,43,1,582,1243.60,1366,1600,1600,1707,367.45
36,100,44,1,423,1190.60,1300,1800,1800,1818,515.14
36,100,45,1,533,2720.80,1433,8900,8900,9019,3133.69
36,100,46,1,776,2237.10,1733,1900,1900,9684,2518.11
36,100,47,1,463,23290.30,1100,5900,5900,217774,64844.93
36,100,48,1,398,27863.00,1550,12000,12000,255781,76039.74
36,100,49,1,601,1164.90,940,1600,1600,1649,372.54
36,100,50,1,1110,2778.50,1400,1700,1700,15123,4117.81
36,100,51,1,578,2039.40,1400,2200,2200,8384,2159.40
36,100,52,1,449,2912.80,1400,7900,7900,12008,3650.50
36,100,53,1,554,22983.00,760,1800,1800,220844,65955.17
36,100,54,1,763,3485.30,1200,12000,12000,13165,4464.92
36,100,55,1,338,2428.30,1550,2100,2100,12115,3275.27
36,100,56,1,649,2085.50,1300,2300,2300,8014,2026.54
36,100,57,1,577,2917.30,1900,2400,2400,14711,3970.83
36,100,58,1,662,3695.70,1400,11500,11500,11969,4111.40
36,100,59,1,758,23384.30,2150,2800,2800,216579,64400.96
36,100,60,1,341,25932.20,1400,1900,1900,248903,74325.15
36,100,61,1,602,23945.20,1750,2500,2500,225101,67054.14
36,100,62,1,520,2150.10,1600,2300,2300,7967,2006.56
