cpu,client,node,run,data,throughput,retransmissions,congestion_window
36,1,1,1,2.91,24.4,90,4.01
36,1,1,1,2.88,24.2,124,5.34
36,1,1,1,2.86,24.0,117,4.01
36,1,1,1,2.88,24.2,104,4.01
36,1,1,1,2.88,24.2,102,4.01
36,1,1,1,2.88,24.2,126,5.34
36,1,1,1,2.86,24.0,122,5.34
36,1,1,1,2.88,24.2,98,4.01
36,1,1,1,2.84,23.8,118,4.01
36,1,1,1,2.88,24.1,116,5.34
36,1,1,1,2.88,24.1,111,4.01
36,1,1,1,2.87,24.1,127,5.34
36,1,1,1,2.88,24.1,128,4.01
36,1,1,1,2.86,24.0,114,4.01
36,1,1,1,2.88,24.2,126,2.67
36,1,1,1,2.88,24.2,84,4.01
36,1,1,1,2.88,24.1,111,5.34
36,1,1,1,2.86,24.0,98,4.01
36,1,1,1,2.88,24.2,95,4.01
36,1,1,1,2.84,23.8,118,4.01
36,1,1,1,2.88,24.2,114,4.01
36,1,1,1,2.86,24.0,136,6.68
36,1,1,1,2.88,24.2,111,5.34
36,1,1,1,2.88,24.2,152,4.01
36,1,1,1,2.86,24.0,108,5.34
36,1,1,1,2.88,24.2,125,4.01
36,1,1,1,2.84,23.8,93,4.01
36,1,1,1,2.88,24.2,142,4.01
36,1,1,1,2.86,24.0,119,4.01
36,1,1,1,2.88,24.2,115,5.34
36,1,1,1,2.88,24.2,137,4.01
36,1,1,1,2.88,24.2,148,5.34
36,1,1,1,2.86,24.0,110,4.01
36,1,1,1,2.88,24.2,128,4.01
36,1,1,1,2.88,24.2,96,4.01
36,1,1,1,2.88,24.2,105,4.01
36,1,1,1,2.83,23.7,129,4.01
36,1,1,1,2.87,24.1,126,4.01
36,1,1,1,2.88,24.1,100,4.01
36,1,1,1,2.86,24.0,123,4.01
36,1,1,1,2.88,24.2,113,4.01
36,1,1,1,2.88,24.2,131,5.34
36,1,1,1,2.88,24.1,136,5.34
36,1,1,1,2.88,24.1,154,4.01
36,1,1,1,2.87,24.1,118,4.01
36,1,1,1,2.88,24.2,98,4.01
36,1,1,1,2.84,23.8,93,4.01
36,1,1,1,2.90,24.3,109,4.01
36,1,1,1,2.84,23.8,104,4.01
36,1,1,1,2.88,24.2,134,4.01
36,1,1,1,2.88,24.2,112,4.01
36,1,1,1,2.86,24.0,117,4.01
36,1,1,1,2.88,24.2,109,5.34
36,1,1,1,2.88,24.2,92,4.01
36,1,1,1,2.86,24.0,103,4.01
36,1,1,1,2.88,24.2,111,4.01
36,1,1,1,2.84,23.8,151,5.34
36,1,1,1,2.88,24.2,119,4.01
36,1,1,1,2.90,24.3,111,4.01
36,1,1,1,2.84,23.8,110,4.01
36,1,1,1,2.88,24.2,127,4.01
36,1,1,1,2.88,24.2,96,4.01
36,1,1,1,42.8,13.6,0,4.01
36,10,1,1,2.91,24.4,145,5.34
36,10,1,1,2.88,24.2,109,5.34
36,10,1,1,2.88,24.2,112,5.34
36,10,1,1,2.88,24.2,102,4.01
36,10,1,1,2.86,24.0,120,2.67
36,10,1,1,2.88,24.2,110,4.01
36,10,1,1,2.83,23.8,126,4.01
36,10,1,1,2.88,24.1,98,4.01
36,10,1,1,2.87,24.1,130,4.01
36,10,1,1,2.88,24.2,96,2.67
36,10,1,1,2.88,24.1,140,5.34
36,10,1,1,2.87,24.0,97,5.34
36,10,1,1,2.88,24.2,104,5.34
36,10,1,1,2.88,24.1,129,2.67
36,10,1,1,2.88,24.1,126,4.01
36,10,1,1,2.87,24.1,117,5.34
36,10,1,1,2.84,23.8,114,4.01
36,10,1,1,2.88,24.2,106,4.01
36,10,1,1,2.86,24.0,109,4.01
36,10,1,1,2.88,24.2,114,6.68
36,10,1,1,2.88,24.2,106,4.01
36,10,1,1,2.88,24.2,112,4.01
36,10,1,1,2.86,24.0,119,4.01
36,10,1,1,2.84,23.8,108,5.34
36,10,1,1,2.88,24.2,115,5.34
36,10,1,1,2.88,24.2,96,4.01
36,10,1,1,2.86,24.0,109,4.01
36,10,1,1,2.88,24.2,121,4.01
36,10,1,1,2.84,23.8,101,4.01
36,10,1,1,2.88,24.1,104,4.01
36,10,1,1,2.87,24.1,118,5.34
36,10,1,1,2.88,24.2,136,4.01
36,10,1,1,2.88,24.1,113,4.01
36,10,1,1,2.86,24.0,112,6.68
36,10,1,1,2.88,24.2,123,4.01
36,10,1,1,2.84,23.8,142,4.01
36,10,1,1,2.88,24.2,106,2.67
36,10,1,1,2.86,24.0,112,5.34
36,10,1,1,2.88,24.2,109,2.67
36,10,1,1,2.84,23.8,114,6.68
36,10,1,1,2.90,24.3,119,6.68
36,10,1,1,2.84,23.8,111,6.68
36,10,1,1,2.88,24.2,116,4.01
36,10,1,1,2.88,24.2,108,4.01
36,10,1,1,2.86,24.0,94,4.01
36,10,1,1,2.88,24.2,89,4.01
36,10,1,1,2.88,24.2,132,6.68
36,10,1,1,2.83,23.8,155,2.67
36,10,1,1,2.88,24.1,138,4.01
36,10,1,1,2.87,24.1,144,5.34
36,10,1,1,2.88,24.2,120,4.01
36,10,1,1,2.86,24.0,101,4.01
36,10,1,1,2.88,24.2,112,4.01
36,10,1,1,2.88,24.2,97,5.34
36,10,1,1,2.88,24.1,123,5.34
36,10,1,1,2.86,24.0,104,4.01
36,10,1,1,2.88,24.2,133,2.67
36,10,1,1,2.84,23.8,133,4.01
36,10,1,1,2.88,24.2,133,4.01
36,10,1,1,2.86,24.0,117,4.01
36,10,1,1,2.88,24.2,110,4.01
36,10,1,1,2.88,24.2,113,6.68
36,10,1,1,128,21.5,15,2.67
36,10,2,1,2.92,24.5,95,4.01
36,10,2,1,2.88,24.2,116,4.01
36,10,2,1,2.86,24.0,113,4.01
36,10,2,1,2.88,24.2,139,4.01
36,10,2,1,2.88,24.2,139,4.01
36,10,2,1,2.88,24.2,121,4.01
36,10,2,1,2.86,24.0,104,5.34
36,10,2,1,2.84,23.8,111,5.34
36,10,2,1,2.88,24.1,102,4.01
36,10,2,1,2.88,24.1,129,4.01
36,10,2,1,2.87,24.1,119,4.01
36,10,2,1,2.88,24.2,119,6.68
36,10,2,1,2.88,24.1,126,4.01
36,10,2,1,2.86,24.0,101,4.01
36,10,2,1,2.88,24.2,90,4.01
36,10,2,1,2.88,24.2,101,5.34
36,10,2,1,2.84,23.8,123,6.68
36,10,2,1,2.90,24.3,111,4.01
36,10,2,1,2.84,23.8,112,4.01
36,10,2,1,2.88,24.2,130,4.01
36,10,2,1,2.86,24.0,106,8.02
36,10,2,1,2.88,24.2,120,4.01
36,10,2,1,2.84,23.8,111,4.01
36,10,2,1,2.88,24.2,92,4.01
36,10,2,1,2.86,24.0,114,4.01
36,10,2,1,2.85,23.9,128,5.34
36,10,2,1,2.87,24.1,140,5.34
36,10,2,1,2.88,24.1,128,4.01
36,10,2,1,2.86,24.0,105,6.68
36,10,2,1,2.88,24.2,126,4.01
36,10,2,1,2.88,24.2,115,4.01
36,10,2,1,2.88,24.1,116,4.01
36,10,2,1,2.87,24.0,92,4.01
36,10,2,1,2.88,24.2,101,4.01
36,10,2,1,2.84,23.8,111,6.68
36,10,2,1,2.90,24.3,105,6.68
36,10,2,1,2.84,23.8,114,4.01
36,10,2,1,2.88,24.2,107,5.34
36,10,2,1,2.88,24.2,141,5.34
36,10,2,1,2.86,24.0,115,4.01
36,10,2,1,2.88,24.2,104,4.01
36,10,2,1,2.88,24.2,139,4.01
36,10,2,1,2.88,24.2,91,4.01
36,10,2,1,2.86,24.0,143,5.34
36,10,2,1,2.84,23.8,113,4.01
36,10,2,1,2.88,24.2,129,6.68
36,10,2,1,2.88,24.2,104,4.01
36,10,2,1,2.86,24.0,101,4.01
36,10,2,1,2.88,24.2,123,4.01
36,10,2,1,2.88,24.2,104,4.01
36,10,2,1,2.86,24.0,119,4.01
36,10,2,1,2.88,24.2,128,4.01
36,10,2,1,2.84,23.8,100,5.34
36,10,2,1,2.88,24.1,130,4.01
36,10,2,1,2.86,24.0,99,4.01
36,10,2,1,2.88,24.2,125,4.01
36,10,2,1,2.88,24.2,132,4.01
36,10,2,1,2.84,23.8,100,4.01
36,10,2,1,2.90,24.3,121,4.01
36,10,2,1,2.88,24.2,95,4.01
36,10,2,1,2.84,23.8,111,4.01
36,10,2,1,2.90,24.3,123,2.67
36,10,2,1,128,21.7,14,4.01
36,10,3,1,2.92,24.5,102,4.01
36,10,3,1,2.88,24.2,96,4.01
36,10,3,1,2.83,23.7,109,5.34
36,10,3,1,2.87,24.1,82,2.67
36,10,3,1,2.88,24.2,95,5.34
36,10,3,1,2.88,24.1,123,4.01
36,10,3,1,2.87,24.0,104,2.67
36,10,3,1,2.88,24.2,97,8.02
36,10,3,1,2.84,23.8,135,5.34
36,10,3,1,2.90,24.3,107,4.01
36,10,3,1,2.84,23.8,102,4.01
36,10,3,1,2.88,24.2,112,4.01
36,10,3,1,2.88,24.2,107,4.01
36,10,3,1,2.86,24.0,127,5.34
36,10,3,1,2.88,24.2,101,4.01
36,10,3,1,2.88,24.2,135,4.01
36,10,3,1,2.88,24.2,111,4.01
36,10,3,1,2.86,24.0,91,4.01
36,10,3,1,2.84,23.8,105,4.01
36,10,3,1,2.88,24.2,132,4.01
36,10,3,1,2.86,24.0,105,2.67
36,10,3,1,2.88,24.2,113,4.01
36,10,3,1,2.88,24.2,105,4.01
36,10,3,1,2.88,24.2,89,4.01
36,10,3,1,2.88,24.2,108,2.67
36,10,3,1,2.86,24.0,128,4.01
36,10,3,1,2.88,24.2,93,4.01
36,10,3,1,2.83,23.8,102,6.68
36,10,3,1,2.86,24.0,129,4.01
36,10,3,1,2.88,24.2,100,5.34
36,10,3,1,2.88,24.2,125,4.01
36,10,3,1,2.88,24.1,80,4.01
36,10,3,1,2.87,24.0,120,4.01
36,10,3,1,2.88,24.2,118,2.67
36,10,3,1,2.84,23.8,96,4.01
36,10,3,1,2.90,24.3,113,4.01
36,10,3,1,2.84,23.8,109,4.01
36,10,3,1,2.88,24.2,104,4.01
36,10,3,1,2.88,24.2,119,4.01
36,10,3,1,2.86,24.0,94,4.01
36,10,3,1,2.88,24.2,103,4.01
36,10,3,1,2.88,24.2,104,4.01
36,10,3,1,2.88,24.2,90,4.01
36,10,3,1,2.86,24.0,111,4.01
36,10,3,1,2.88,24.2,116,5.34
36,10,3,1,2.84,23.8,144,5.34
36,10,3,1,2.88,24.2,132,4.01
36,10,3,1,2.86,24.0,118,4.01
36,10,3,1,2.88,24.2,108,4.01
36,10,3,1,2.88,24.2,101,4.01
