cpu,client,run,iface,rxpck/s,txpck/s,rxkB/s,txkB/s
36,1,1,wg,21986.00,13079.00,31175.46,1232.12
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35284.00,35279.00,33002.58,32613.19
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22007.00,13273.00,31205.24,1251.80
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35111.00,35106.00,32975.96,32579.80
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21998.00,13107.00,31192.48,1235.02
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35153.00,35148.00,32950.87,32556.35
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21977.00,13172.00,31162.70,1241.11
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35101.00,35094.00,32975.61,32578.81
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21998.00,13095.00,31192.48,1234.52
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35272.00,35272.00,32998.28,32609.94
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22005.00,13265.00,31202.40,1250.16
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35114.00,35109.00,32969.12,32572.67
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21993.00,13116.00,31185.39,1235.92
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35105.00,35096.00,32967.58,32568.17
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21991.00,13105.00,31182.55,1234.67
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35183.00,35181.00,32990.88,32596.35
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22004.00,13177.00,31200.98,1241.69
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35127.00,35129.00,32960.23,32567.19
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21987.00,13138.00,31176.88,1237.62
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35197.00,35182.00,32982.73,32586.51
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21997.00,13186.00,31191.06,1242.69
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35172.00,35170.00,32999.29,32604.71
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22012.00,13158.00,31212.33,1239.62
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35154.00,35152.00,32954.48,32562.98
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21980.00,13171.00,31166.95,1240.78
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35023.00,35022.00,32968.86,32566.37
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21999.00,13024.00,31193.89,1226.39
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35123.00,35120.00,32963.58,32569.63
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21988.00,13131.00,31178.30,1237.86
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35155.00,35150.00,32963.72,32568.53
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21985.00,13164.00,31174.04,1240.95
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35177.00,35175.00,32989.71,32595.57
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22004.00,13171.00,31200.98,1241.16
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35178.00,35176.00,32980.68,32588.55
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21998.00,13177.00,31192.48,1242.23
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35050.00,35044.00,32956.96,32555.91
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21988.00,13057.00,31178.30,1229.98
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35208.00,35164.00,32980.04,32584.93
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21996.00,13166.00,31189.64,1240.44
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35262.00,35252.00,32988.75,32597.64
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21997.00,13252.00,31191.06,1249.53
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35091.00,35078.00,32977.29,32577.50
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22000.00,13077.00,31195.31,1232.48
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35071.00,35066.00,32973.47,32571.44
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21998.00,13069.00,31192.48,1231.02
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35126.00,35123.00,32973.84,32577.00
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21994.00,13127.00,31186.80,1236.94
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35190.00,35179.00,32992.99,32600.27
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22007.00,13170.00,31205.24,1241.58
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35221.00,35204.00,32976.94,32583.54
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21991.00,13212.00,31182.55,1245.59
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35134.00,35115.00,32990.44,32589.29
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22006.00,13109.00,31203.82,1234.62
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35053.00,35047.00,32962.12,32560.06
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21991.00,13055.00,31182.55,1229.89
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35181.00,35172.00,32978.13,32583.36
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21994.00,13174.00,31186.80,1241.25
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35081.00,35079.00,32975.49,32576.96
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22000.00,13076.00,31195.31,1231.72
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35151.00,35145.00,32976.44,32579.20
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21994.00,13152.00,31186.80,1239.72
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35153.00,35142.00,32970.50,32575.55
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21992.00,13147.00,31183.97,1238.66
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35227.00,35217.00,32991.85,32597.36
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22002.00,13195.00,31198.15,1243.59
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35083.00,35075.00,32973.69,32573.42
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21997.00,13078.00,31191.06,1232.62
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35144.00,35141.00,32976.89,32581.83
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21997.00,13144.00,31191.06,1238.33
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35028.00,35017.00,32960.71,32557.48
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21991.00,13026.00,31182.55,1227.22
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35159.00,35150.00,32984.08,32588.98
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22002.00,13148.00,31198.15,1238.31
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35066.00,35063.00,32955.75,32555.77
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21986.00,13077.00,31175.46,1231.77
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35221.00,35215.00,32983.74,32593.55
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21997.00,13217.00,31191.06,1245.66
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35244.00,35241.00,32986.48,32596.95
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21998.00,13243.00,31192.48,1247.98
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35118.00,35114.00,32977.16,32578.80
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21998.00,13115.00,31192.48,1235.03
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35199.00,35193.00,32975.43,32582.50
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21992.00,13200.00,31183.97,1243.64
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35037.00,35038.00,32968.90,32567.32
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21997.00,13033.00,31191.06,1227.27
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35160.00,35154.00,32984.20,32587.76
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22000.00,13151.00,31195.31,1239.58
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35062.00,35061.00,32945.74,32548.91
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21980.00,13081.00,31166.95,1231.88
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35110.00,35109.00,32978.73,32581.33
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22000.00,13106.00,31195.31,1234.94
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35250.00,35246.00,32993.26,32602.87
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,22002.00,13244.00,31198.15,1248.27
36,1,1,lo,0.00,0.00,0.00,0.00
36,1,1,eno1,35126.00,35117.00,32973.80,32574.41
36,1,1,eno2,0.00,0.00,0.00,0.00
36,1,1,wg,21995.00,13121.00,31188.22,1235.92
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,3594.00,3594.00,3347.75,3307.14
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,2250.00,1344.00,3165.27,126.52
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,1.00,0.00,0.06,0.00
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,0.00,0.00,0.00,0.00
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,11294.00,11293.00,9566.66,9459.58
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,6837.00,4474.00,8719.46,686.28
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,313118.00,313103.00,289360.55,285926.34
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,195024.00,118155.00,272109.73,12442.64
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350688.00,350688.00,329619.91,325646.11
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219913.00,130771.00,311829.76,12317.81
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,351066.00,351066.00,329641.83,325685.37
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219904.00,131158.00,311817.00,12357.73
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350934.00,350933.00,329488.39,325540.49
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219799.00,131131.00,311668.11,12354.72
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350671.00,350665.00,329580.55,325605.34
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219883.00,130781.00,311787.22,12317.78
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350819.00,350817.00,329573.21,325608.64
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219868.00,130948.00,311765.95,12337.92
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350778.00,350776.00,329563.22,325600.08
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219865.00,130908.00,311761.70,12332.41
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350599.00,350603.00,329488.66,325519.72
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219820.00,130782.00,311697.89,12321.77
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,351150.00,351149.00,329668.00,325715.89
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219919.00,131232.00,311838.27,12364.97
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350932.00,350925.00,329605.25,325648.58
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219884.00,131038.00,311788.64,12346.28
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350791.00,350790.00,329587.05,325618.73
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219880.00,130910.00,311782.97,12331.48
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350554.00,350560.00,329491.49,325519.69
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219827.00,130733.00,311707.82,12315.19
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350686.00,350681.00,329612.88,325632.85
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219905.00,130757.00,311818.42,12317.09
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350818.00,350814.00,329556.30,325591.21
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219856.00,130960.00,311748.94,12337.06
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,351006.00,350989.00,329602.25,325643.21
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219878.00,131111.00,311780.13,12351.78
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350851.00,350846.00,329674.46,325704.48
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219937.00,130904.00,311863.79,12330.66
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,351090.00,351090.00,329681.78,325728.55
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219935.00,131158.00,311860.96,12357.05
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,351003.00,350993.00,329592.63,325631.63
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219873.00,131124.00,311773.04,12352.28
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350846.00,350848.00,329673.08,325712.47
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219941.00,130900.00,311869.46,12330.41
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350861.00,350865.00,329571.74,325610.26
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219865.00,131002.00,311761.70,12343.05
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350626.00,350617.00,329607.76,325629.73
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219906.00,130714.00,311819.84,12313.27
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,351016.00,351011.00,329672.41,325706.62
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219929.00,131082.00,311852.45,12348.83
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350648.00,350654.00,329526.90,325563.98
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219846.00,130803.00,311734.76,12321.81
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,351110.00,351096.00,329649.49,325683.48
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219906.00,131198.00,311819.84,12360.48
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350664.00,350669.00,329605.20,325636.52
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219900.00,130759.00,311811.33,12316.14
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350914.00,350915.00,329600.13,325639.34
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219884.00,131030.00,311788.64,12342.78
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350802.00,350796.00,329550.36,325585.10
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219853.00,130944.00,311744.68,12334.41
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350835.00,350832.00,329574.09,325608.58
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219865.00,130964.00,311761.70,12337.19
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350945.00,350936.00,329648.28,325677.35
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219912.00,131026.00,311828.34,12343.42
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,351134.00,351134.00,329690.60,325746.12
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219941.00,131196.00,311869.46,12360.92
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350790.00,350796.00,329596.76,325631.21
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219887.00,130901.00,311792.89,12332.27
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350991.00,350978.00,329625.48,325663.87
36,10,1,eno2,0.00,0.00,0.00,0.00
36,10,1,wg,219895.00,131081.00,311804.24,12348.61
36,10,1,lo,0.00,0.00,0.00,0.00
36,10,1,eno1,350602.00,350596.00,329657.91,325666.04
