cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,446,565.30,580,650,650,669,74.23
36,10,1,1,484,566.00,550,650,650,681,61.12
36,10,2,1,289,549.60,535,620,620,969,163.45
36,10,3,1,361,544.10,543,560,560,803,102.53
36,10,4,1,430,548.30,533,640,640,696,69.71
36,10,5,1,317,537.10,540,625,625,628,84.22
36,10,6,1,441,548.00,543,630,630,637,55.12
36,10,7,1,378,551.80,535,670,670,695,86.77
36,10,8,1,423,550.40,535,650,650,764,93.80
36,10,9,1,324,543.90,540,620,620,693,91.42
36,10,10,1,344,548.00,535,650,650,698,91.96
36,100,1,1,380,561.20,525,650,650,814,114.23
36,100,2,1,449,563.90,560,620,620,696,64.00
36,100,3,1,358,567.30,560,680,680,791,112.26
36,100,4,1,380,536.50,530,625,625,626,73.14
36,100,5,1,340,541.10,530,570,570,955,153.46
36,100,6,1,426,548.30,530,645,645,643,71.02
36,100,7,1,353,547.80,540,620,620,774,104.31
36,100,8,1,442,550.40,530,670,670,787,101.13
36,100,9,1,299,552.00,520,850,850,861,181.02
36,100,10,1,456,561.40,550,600,600,759,75.12
36,100,11,1,450,544.70,560,640,640,640,68.02
36,100,12,1,219,557.10,530,730,730,788,144.84
36,100,13,1,483,558.70,520,630,630,814,94.01
36,100,14,1,435,558.90,550,660,660,697,77.81
36,100,15,1,481,576.50,570,640,640,670,49.55
36,100,16,1,408,558.80,550,630,630,756,87.52
36,100,17,1,416,564.10,550,730,730,738,102.36
36,100,18,1,376,550.30,555,650,650,712,88.52
36,100,19,1,425,555.70,540,650,650,675,75.88
36,100,20,1,395,566.70,560,740,740,793,118.25
36,100,21,1,418,557.10,560,620,620,709,76.63
36,100,22,1,410,552.20,520,680,680,681,104.07
36,100,23,1,300,546.50,570,670,670,675,103.69
36,100,24,1,438,561.00,590,640,640,681,81.34
36,100,25,1,280,552.50,550,650,650,733,108.17
36,100,26,1,295,545.30,540,690,690,718,111.78
36,100,27,1,475,576.60,585,640,640,675,64.08
36,100,28,1,394,559.50,555,660,660,697,79.11
36,100,29,1,358,554.40,550,745,745,746,118.10
36,100,30,1,356,562.70,550,740,740,755,146.69
36,100,31,1,337,564.30,530,690,690,745,124.94
36,100,32,1,303,548.70,525,640,640,1008,179.20
36,100,33,1,268,546.10,540,700,700,831,143.89
36,100,34,1,398,559.80,595,610,610,721,94.62
36,100,35,1,468,573.70,555,670,670,702,71.14
36,100,36,1,350,550.80,540,630,630,805,118.35
36,100,37,1,350,591.90,565,720,720,909,148.27
