cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,335,568.00,530,820,820,847,150.44
36,10,1,1,431,569.10,540,660,660,774,88.67
36,10,2,1,470,560.00,540,670,670,698,68.83
36,10,3,1,351,546.40,540,650,650,664,88.20
36,10,4,1,328,561.10,540,660,660,918,146.67
36,10,5,1,367,540.50,540,640,640,663,76.32
36,10,6,1,357,549.30,550,620,620,700,81.91
36,10,7,1,476,554.00,540,640,640,654,58.46
36,10,8,1,290,549.60,570,650,650,700,113.66
36,10,9,1,335,537.60,525,665,665,669,96.01
36,10,10,1,430,551.90,550,680,680,700,85.13
36,100,1,1,413,569.50,540,680,680,743,90.48
36,100,2,1,461,569.90,535,730,730,801,112.43
36,100,3,1,391,555.80,560,660,660,673,87.48
36,100,4,1,378,563.90,550,690,690,806,134.88
36,100,5,1,451,565.70,550,680,680,729,89.30
36,100,6,1,459,564.60,520,680,680,715,87.38
36,100,7,1,411,558.00,520,700,700,872,131.09
36,100,8,1,512,559.90,530,650,650,662,52.71
36,100,9,1,439,569.00,555,670,670,681,70.43
36,100,10,1,464,565.70,560,630,630,675,63.28
36,100,11,1,459,552.70,545,660,660,682,68.03
36,100,12,1,416,554.70,570,635,635,639,65.88
36,100,13,1,475,596.00,546,680,680,899,121.93
36,100,14,1,176,554.40,510,670,670,1006,201.56
36,100,15,1,317,558.30,550,690,690,697,101.63
36,100,16,1,258,537.30,530,720,720,797,152.09
36,100,17,1,487,562.50,540,630,630,662,52.34
36,100,18,1,487,566.10,540,690,690,728,74.12
36,100,19,1,378,552.90,555,700,700,701,102.59
36,100,20,1,436,560.40,536,640,640,774,89.45
36,100,21,1,418,548.10,536,630,630,648,67.43
36,100,22,1,339,551.20,540,620,620,769,102.11
36,100,23,1,512,562.10,540,600,600,758,69.48
36,100,24,1,402,556.00,535,630,630,829,107.19
36,100,25,1,470,571.10,540,700,700,856,113.96
36,100,26,1,388,558.30,530,660,660,877,123.33
36,100,27,1,325,545.40,543,640,640,729,96.09
36,100,28,1,385,562.80,550,660,660,772,104.11
36,100,29,1,407,559.00,565,610,610,699,69.58
36,100,30,1,421,557.50,545,660,660,729,80.34
36,100,31,1,377,543.90,536,610,610,628,66.44
36,100,32,1,372,548.80,535,650,650,766,95.02
36,100,33,1,357,537.80,540,630,630,650,79.47
36,100,34,1,485,563.80,545,685,685,682,73.87
36,100,35,1,449,547.20,555,590,590,693,62.61
36,100,36,1,337,569.50,560,710,710,734,115.31
36,100,37,1,301,544.10,545,660,660,707,100.26
36,100,38,1,335,541.80,520,640,640,658,89.62
36,100,39,1,418,586.30,525,800,800,952,157.92
36,100,40,1,349,577.20,560,780,780,792,140.29
36,100,41,1,413,552.40,530,660,660,753,88.08
36,100,42,1,416,556.10,550,630,630,686,72.78
36,100,43,1,296,545.30,530,650,650,749,122.86
36,100,44,1,342,565.30,535,690,690,993,170.34
36,100,45,1,388,538.10,520,610,610,750,89.31
36,100,46,1,327,551.40,535,710,710,724,113.09
36,100,47,1,343,587.60,570,700,700,890,134.42
36,100,48,1,326,552.30,530,660,660,715,112.36
36,100,49,1,361,552.30,545,650,650,672,86.47
36,100,50,1,426,552.50,535,660,660,713,84.07
36,100,51,1,361,550.30,533,610,610,951,154.08
36,100,52,1,358,551.20,550,600,600,758,94.59
36,100,53,1,276,543.30,570,690,690,715,130.28
36,100,54,1,304,545.60,540,720,720,730,137.17
36,100,55,1,233,539.70,560,650,650,667,115.31
36,100,56,1,506,574.40,545,650,650,713,62.74
36,100,57,1,437,592.30,570,690,690,872,122.52
36,100,58,1,410,560.10,530,680,680,700,98.11
36,100,59,1,351,563.10,530,720,720,740,111.42
36,100,60,1,495,564.40,540,660,660,737,73.44
36,100,61,1,436,587.00,560,760,760,774,107.01
36,100,62,1,349,567.40,570,700,700,701,109.79
36,100,63,1,403,559.70,530,680,680,749,97.85
36,100,64,1,453,568.60,540,670,670,715,81.57
36,100,65,1,377,558.10,530,650,650,729,95.30
36,100,66,1,429,545.60,520,640,640,768,93.45
36,100,67,1,432,556.10,505,730,730,805,117.25
36,100,68,1,395,555.00,560,640,640,710,89.17
36,100,69,1,282,543.90,595,650,650,654,109.17
36,100,70,1,378,570.10,530,750,750,840,139.04
36,100,71,1,263,553.10,490,810,810,938,194.93
36,100,72,1,499,564.10,570,640,640,661,55.81
36,100,73,1,363,576.20,540,720,720,761,115.91
36,100,74,1,352,556.60,550,655,655,657,84.58
36,100,75,1,358,580.40,580,730,730,732,107.92
36,100,76,1,427,553.00,540,640,640,780,100.12
36,100,77,1,355,562.30,570,720,720,750,125.08
36,100,78,1,363,550.60,550,670,670,697,104.63
36,100,79,1,330,568.10,540,720,720,790,129.87
36,100,80,1,425,544.90,470,670,670,807,113.78
36,100,81,1,359,555.30,520,770,770,822,136.73
36,100,82,1,462,570.10,510,730,730,787,111.04
36,100,83,1,506,586.20,570,670,670,687,54.99
36,100,84,1,372,562.10,560,690,690,738,110.08
36,100,85,1,408,550.00,520,690,690,715,98.89
36,100,86,1,389,550.90,510,660,660,661,100.59
36,100,87,1,401,567.90,540,680,680,893,134.37
36,100,88,1,385,602.00,550,790,790,817,139.06
36,100,89,1,373,551.20,560,670,670,821,133.84
36,100,90,1,426,562.40,585,640,640,753,99.90
36,100,91,1,316,614.50,500,820,820,1338,291.85
36,100,92,1,209,585.10,520,780,780,995,202.33
36,100,93,1,388,603.10,570,820,820,856,150.10
36,100,94,1,379,576.00,570,680,680,752,96.21
36,100,95,1,395,598.20,560,790,790,1040,181.09
36,100,96,1,476,591.70,570,700,700,765,96.00
36,100,97,1,341,551.60,510,660,660,824,120.36
36,100,98,1,431,553.30,525,660,660,755,94.70
36,100,99,1,319,567.50,570,690,690,717,118.73
36,100,100,1,392,556.00,490,780,780,860,154.93
36,30,1,1,477,561.80,530,660,660,713,70.16
36,30,2,1,362,556.40,550,630,630,708,88.58
36,30,3,1,391,541.70,540,620,620,638,68.78
36,30,4,1,430,572.50,575,660,660,696,73.37
36,30,5,1,333,632.00,510,850,850,1448,308.47
36,30,6,1,378,557.80,545,640,640,741,90.42
36,30,7,1,312,561.60,550,680,680,860,136.38
36,30,8,1,476,557.60,530,710,710,715,79.96
36,30,9,1,493,552.20,540,630,630,692,58.63
36,30,10,1,445,548.00,535,630,630,661,56.58
36,30,11,1,374,546.30,540,660,660,681,80.73
36,30,12,1,347,549.80,550,600,600,674,79.24
36,30,13,1,451,555.60,525,590,590,863,110.44
36,30,14,1,385,556.90,560,630,630,660,70.50
36,30,15,1,366,540.90,553,630,630,632,74.78
36,30,16,1,457,563.90,530,690,690,706,84.50
36,30,17,1,379,544.50,530,630,630,659,71.94
36,30,18,1,358,565.00,550,680,680,818,126.66
36,30,19,1,448,575.70,540,740,740,824,111.30
36,30,20,1,278,542.10,530,655,655,659,102.58
36,30,21,1,286,561.90,560,680,680,680,108.69
36,30,22,1,507,601.00,550,660,660,856,98.50
36,30,23,1,418,558.20,560,640,640,836,120.07
36,30,24,1,320,556.20,520,770,770,826,135.82
36,30,25,1,325,544.10,530,620,620,660,90.47
36,30,26,1,390,555.80,560,610,610,672,70.24
36,30,27,1,496,561.70,535,670,670,733,74.12
36,30,28,1,426,549.60,510,670,670,680,86.58
36,30,29,1,310,543.00,540,630,630,687,94.20
36,30,30,1,422,554.50,530,660,660,853,118.62
36,50,1,1,462,561.80,550,650,650,684,67.35
36,50,2,1,215,568.30,520,910,910,944,234.05
36,50,3,1,421,583.20,533,830,830,842,133.26
36,50,4,1,462,561.50,550,620,620,708,65.91
36,50,5,1,415,610.90,530,580,580,1578,325.99
36,50,6,1,433,564.70,525,720,720,826,118.56
36,50,7,1,439,551.00,516,640,640,722,85.13
36,50,8,1,341,546.10,582,670,670,676,104.60
36,50,9,1,438,544.50,530,580,580,832,103.57
36,50,10,1,314,562.30,590,610,610,714,97.37
36,50,11,1,345,597.00,600,700,700,769,113.97
36,50,12,1,482,567.60,533,590,590,925,122.04
36,50,13,1,418,551.20,560,580,580,746,80.96
36,50,14,1,413,543.60,530,640,640,749,87.87
36,50,15,1,287,543.60,535,620,620,720,104.50
36,50,16,1,282,551.20,530,640,640,704,108.91
36,50,17,1,357,580.30,560,740,740,847,141.14
36,50,18,1,425,552.90,540,660,660,688,75.27
36,50,19,1,342,543.80,530,640,640,666,86.58
36,50,20,1,365,549.80,540,630,630,701,81.45
36,50,21,1,474,549.20,520,660,660,683,68.84
36,50,22,1,462,570.40,520,640,640,765,87.04
36,50,23,1,290,537.30,550,600,600,697,101.83
36,50,24,1,322,549.50,516,650,650,840,128.95
36,50,25,1,468,564.50,535,680,680,734,81.76
36,50,26,1,390,560.00,580,670,670,703,97.38
36,50,27,1,404,547.40,540,640,640,707,85.03
36,50,28,1,464,557.20,540,580,580,764,75.86
36,50,29,1,334,533.70,540,570,570,676,80.61
36,50,30,1,449,556.20,555,630,630,699,67.75
36,50,31,1,308,539.10,540,600,600,778,108.96
36,50,32,1,434,557.80,520,730,730,772,103.98
36,50,33,1,243,551.70,565,610,610,769,123.93
36,50,34,1,356,564.50,540,700,700,728,104.43
36,50,35,1,395,547.30,535,660,660,677,75.34
36,50,36,1,396,545.10,545,600,600,750,84.74
36,50,37,1,278,533.90,540,630,630,679,104.02
36,50,38,1,472,563.20,540,640,640,769,82.96
36,50,39,1,424,569.30,470,770,770,917,156.57
36,50,40,1,376,541.60,510,770,770,900,163.14
36,50,41,1,264,567.10,480,690,690,1001,190.33
36,50,42,1,258,547.70,580,670,670,676,119.76
36,50,43,1,389,538.30,490,700,700,719,104.75
36,50,44,1,449,572.60,562,710,710,752,88.01
36,50,45,1,377,568.50,550,770,770,795,133.82
36,50,46,1,470,561.30,545,610,610,727,66.35
36,50,47,1,421,570.20,560,690,690,710,95.73
36,50,48,1,344,549.20,535,630,630,722,91.99
36,50,49,1,303,571.60,560,700,700,790,137.30
36,50,50,1,228,534.10,546,655,655,659,118.79
36,80,1,1,352,617.20,560,660,660,1279,238.36
36,80,2,1,461,565.40,545,580,580,828,92.80
36,80,3,1,518,563.10,550,610,610,641,37.73
36,80,4,1,456,559.10,550,650,650,679,65.05
36,80,5,1,401,551.70,540,600,600,736,79.76
36,80,6,1,402,543.60,530,660,660,663,77.52
36,80,7,1,399,543.90,550,650,650,705,94.33
36,80,8,1,323,552.40,540,660,660,895,143.38
36,80,9,1,432,567.00,550,680,680,711,89.82
36,80,10,1,435,557.80,550,650,650,672,69.63
36,80,11,1,440,566.00,526,600,600,963,138.05
36,80,12,1,457,552.80,540,650,650,695,69.31
36,80,13,1,473,551.70,540,620,620,661,53.91
36,80,14,1,425,570.20,540,640,640,945,136.43
36,80,15,1,475,568.40,540,660,660,788,90.93
36,80,16,1,460,565.90,520,670,670,739,84.40
36,80,17,1,448,562.40,540,620,620,707,67.03
36,80,18,1,418,554.40,520,620,620,738,84.22
36,80,19,1,430,553.80,565,650,650,663,80.05
36,80,20,1,469,553.50,550,625,625,627,52.11
36,80,21,1,389,548.30,530,620,620,679,70.82
36,80,22,1,454,566.00,540,650,650,719,69.65
36,80,23,1,266,540.00,555,650,650,670,104.31
36,80,24,1,480,559.10,540,670,670,672,63.48
36,80,25,1,445,559.50,510,670,670,690,87.93
36,80,26,1,368,556.80,570,680,680,682,89.45
36,80,27,1,408,557.20,520,670,670,928,142.04
36,80,28,1,350,537.80,540,660,660,664,92.25
36,80,29,1,480,550.50,520,670,670,715,73.45
36,80,30,1,340,543.20,520,580,580,980,159.01
36,80,31,1,302,543.50,520,680,680,680,103.88
36,80,32,1,431,555.70,550,620,620,724,88.20
36,80,33,1,475,558.30,540,650,650,726,71.15
36,80,34,1,340,600.40,520,810,810,1202,235.27
36,80,35,1,447,556.10,550,660,660,728,77.90
36,80,36,1,350,555.30,563,700,700,727,109.30
36,80,37,1,461,560.10,595,630,630,650,67.78
36,80,38,1,404,566.40,570,700,700,783,109.21
36,80,39,1,298,548.00,540,646,646,645,96.24
36,80,40,1,350,571.60,570,750,750,750,119.60
36,80,41,1,363,569.50,540,750,750,758,110.43
36,80,42,1,373,556.10,570,630,630,741,103.11
36,80,43,1,410,568.10,560,640,640,693,71.70
36,80,44,1,400,542.80,530,640,640,641,72.47
36,80,45,1,371,581.20,550,770,770,858,129.21
36,80,46,1,385,550.30,540,640,640,676,78.50
36,80,47,1,473,542.90,520,610,610,723,72.72
36,80,48,1,388,556.80,540,660,660,732,103.41
36,80,49,1,396,557.40,550,620,620,705,79.82
36,80,50,1,325,547.30,550,610,610,670,88.33
36,80,51,1,228,575.40,565,800,800,835,174.74
36,80,52,1,365,540.80,550,600,600,660,75.29
36,80,53,1,456,557.30,540,620,620,626,58.15
36,80,54,1,377,567.00,543,730,730,841,122.95
36,80,55,1,369,543.70,530,630,630,706,93.99
36,80,56,1,346,554.80,550,660,660,666,100.28
36,80,57,1,358,559.10,540,715,715,710,114.65
36,80,58,1,407,552.20,550,620,620,715,76.76
36,80,59,1,336,555.90,540,620,620,804,109.94
36,80,60,1,435,563.00,520,710,710,733,97.12
36,80,61,1,351,534.60,530,640,640,662,83.09
36,80,62,1,347,555.10,560,640,640,700,89.86
36,80,63,1,438,567.50,560,620,620,761,87.89
36,80,64,1,287,536.90,545,640,640,668,97.70
36,80,65,1,394,560.70,550,710,710,716,92.58
36,80,66,1,344,554.60,540,680,680,783,116.46
36,80,67,1,447,566.00,530,650,650,858,114.82
36,80,68,1,465,556.70,535,560,560,814,89.40
36,80,69,1,340,541.10,515,670,670,865,151.25
36,80,70,1,359,574.10,570,700,700,732,115.22
36,80,71,1,442,573.20,530,650,650,939,133.24
36,80,72,1,422,543.40,520,590,590,778,97.09
36,80,73,1,307,553.00,555,660,660,680,97.59
36,80,74,1,354,554.60,540,730,730,773,128.96
36,80,75,1,367,558.60,560,630,630,822,118.91
36,80,76,1,413,582.20,540,700,700,976,146.97
36,80,77,1,367,550.40,530,590,590,981,160.60
36,80,78,1,307,563.20,490,790,790,839,167.51
36,80,79,1,422,572.80,540,710,710,882,134.64
36,80,80,1,380,547.60,570,650,650,664,102.63
36,1,1,2,269,574.30,590,780,780,784,167.44
36,10,1,2,286,566.40,520,710,710,1039,191.68
36,10,2,2,448,573.20,540,710,710,754,94.96
36,10,3,2,429,546.90,545,640,640,732,82.55
36,10,4,2,326,675.50,540,560,560,2247,527.69
36,10,5,2,506,569.10,545,590,590,831,90.48
36,10,6,2,434,549.70,530,630,630,684,66.33
36,10,7,2,413,561.00,550,650,650,770,96.22
36,10,8,2,281,536.90,540,630,630,683,101.83
36,10,9,2,499,567.30,520,630,630,841,100.09
36,10,10,2,294,547.80,530,690,690,698,112.86
36,100,1,2,367,585.20,570,710,710,931,145.91
36,100,2,2,432,581.50,560,690,690,722,84.23
36,100,3,2,390,544.90,555,635,635,638,75.40
36,100,4,2,397,534.90,550,580,580,654,64.09
36,100,5,2,385,560.30,535,570,570,953,140.06
36,100,6,2,386,551.00,540,630,630,759,95.00
36,100,7,2,469,553.60,530,670,670,681,72.35
36,100,8,2,471,543.10,540,610,610,647,53.03
36,100,9,2,480,588.80,560,710,710,724,85.01
36,100,10,2,423,559.90,520,590,590,895,121.45
36,100,11,2,456,580.80,555,620,620,841,98.08
36,100,12,2,387,556.40,550,670,670,712,91.30
36,100,13,2,439,559.80,530,590,590,896,117.82
36,100,14,2,328,541.50,560,620,620,626,85.51
36,100,15,2,350,552.40,535,630,630,815,116.15
36,100,16,2,360,554.10,550,650,650,694,90.58
36,100,17,2,442,552.40,530,630,630,686,67.34
36,100,18,2,417,559.20,550,620,620,714,79.83
36,100,19,2,325,550.80,570,660,660,675,101.95
36,100,20,2,336,547.40,530,660,660,741,99.04
36,100,21,2,488,560.90,535,600,600,784,80.73
36,100,22,2,474,562.40,530,720,720,754,93.61
36,100,23,2,398,554.60,540,640,640,676,74.32
36,100,24,2,463,554.50,530,630,630,685,64.24
36,100,25,2,365,561.30,540,700,700,735,107.40
36,100,26,2,320,539.40,540,610,610,663,84.68
36,100,27,2,432,557.60,530,660,660,675,71.80
36,100,28,2,340,548.90,520,690,690,812,129.01
36,100,29,2,478,545.40,520,640,640,681,60.38
36,100,30,2,353,543.40,580,610,610,669,91.99
36,100,31,2,329,556.90,550,600,600,839,116.93
36,100,32,2,440,559.00,550,640,640,788,97.69
36,100,33,2,344,547.20,555,640,640,725,94.47
36,100,34,2,483,571.60,560,660,660,694,61.35
36,100,35,2,429,558.30,530,690,690,720,95.29
36,100,36,2,380,557.80,530,640,640,736,91.35
36,100,37,2,411,557.90,530,680,680,815,114.61
36,100,38,2,369,550.80,533,650,650,801,104.34
36,100,39,2,308,549.40,535,730,730,770,141.04
36,100,40,2,293,559.90,575,670,670,831,137.35
36,100,41,2,403,553.60,575,680,680,719,98.03
36,100,42,2,320,550.70,540,700,700,705,110.15
36,100,43,2,362,545.30,540,630,630,686,81.32
36,100,44,2,295,544.00,550,610,610,683,96.66
36,100,45,2,468,565.90,545,680,680,788,95.12
36,100,46,2,311,552.60,520,790,790,903,171.34
36,100,47,2,275,545.20,565,670,670,727,117.34
36,100,48,2,256,547.80,570,660,660,734,123.27
36,100,49,2,347,548.90,550,650,650,763,102.51
