cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,474,572.00,570,620,620,761,77.72
36,10,1,1,493,567.00,536,630,630,761,75.53
36,10,2,1,441,554.70,550,630,630,671,58.26
36,10,3,1,413,548.30,530,620,620,661,67.73
36,10,4,1,383,546.30,540,620,620,624,67.14
36,10,5,1,444,561.90,545,610,610,804,92.80
36,10,6,1,348,549.30,540,720,720,828,140.82
36,10,7,1,452,554.50,510,660,660,729,84.94
36,10,8,1,312,531.00,525,570,570,885,139.65
36,10,9,1,441,556.20,570,610,610,680,63.76
36,10,10,1,392,541.90,535,610,610,736,88.98
36,100,1,1,298,741.80,670,1200,1200,1498,351.11
36,100,2,1,448,687.50,640,940,940,956,168.55
36,100,3,1,324,618.10,440,870,870,1153,253.88
36,100,4,1,351,646.90,590,870,870,969,192.76
36,100,5,1,423,718.20,660,840,840,1455,274.33
36,100,6,1,345,667.30,645,740,740,1089,176.91
36,100,7,1,257,677.60,580,920,920,1423,300.33
36,100,8,1,329,619.90,640,880,880,884,207.10
36,100,9,1,439,739.70,700,960,960,1236,238.53
36,100,10,1,375,612.30,640,810,810,829,159.13
36,100,11,1,403,645.90,530,780,780,1388,276.79
36,100,12,1,320,813.70,560,1300,1300,1855,472.39
36,100,13,1,297,723.70,620,1100,1100,1121,279.53
36,100,14,1,356,782.50,580,930,930,2013,456.06
36,100,15,1,386,743.30,610,1200,1200,1268,300.61
36,100,16,1,502,950.50,770,1200,1200,2413,521.70
36,100,17,1,413,722.70,750,920,920,973,170.44
36,100,18,1,297,747.30,670,1300,1300,1313,326.27
36,100,19,1,281,842.90,830,1300,1300,1329,351.17
36,100,20,1,358,946.10,860,1400,1400,2272,523.99
36,100,21,1,538,854.10,810,1150,1150,1172,217.19
36,100,22,1,579,869.20,750,1100,1100,1686,311.06
36,100,23,1,735,1091.60,790,1400,1400,2147,434.14
36,100,24,1,274,882.40,820,1400,1400,1525,358.64
36,100,25,1,358,968.60,760,1600,1600,1717,465.38
36,100,26,1,653,1127.40,970,1600,1600,1689,325.23
36,100,27,1,360,953.50,900,1300,1300,1431,294.71
36,100,28,1,451,872.90,870,1166,1166,1199,252.32
