cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,428,559.00,570,650,650,663,64.13
36,10,1,1,407,562.00,540,730,730,762,106.55
36,10,2,1,453,550.00,525,580,580,800,90.13
36,10,3,1,203,689.20,540,670,670,2338,563.11
36,10,4,1,395,556.80,530,660,660,760,98.62
36,10,5,1,411,587.10,520,870,870,1034,190.06
36,10,6,1,517,585.50,540,690,690,799,84.69
36,10,7,1,410,553.30,562,570,570,782,91.13
36,10,8,1,301,545.80,550,630,630,659,93.06
36,10,9,1,339,548.60,530,650,650,720,93.64
36,10,10,1,455,554.20,500,630,630,843,111.52
36,100,1,1,403,560.10,560,640,640,708,85.80
36,100,2,1,337,610.70,550,820,820,1076,203.51
36,100,3,1,471,559.00,550,610,610,751,74.72
36,100,4,1,456,554.30,550,610,610,624,45.42
36,100,5,1,320,561.20,560,700,700,783,135.88
36,100,6,1,414,581.90,540,700,700,706,104.30
36,100,7,1,379,556.00,530,690,690,804,128.27
36,100,8,1,422,572.60,560,690,690,758,89.34
36,100,9,1,407,550.60,530,610,610,805,99.51
36,100,10,1,433,565.00,540,600,600,899,119.84
36,100,11,1,405,561.80,560,680,680,703,94.48
36,100,12,1,463,566.00,550,685,685,689,76.65
36,100,13,1,337,561.50,550,680,680,751,112.82
36,100,14,1,299,549.90,500,630,630,1201,236.46
36,100,15,1,286,588.90,620,700,700,890,154.84
36,100,16,1,423,585.80,575,710,710,807,105.40
36,100,17,1,451,573.60,560,670,670,875,116.61
36,100,18,1,341,577.80,540,680,680,910,152.14
36,100,19,1,394,579.00,550,700,700,1014,163.79
36,100,20,1,233,565.70,570,690,690,908,166.37
36,100,21,1,243,624.50,610,820,820,866,190.28
36,100,22,1,392,561.10,530,720,720,727,100.37
36,100,23,1,292,608.80,490,1050,1050,1016,258.66
36,100,24,1,424,566.00,510,750,750,939,152.84
36,100,25,1,340,572.30,550,720,720,745,109.64
36,100,26,1,375,580.20,555,670,670,1003,159.83
36,100,27,1,293,589.90,490,920,920,1189,278.91
36,100,28,1,377,568.60,557,650,650,737,91.92
36,100,29,1,291,631.00,530,700,700,1328,258.01
36,100,30,1,275,572.20,540,810,810,883,193.64
36,100,31,1,466,544.40,490,660,660,672,80.42
36,100,32,1,414,666.70,530,1250,1250,1221,282.42
36,100,33,1,338,591.50,590,790,790,818,157.93
36,100,34,1,341,580.60,560,660,660,853,123.60
36,100,35,1,445,651.60,580,720,720,1449,276.47
36,100,36,1,412,572.50,500,710,710,751,123.98
36,100,37,1,220,563.70,525,830,830,957,191.66
36,100,38,1,252,575.30,580,810,810,960,228.50
36,100,39,1,443,587.70,530,740,740,811,116.80
36,100,40,1,262,546.50,500,790,790,839,178.87
36,100,41,1,373,602.60,515,840,840,1007,194.89
36,100,42,1,324,667.10,520,1200,1200,1305,320.07
36,100,43,1,286,573.20,540,750,750,1092,215.08
36,100,44,1,358,568.50,565,690,690,769,124.54
36,100,45,1,294,632.20,590,830,830,1098,203.99
36,100,46,1,339,681.10,520,1100,1100,1492,326.41
36,100,47,1,415,583.20,620,710,710,738,116.70
36,100,48,1,315,582.10,580,680,680,864,134.62
36,100,49,1,374,590.80,570,830,830,860,149.89
36,100,50,1,169,567.40,630,720,720,779,178.31
36,100,51,1,279,590.40,610,700,700,745,121.69
36,100,52,1,225,585.50,580,870,870,946,223.32
36,100,53,1,324,595.80,595,670,670,986,168.38
36,100,54,1,406,585.60,580,785,785,787,133.37
36,100,55,1,278,617.10,490,950,950,1134,273.26
36,100,56,1,455,631.50,550,830,830,990,160.80
36,100,57,1,370,700.00,600,930,930,1421,282.02
36,100,58,1,290,609.40,590,840,840,880,187.23
36,100,59,1,321,560.60,530,760,760,933,185.50
36,100,60,1,392,585.80,510,730,730,788,125.62
36,100,61,1,291,707.40,580,1200,1200,1312,350.08
36,100,62,1,398,650.80,630,870,870,960,169.41
36,100,63,1,239,832.50,680,1450,1450,1481,441.26
36,100,64,1,452,683.00,590,1100,1100,1100,223.80
36,100,65,1,211,663.80,660,1200,1200,1221,314.27
36,100,66,1,258,706.90,610,1300,1300,1581,427.85
36,100,67,1,374,671.90,580,1200,1200,1269,299.09
36,100,68,1,382,654.60,520,880,880,1294,257.69
36,100,69,1,357,666.10,540,870,870,1720,377.76
36,100,70,1,437,762.10,680,1200,1200,1215,278.06
36,100,71,1,310,752.90,630,1300,1300,1358,344.18
36,100,72,1,361,707.60,605,1250,1250,1296,313.74
36,100,73,1,446,950.30,880,1300,1300,1901,369.78
36,100,74,1,415,949.10,730,1600,1600,1888,442.45
36,100,75,1,360,1089.10,1166,1600,1600,1676,421.62
36,100,76,1,463,1070.30,790,1700,1700,2611,624.10
36,100,77,1,435,1043.30,1100,1700,1700,1801,484.70
36,100,78,1,636,1455.80,1350,2200,2200,2247,554.40
36,100,79,1,404,1710.30,1750,2900,2900,3720,978.76
36,100,80,1,615,2310.90,2300,3500,3500,4282,1088.63
36,100,81,1,407,1677.10,1750,2500,2500,3500,922.14
36,100,82,1,383,1040.30,830,1700,1700,2775,679.81
36,100,83,1,1101,2183.10,2300,3200,3200,3788,888.07
36,100,84,1,676,1930.80,1300,3200,3200,4050,1045.42
36,100,85,1,413,1586.80,1800,2200,2200,2224,651.70
36,100,86,1,1155,2143.50,2100,3000,3000,3149,577.04
36,100,87,1,513,1955.60,1600,3700,3700,3931,1035.63
36,100,88,1,348,1899.20,2050,2400,2400,2919,646.49
36,100,89,1,1028,2586.90,2300,3400,3400,4706,1004.56
36,100,90,1,1213,2544.10,2000,3700,3700,4307,1172.64
36,100,91,1,1054,2943.30,2700,5000,5000,6122,1581.20
36,100,92,1,548,2306.80,1900,4100,4100,4116,1372.52
36,100,93,1,1769,2659.80,2600,3950,3950,3989,725.83
36,100,94,1,2825,3697.60,3200,4900,4900,5053,831.78
36,100,95,1,426,3628.60,3400,5400,5400,5610,1400.12
36,100,96,1,1372,3355.30,2900,4600,4600,6003,1206.09
36,100,97,1,3428,5258.90,5100,6800,6800,7582,1305.85
36,100,98,1,1419,3797.70,2500,7700,7700,10494,2818.98
36,100,99,1,1174,2821.30,3000,4000,4000,4107,891.80
36,100,100,1,2502,5016.90,4600,6000,6000,9588,1776.98
36,30,1,1,470,558.50,540,660,660,696,66.98
36,30,2,1,408,550.50,550,630,630,658,75.40
36,30,3,1,419,555.20,530,680,680,782,103.31
36,30,4,1,368,560.80,545,700,700,733,99.47
36,30,5,1,382,547.00,540,640,640,672,73.15
36,30,6,1,337,557.00,550,600,600,918,138.58
