cpu,client,node,run,data,throughput,retransmissions,congestion_window
18,100,1,1,1.06,8.88,62,1.34
18,100,1,1,533,4.37,30,1.34
18,100,1,1,1.00,8.43,41,2.67
18,100,1,1,1.17,9.79,44,1.34
18,100,1,1,1.07,8.98,52,4.01
18,100,1,1,1.51,12.6,63,6.68
18,100,1,1,1.87,15.7,78,5.34
18,100,1,1,1.51,12.6,69,2.67
18,100,1,1,1.87,15.7,77,4.01
18,100,1,1,1.80,15.1,55,1.34
18,100,1,1,1.45,12.1,64,5.34
18,100,1,1,1.37,11.5,62,2.67
18,100,1,1,1.51,12.6,67,2.67
18,100,1,1,1.30,10.9,54,4.01
18,100,1,1,1.12,9.37,44,1.34
18,100,1,1,1.83,15.3,85,8.02
18,100,1,1,1.28,10.7,63,1.34
18,100,1,1,888,7.28,35,1.34
18,100,1,1,1.78,14.9,70,1.34
18,100,1,1,888,7.28,37,2.67
18,100,1,1,1.60,13.4,72,5.34
18,100,1,1,1.14,9.58,58,2.67
18,100,1,1,2.10,17.6,90,5.34
18,100,1,1,1.28,10.7,62,2.67
18,100,1,1,1.39,11.7,61,1.34
18,100,1,1,1.04,8.73,41,5.34
18,100,1,1,1.17,9.82,54,1.34
18,100,1,1,1.48,12.4,52,2.67
18,100,1,1,450,3.68,22,2.67
18,100,1,1,640,5.24,33,1.34
18,100,1,1,1.43,12.0,60,5.34
18,100,1,1,1.27,10.7,62,4.01
18,100,1,1,1.73,14.5,81,4.01
18,100,1,1,1.02,8.54,40,6.68
18,100,1,1,1.27,10.7,67,1.34
18,100,1,1,1.98,16.6,84,5.34
18,100,1,1,1.12,9.39,46,2.67
18,100,1,1,1.37,11.5,64,2.67
18,100,1,1,1.12,9.39,45,2.67
18,100,1,1,1.17,9.82,61,2.67
18,100,1,1,909,7.44,50,1.34
18,100,1,1,1.50,12.6,75,2.67
18,100,1,1,1.84,15.4,80,2.67
18,100,1,1,1.78,14.9,85,1.34
