cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,443,553.40,490,695,695,697,95.56
36,10,1,1,339,546.30,540,610,610,708,88.10
36,10,2,1,485,554.50,540,650,650,703,67.84
36,10,3,1,406,545.50,535,670,670,670,84.89
36,10,4,1,440,551.30,543,610,610,667,57.10
36,10,5,1,299,549.70,545,630,630,723,101.45
36,10,6,1,356,567.40,540,650,650,786,105.60
36,10,7,1,416,544.20,540,630,630,672,65.93
36,10,8,1,336,550.60,530,640,640,691,90.69
36,10,9,1,468,571.60,550,660,660,709,70.83
36,10,10,1,406,573.50,575,670,670,743,83.51
36,100,1,1,386,559.30,580,670,670,671,91.71
36,100,2,1,439,659.70,580,720,720,1410,266.34
36,100,3,1,406,569.80,570,690,690,755,97.07
36,100,4,1,355,544.90,500,660,660,826,125.66
36,100,5,1,446,561.00,560,660,660,780,98.28
36,100,6,1,314,535.80,530,670,670,672,102.58
36,100,7,1,465,561.80,560,660,660,666,65.69
36,100,8,1,413,567.60,540,650,650,897,128.25
36,100,9,1,433,548.70,550,610,610,621,50.75
36,100,10,1,449,547.80,540,630,630,636,62.37
36,100,11,1,468,565.00,520,670,670,781,93.04
36,100,12,1,407,558.50,560,630,630,685,79.99
36,100,13,1,315,547.50,550,610,610,698,91.56
36,100,14,1,346,559.10,550,690,690,705,100.53
36,100,15,1,226,572.50,490,890,890,1073,240.49
36,100,16,1,398,551.20,550,630,630,716,82.46
36,100,17,1,434,561.60,540,650,650,750,95.18
36,100,18,1,383,554.60,550,640,640,668,81.66
36,100,19,1,285,589.10,635,810,810,832,178.49
36,100,20,1,348,546.10,565,640,640,739,104.54
36,100,21,1,320,550.20,575,680,680,693,108.29
36,100,22,1,423,562.70,540,650,650,752,92.62
36,100,23,1,431,560.10,565,610,610,771,90.50
36,100,24,1,252,586.40,590,700,700,1015,184.78
36,100,25,1,346,542.80,560,680,680,723,111.56
36,100,26,1,299,543.70,560,610,610,636,88.74
36,100,27,1,437,572.10,536,620,620,893,118.23
36,100,28,1,369,549.40,515,710,710,796,124.08
36,100,29,1,418,561.80,540,710,710,711,97.58
36,100,30,1,337,562.50,500,680,680,999,176.37
36,100,31,1,191,556.50,540,700,700,776,148.47
