cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,440,561.20,540,680,680,750,93.64
36,10,1,1,252,580.20,560,670,670,1255,250.90
36,10,2,1,403,536.00,535,596,596,595,54.14
36,10,3,1,385,555.10,540,690,690,741,100.29
36,10,4,1,342,567.90,550,680,680,899,148.50
36,10,5,1,442,558.50,527,640,640,739,79.33
36,10,6,1,440,559.70,530,680,680,718,85.39
36,10,7,1,475,552.30,533,630,630,659,56.24
36,10,8,1,413,550.20,555,620,620,711,78.50
36,10,9,1,281,538.30,540,630,630,668,99.60
36,10,10,1,372,551.00,555,670,670,675,97.88
36,100,1,1,430,598.00,510,750,750,831,142.66
36,100,2,1,378,578.90,570,730,730,798,130.07
36,100,3,1,369,562.40,550,740,740,785,125.05
36,100,4,1,419,592.10,620,710,710,834,123.90
36,100,5,1,272,564.80,500,810,810,939,194.09
36,100,6,1,325,556.40,540,680,680,829,134.38
36,100,7,1,263,577.20,560,880,880,964,197.52
36,100,8,1,280,598.00,603,790,790,969,194.17
36,100,9,1,356,650.80,500,900,900,1613,353.18
36,100,10,1,295,646.60,720,820,820,1230,281.78
36,100,11,1,229,622.50,540,950,950,1091,246.57
36,100,12,1,270,4661.80,540,1200,1200,41118,12154.23
36,100,13,1,477,1113.00,690,1200,1200,4917,1281.30
36,100,14,1,426,620.20,590,690,690,966,135.82
36,100,15,1,448,616.90,570,860,860,863,149.75
36,100,16,1,326,577.20,620,740,740,840,166.46
36,100,17,1,402,595.40,550,700,700,1157,204.07
36,100,18,1,362,624.50,620,790,790,1077,194.68
36,100,19,1,189,1132.60,640,1200,1200,5634,1536.55
36,100,20,1,307,619.80,580,820,820,936,184.12
36,100,21,1,440,622.20,630,830,830,874,149.16
36,100,22,1,475,6229.90,670,12000,12000,45470,13496.87
36,100,23,1,363,1334.70,530,1100,1100,7673,2121.68
36,100,24,1,377,1763.60,470,1200,1200,12295,3517.25
36,100,25,1,312,770.80,550,1200,1200,1607,402.83
36,100,26,1,214,600.40,540,930,930,951,205.83
36,100,27,1,332,616.40,570,770,770,954,176.80
36,100,28,1,349,688.70,620,1050,1050,1034,233.05
36,100,29,1,304,599.70,550,840,840,1023,222.13
36,100,30,1,417,1740.10,640,1100,1100,11293,3189.31
36,100,31,1,484,841.90,680,1400,1400,1600,352.21
36,100,32,1,387,754.90,510,1400,1400,1415,398.85
36,100,33,1,294,1406.70,740,1400,1400,7641,2096.57
36,100,34,1,455,727.40,710,940,940,1189,224.61
36,100,35,1,339,694.10,500,1200,1200,1387,352.50
36,100,36,1,440,1931.60,810,1200,1200,12383,3490.64
36,100,37,1,287,679.80,580,1100,1100,1225,278.60
36,100,38,1,381,835.40,760,1200,1200,1552,336.13
36,100,39,1,398,3864.40,890,9400,9400,16181,5131.04
36,100,40,1,520,809.30,730,1150,1150,1133,225.05
36,100,41,1,332,730.40,550,1200,1200,1397,348.50
36,100,42,1,292,676.50,600,820,820,1359,276.52
36,100,43,1,343,773.10,710,1100,1100,1339,281.20
36,100,44,1,399,798.00,660,1200,1200,1203,261.32
36,100,45,1,404,1396.00,830,1600,1600,5765,1494.43
36,100,46,1,495,950.60,910,1500,1500,1542,362.62
36,100,47,1,507,1756.40,1050,1300,1300,9313,2529.56
36,100,48,1,496,2525.90,1100,2800,2800,12939,3524.12
36,100,49,1,442,1136.60,810,1400,1400,3384,810.74
36,100,50,1,508,1052.40,700,1800,1800,2898,706.59
36,100,51,1,304,1150.30,1100,1700,1700,2012,529.58
36,100,52,1,324,1570.30,820,1500,1500,8219,2241.88
36,100,53,1,728,1137.40,1100,1400,1400,1787,275.08
36,100,54,1,491,1284.10,1300,1900,1900,2236,512.74
36,100,55,1,527,2433.30,810,6100,6100,10307,3054.30
36,100,56,1,1353,3283.20,1800,5800,5800,12641,3352.90
36,100,57,1,690,1516.20,1600,2000,2000,2024,476.33
36,100,58,1,700,1638.10,1200,2400,2400,2678,712.24
36,100,59,1,1185,2894.70,2400,4500,4500,4999,1266.87
36,100,60,1,868,2297.60,2200,3200,3200,4094,860.02
36,100,61,1,2169,5796.60,3400,4500,4500,27772,7349.10
36,100,62,1,1488,2433.70,2200,3200,3200,3733,649.70
36,100,63,1,1611,2942.40,2400,4000,4000,6943,1502.24
36,100,64,1,1228,2891.70,2650,5000,5000,5283,1326.80
36,100,65,1,711,2910.90,2500,4450,4450,4469,1166.71
36,100,66,1,1542,4184.10,3800,5900,5900,8820,1956.02
36,100,67,1,1394,5021.30,4700,6400,6400,11969,2811.85
36,100,68,1,2317,4328.00,3900,5900,5900,6745,1333.58
36,100,69,1,1730,5862.60,4700,6300,6300,18365,4372.95
36,100,70,1,2864,5136.00,5000,5800,5800,6786,967.18
36,100,71,1,3705,6634.30,5250,6500,6500,19930,4506.55
36,100,72,1,3558,6345.30,5900,8200,8200,8406,1569.52
36,100,73,1,4220,6186.80,5600,7900,7900,8121,1311.04
36,100,74,1,3843,8651.20,6450,7700,7700,31704,7780.60
36,100,75,1,4817,8438.00,6400,12000,12000,23529,5331.91
36,100,76,1,5272,6163.70,6000,6900,6900,7582,605.92
36,100,77,1,4340,6909.20,5800,11500,11500,11664,2396.87
36,100,78,1,6174,12805.40,7900,25000,25000,30085,8236.16
36,100,79,1,5119,7761.70,6200,9800,9800,17425,3487.91
36,100,80,1,6012,10318.20,6600,19000,19000,22600,5663.97
36,100,81,1,12745,124046.20,15000,31000,31000,1067930,314688.09
36,100,82,1,5132,8495.50,7300,11000,11000,22705,4989.77
