cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,407,590.00,580,740,740,755,110.96
36,10,1,1,414,544.60,540,640,640,643,62.24
36,10,2,1,387,545.90,555,630,630,663,70.89
36,10,3,1,457,545.10,530,680,680,686,74.49
36,10,4,1,486,554.50,550,610,610,638,48.40
36,10,5,1,435,550.00,535,640,640,756,92.06
36,10,6,1,492,640.90,530,680,680,1376,251.28
36,10,7,1,481,569.40,550,650,650,747,71.75
36,10,8,1,341,546.40,530,600,600,758,96.94
36,10,9,1,309,536.20,520,640,640,655,96.56
36,10,10,1,280,533.60,550,620,620,676,103.66
36,100,1,1,435,541.80,520,640,640,789,96.59
36,100,2,1,412,581.90,550,690,690,931,152.29
36,100,3,1,399,564.70,590,640,640,727,89.69
36,100,4,1,325,556.10,550,700,700,732,118.62
36,100,5,1,437,550.90,500,680,680,781,104.32
36,100,6,1,387,552.30,535,650,650,674,75.86
36,100,7,1,378,568.70,570,660,660,768,104.99
36,100,8,1,197,557.90,530,800,800,848,181.67
36,100,9,1,388,595.00,540,800,800,940,156.99
36,100,10,1,372,547.30,540,650,650,820,121.21
36,100,11,1,343,588.90,550,740,740,899,164.25
36,100,12,1,367,547.60,525,630,630,969,163.20
36,100,13,1,349,563.20,620,740,740,746,138.54
36,100,14,1,362,1266.00,560,920,920,7407,2052.75
36,100,15,1,306,549.50,550,660,660,716,111.34
36,100,16,1,342,561.70,550,650,650,944,150.93
36,100,17,1,421,593.30,565,740,740,1069,186.78
36,100,18,1,310,1413.00,550,620,620,9563,2718.54
36,100,19,1,430,559.10,550,620,620,713,72.78
36,100,20,1,407,574.70,570,670,670,741,99.91
36,100,21,1,291,611.50,540,850,850,984,183.72
36,100,22,1,397,577.20,510,730,730,858,135.01
36,100,23,1,413,567.70,570,670,670,738,90.50
36,100,24,1,269,608.30,580,840,840,926,196.29
36,100,25,1,495,572.70,555,660,660,674,55.68
36,100,26,1,201,544.80,540,700,700,770,142.12
36,100,27,1,363,551.00,530,725,725,721,122.41
36,100,28,1,248,620.70,570,960,960,1199,275.27
36,100,29,1,233,1562.40,480,1100,1100,10738,3069.32
36,100,30,1,193,565.10,580,700,700,830,162.98
36,100,31,1,461,558.80,510,730,730,771,101.58
36,100,32,1,332,567.70,530,780,780,783,140.64
36,100,33,1,298,581.20,580,740,740,824,167.61
36,100,34,1,330,579.80,570,700,700,967,175.14
36,100,35,1,339,569.30,590,620,620,776,108.72
36,100,36,1,265,560.60,530,700,700,875,183.56
36,100,37,1,320,562.80,510,730,730,839,137.90
36,100,38,1,468,558.70,530,660,660,717,76.37
36,100,39,1,408,1505.20,580,940,940,9538,2681.64
36,100,40,1,422,585.20,500,680,680,1094,185.67
36,100,41,1,375,585.40,520,800,800,808,146.37
36,100,42,1,185,577.40,560,750,750,943,192.68
36,100,43,1,203,1145.70,580,1200,1200,6024,1641.92
36,100,44,1,418,575.30,500,750,750,799,140.20
36,100,45,1,299,577.20,600,650,650,782,116.90
36,100,46,1,370,573.00,530,670,670,814,119.54
36,100,47,1,296,571.80,510,810,810,869,165.36
