cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,739,2149.60,1433,1900,1900,9422,2441.24
36,10,1,1,412,1025.00,980,1500,1500,1517,402.96
36,10,2,1,442,2073.80,1400,1600,1600,10493,2831.51
36,10,3,1,461,859.00,650,1400,1400,1553,358.45
36,10,4,1,450,1068.60,890,1600,1600,1815,474.88
36,10,5,1,435,2071.30,1200,1600,1600,10918,2970.70
36,10,6,1,447,1016.50,980,1475,1475,1468,398.09
36,10,7,1,326,2374.90,1420,1500,1500,13361,3684.38
36,10,8,1,390,2198.50,1442,1500,1500,10946,2940.13
36,10,9,1,378,1013.60,990,1475,1475,1473,397.81
36,10,10,1,293,1007.60,1050,1450,1450,1462,390.01
36,100,1,1,418,1043.30,900,1600,1600,1664,423.34
36,100,2,1,474,1799.20,1433,1600,1600,6898,1735.19
36,100,3,1,382,1568.70,640,1600,1600,7494,2023.48
36,100,4,1,573,2130.50,1425,1600,1600,10102,2679.32
36,100,5,1,468,934.70,960,1466,1466,1471,389.60
36,100,6,1,440,2121.10,1300,1700,1700,11068,3009.59
36,100,7,1,315,925.20,920,1500,1500,1538,400.32
36,100,8,1,465,951.70,900,1500,1500,1528,378.14
36,100,9,1,505,964.80,910,1500,1500,1510,352.40
36,100,10,1,469,863.80,670,1400,1400,1435,328.62
36,100,11,1,453,1948.60,1400,1600,1600,9219,2456.27
36,100,12,1,473,1032.10,980,1600,1600,1619,388.83
36,100,13,1,375,1938.50,1450,1600,1600,8270,2145.22
36,100,14,1,445,1025.30,990,1466,1466,1438,368.47
36,100,15,1,512,1945.60,1440,1600,1600,9172,2443.41
36,100,16,1,492,1028.90,980,1500,1500,1532,383.34
36,100,17,1,448,1121.20,1100,1566,1566,1517,388.79
36,100,18,1,511,1953.40,1400,1600,1600,9190,2446.14
36,100,19,1,500,1118.80,1100,1550,1550,1564,366.29
36,100,20,1,538,2024.30,1425,1600,1600,8748,2259.33
36,100,21,1,422,2024.30,1450,1600,1600,9093,2384.93
36,100,22,1,324,2115.60,1400,1500,1500,10680,2878.43
36,100,23,1,457,1035.10,1000,1500,1500,1533,393.58
36,100,24,1,505,962.30,900,1550,1550,1563,386.41
36,100,25,1,300,74354.20,570,8800,8800,729160,218282.03
36,100,26,1,497,1128.80,990,1600,1600,1619,401.87
36,100,27,1,496,23609.20,1500,8000,8000,219436,65308.82
36,100,28,1,482,1952.50,1350,1600,1600,8693,2270.17
36,100,29,1,442,948.30,890,1466,1466,1499,388.32
36,100,30,1,412,1109.60,1100,1500,1500,1606,384.77
36,100,31,1,344,1575.20,1100,1500,1500,6609,1725.23
36,100,32,1,531,847.80,570,1400,1400,1432,335.77
36,100,33,1,592,52750.80,5000,230000,230000,264142,96683.23
36,100,34,1,438,932.60,980,1450,1450,1421,371.55
36,100,35,1,479,1047.20,970,1500,1500,1545,370.53
36,100,36,1,532,1950.90,1425,1600,1600,9064,2401.42
36,100,37,1,404,1366.30,560,580,580,8991,2542.33
36,100,38,1,618,2222.00,1375,1700,1700,10887,2907.37
36,100,39,1,443,844.70,630,1450,1450,1441,361.51
36,100,40,1,502,944.90,960,1400,1400,1410,349.73
36,100,41,1,390,2085.90,1200,1600,1600,11006,2994.88
36,100,42,1,416,1058.80,960,1500,1500,1505,368.33
36,100,43,1,374,1755.80,920,1600,1600,8753,2369.73
36,100,44,1,516,944.40,990,1466,1466,1499,376.77
36,100,45,1,508,1953.00,950,1600,1600,10468,2863.79
36,100,46,1,474,1628.60,1300,1600,1600,7104,1872.53
36,100,47,1,497,946.10,920,1400,1400,1602,378.83
36,100,48,1,448,864.10,640,1500,1500,1650,393.76
36,100,49,1,492,964.80,920,1500,1500,1525,362.84
36,100,50,1,511,860.00,600,1500,1500,1506,366.94
36,100,51,1,403,51040.70,740,220000,220000,264052,95453.15
36,100,52,1,510,1787.10,1000,1600,1600,8755,2355.36
36,100,53,1,480,2408.70,1200,1800,1800,13354,3669.91
36,100,54,1,501,951.90,930,1550,1550,1572,391.58
36,100,55,1,563,1737.00,1400,1600,1600,6820,1736.29
36,100,56,1,470,1047.50,990,1500,1500,1500,359.61
36,100,57,1,510,2415.60,1425,1600,1600,13199,3610.11
36,100,58,1,483,1778.90,1100,1600,1600,8753,2357.51
36,100,59,1,460,850.30,630,1400,1400,1421,324.86
36,100,60,1,483,2351.00,1100,1700,1700,14682,4131.14
36,100,61,1,369,945.20,950,1400,1400,1581,379.60
36,100,62,1,482,954.60,870,1550,1550,1566,401.09
36,100,63,1,473,1764.90,1400,1600,1600,8091,2153.40
36,100,64,1,519,1030.90,980,1450,1450,1473,330.02
36,100,65,1,405,872.20,750,1500,1500,1517,349.15
36,100,66,1,450,870.90,760,1400,1400,1468,318.79
36,100,67,1,380,2630.70,1400,1700,1700,14582,3998.46
36,100,68,1,497,855.60,620,1500,1500,1520,380.24
36,100,69,1,460,107960.20,11000,270000,270000,275059,123087.33
36,100,70,1,380,2084.60,800,1800,1800,12119,3375.76
36,100,71,1,457,982.90,750,1700,1700,1723,445.16
36,100,72,1,472,1697.10,580,1900,1900,8481,2325.41
36,100,73,1,527,991.80,900,1600,1600,1843,423.67
36,100,74,1,451,23557.90,1350,1600,1600,225371,67272.12
36,100,75,1,537,967.00,770,1500,1500,1525,359.32
36,100,76,1,310,1508.70,650,1100,1100,9322,2611.13
36,100,77,1,499,2154.00,1300,2200,2200,9473,2486.60
36,100,78,1,582,2190.50,1800,2000,2000,8368,2116.17
36,100,79,1,335,2149.20,1325,1800,1800,10941,2953.12
36,100,80,1,561,29724.10,9300,9600,9600,231391,67306.28
36,100,81,1,471,80710.50,11000,270000,270000,270828,113488.69
36,100,82,1,464,6000.10,2000,13000,13000,22877,7056.27
36,100,83,1,1084,1632.30,1650,1950,1950,1959,252.65
36,100,84,1,359,4020.00,1633,14500,14500,14702,5226.95
36,100,85,1,538,1980.10,1300,2000,2000,8150,2103.01
36,100,86,1,973,2727.40,1800,2200,2200,11909,3077.77
36,100,87,1,737,2093.10,1500,2200,2200,8193,2074.24
36,100,88,1,457,1126.50,920,1600,1600,2546,609.66
36,100,89,1,907,2798.00,2050,4600,4600,9632,2472.41
36,100,90,1,867,3176.50,1650,7300,7300,11095,3152.20
36,100,91,1,390,1955.80,1100,2700,2700,7773,2035.35
36,100,92,1,1261,109436.00,9500,275000,275000,271170,124053.43
36,100,93,1,791,2727.80,2200,3300,3300,9483,2345.11
36,100,94,1,921,26583.20,1800,14000,14000,230943,68234.57
36,100,95,1,465,1954.50,1400,2200,2200,7292,1840.40
36,100,96,1,418,1120.90,990,1700,1700,1750,420.76
