cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,478,22588.20,1400,1600,1600,214809,64074.63
36,10,1,1,559,22891.40,1000,1600,1600,219347,65486.23
36,10,2,1,445,22712.30,1400,1500,1500,217919,65070.38
36,10,3,1,488,22666.70,1433,1600,1600,215564,64300.14
36,10,4,1,465,1036.50,980,1550,1550,1538,416.50
36,10,5,1,454,1131.40,1100,1500,1500,1507,365.60
36,10,6,1,362,23061.80,1433,1600,1600,219586,65509.23
36,10,7,1,369,1008.60,980,1475,1475,1471,397.00
36,10,8,1,310,2286.70,1350,1500,1500,13391,3724.61
36,10,9,1,428,23009.00,1400,1600,1600,219625,65539.86
36,10,10,1,310,1103.00,1100,1500,1500,1503,405.99
36,100,1,1,474,74066.80,1200,1300,1300,731788,219240.59
36,100,2,1,447,937.70,950,1400,1400,1548,373.62
36,100,3,1,460,1783.30,1425,1600,1600,6957,1766.14
36,100,4,1,378,947.50,960,1500,1500,1577,396.73
36,100,5,1,394,2201.40,990,1600,1600,13406,3757.01
36,100,6,1,409,1403.50,490,590,590,9508,2702.06
36,100,7,1,479,22952.70,1350,1700,1700,219362,65471.15
36,100,8,1,427,22546.20,990,1600,1600,216659,64705.48
36,100,9,1,462,1022.90,990,1500,1500,1513,390.01
36,100,10,1,328,1310.90,540,670,670,8402,2365.24
36,100,11,1,516,1938.40,1442,1500,1500,8255,2136.79
36,100,12,1,453,2028.80,1400,1600,1600,9208,2422.31
36,100,13,1,392,2252.80,1333,1600,1600,13370,3731.46
36,100,14,1,416,1016.10,970,1466,1466,1466,394.81
36,100,15,1,307,831.80,610,1450,1450,1460,385.55
36,100,16,1,378,1840.60,1400,1600,1600,9132,2471.44
36,100,17,1,425,1025.90,970,1466,1466,1495,388.74
36,100,18,1,491,869.60,620,1500,1500,1574,378.09
36,100,19,1,449,1764.90,990,1500,1500,8817,2383.15
36,100,20,1,432,850.60,590,1450,1450,1480,366.65
36,100,21,1,429,1637.50,1400,1700,1700,7027,1853.98
36,100,22,1,418,23894.50,1700,6200,6200,220141,65437.49
36,100,23,1,360,929.70,920,1500,1500,1502,404.04
36,100,24,1,481,1026.20,990,1500,1500,1527,379.55
36,100,25,1,487,23286.70,1400,6300,6300,215995,64256.13
36,100,26,1,467,1849.10,1433,1600,1600,8690,2316.91
36,100,27,1,394,937.50,880,1500,1500,1501,398.66
36,100,28,1,545,1722.00,1400,1600,1600,6860,1759.14
36,100,29,1,445,1025.60,1100,1466,1466,1438,367.99
36,100,30,1,333,932.00,950,1500,1500,1524,409.89
36,100,31,1,508,866.80,700,1450,1450,1477,351.61
36,100,32,1,353,841.50,580,1450,1450,1439,368.91
36,100,33,1,396,855.90,710,1500,1500,1502,375.06
36,100,34,1,410,965.30,945,1566,1566,1528,407.16
36,100,35,1,493,1758.30,1400,1700,1700,6967,1776.41
