cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,618,22782.60,1425,1600,1600,215914,64377.60
36,10,1,1,413,22839.20,1100,1600,1600,218730,65297.96
36,10,2,1,437,23563.20,1400,1500,1500,226476,67639.04
36,10,3,1,410,23146.60,1425,1600,1600,220522,65792.90
36,10,4,1,497,1049.50,990,1600,1600,1605,407.78
36,10,5,1,381,1787.50,1400,1500,1500,7823,2046.29
36,10,6,1,428,1020.40,1000,1475,1475,1455,395.39
36,10,7,1,505,1847.90,1350,1600,1600,8995,2420.71
36,10,8,1,425,1795.50,1400,1600,1600,6998,1776.14
36,10,9,1,364,1010.80,990,1475,1475,1450,405.00
36,10,10,1,287,1959.40,1350,1500,1500,9748,2626.13
36,100,1,1,511,1895.80,1100,1500,1500,9205,2458.47
36,100,2,1,417,1925.30,950,1600,1600,11043,3058.95
36,100,3,1,438,23278.60,590,1700,1700,224293,67006.32
36,100,4,1,506,1136.00,1100,1550,1550,1587,377.32
36,100,5,1,479,1071.90,960,1600,1600,1681,403.79
36,100,6,1,440,1760.50,1425,1600,1600,8266,2212.56
36,100,7,1,494,1022.30,1000,1466,1466,1459,365.85
36,100,8,1,520,1044.30,966,1500,1500,1564,385.42
36,100,9,1,486,949.30,940,1466,1466,1481,372.27
36,100,10,1,467,1109.60,1100,1500,1500,1764,377.43
36,100,11,1,420,2261.90,1350,1600,1600,13064,3624.68
36,100,12,1,472,1122.10,1100,1550,1550,1505,365.22
36,100,13,1,427,945.40,925,1500,1500,1554,409.53
36,100,14,1,520,954.10,880,1550,1550,1575,397.59
36,100,15,1,517,1796.80,1433,1500,1500,6922,1746.37
36,100,16,1,521,1678.70,1200,1500,1500,7772,2065.61
36,100,17,1,312,868.20,760,1500,1500,1537,383.57
36,100,18,1,471,1890.80,980,1600,1600,9566,2585.85
36,100,19,1,432,1070.10,540,680,680,5809,1581.04
36,100,20,1,391,22521.20,1350,1600,1600,216004,64495.73
36,100,21,1,438,2324.00,1300,1600,1600,13188,3640.19
36,100,22,1,514,946.30,960,1400,1400,1515,363.11
36,100,23,1,455,25006.40,1600,11000,11000,219795,65035.51
36,100,24,1,446,23265.80,1400,2400,2400,220927,65890.63
36,100,25,1,436,1028.30,990,1466,1466,1489,395.41
36,100,26,1,322,1436.00,960,1600,1600,5925,1547.14
36,100,27,1,451,1035.30,1050,1466,1466,1474,380.24
36,100,28,1,460,1945.40,1400,1600,1600,10045,2732.38
36,100,29,1,404,853.40,810,1300,1300,1361,293.77
36,100,30,1,455,24890.40,2366,12000,12000,220744,65353.56
36,100,31,1,493,1022.90,990,1500,1500,1536,366.01
36,100,32,1,570,1134.90,1100,1600,1600,1910,430.28
36,100,33,1,317,1468.50,850,1600,1600,6275,1665.18
36,100,34,1,519,1046.30,1050,1600,1600,1608,408.67
36,100,35,1,409,962.30,910,1500,1500,1513,358.40
36,100,36,1,418,1033.50,1100,1500,1500,1607,410.50
36,100,37,1,262,890.20,910,1450,1450,1487,376.49
36,100,38,1,539,2152.40,1100,1500,1500,12516,3474.54
36,100,39,1,301,2341.30,1300,1800,1800,13463,3736.88
36,100,40,1,461,1739.60,1433,1600,1600,6873,1758.89
36,100,41,1,460,1742.30,920,1600,1600,7828,2061.08
36,100,42,1,341,23053.60,1300,2100,2100,220277,65743.45
36,100,43,1,481,868.60,660,1450,1450,1476,349.22
36,100,44,1,543,1778.60,1450,1700,1700,6860,1743.04
36,100,45,1,448,856.10,760,1400,1400,1632,386.55
36,100,46,1,487,24145.10,1250,7900,7900,225011,66987.68
36,100,47,1,520,866.40,670,1400,1400,1487,330.02
36,100,48,1,430,947.90,890,1450,1450,1481,365.76
36,100,49,1,356,1734.70,1333,1500,1500,7550,1971.69
36,100,50,1,382,22860.00,760,1700,1700,219627,65590.77
36,100,51,1,492,1879.70,1350,1600,1600,9036,2420.32
36,100,52,1,309,1083.60,1100,1550,1550,1578,402.10
36,100,53,1,542,23265.40,1200,1600,1600,222958,66565.34
36,100,54,1,480,2486.40,830,6800,6800,8959,2809.99
36,100,55,1,325,1255.20,1400,1800,1800,1911,481.04
36,100,56,1,1123,1536.60,1475,1600,1600,2517,346.18
36,100,57,1,769,2103.60,1550,2000,2000,8186,2059.49
