cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,348,569.10,480,820,820,1011,211.90
36,10,1,1,184,561.00,520,700,700,962,202.67
36,10,2,1,431,571.10,560,680,680,737,94.99
36,10,3,1,472,569.30,560,650,650,702,70.56
36,10,4,1,234,572.90,530,660,660,1067,201.94
36,10,5,1,410,555.40,530,670,670,676,84.02
36,10,6,1,298,537.60,540,670,670,698,109.49
36,10,7,1,251,554.20,580,690,690,880,165.32
36,10,8,1,260,541.90,550,600,600,736,110.72
36,10,9,1,493,579.80,560,670,670,778,80.92
36,10,10,1,446,547.70,540,640,640,687,75.75
36,100,1,1,256,710.70,600,1300,1300,1488,365.66
36,100,2,1,349,610.30,500,920,920,1280,278.67
36,100,3,1,334,595.80,600,710,710,827,131.80
36,100,4,1,433,563.90,550,690,690,710,86.59
36,100,5,1,269,580.40,560,760,760,910,195.90
36,100,6,1,299,548.90,510,815,815,812,172.59
36,100,7,1,408,563.70,540,660,660,894,127.70
36,100,8,1,315,591.80,610,700,700,755,113.09
36,100,9,1,393,628.80,550,780,780,1036,187.65
36,100,10,1,324,539.10,520,670,670,676,113.13
36,100,11,1,320,569.40,600,700,700,715,119.88
36,100,12,1,424,630.90,500,990,990,1262,263.40
36,100,13,1,203,608.90,540,810,810,1173,270.03
36,100,14,1,404,643.30,590,700,700,1327,247.30
36,100,15,1,408,602.50,630,735,735,736,118.17
36,100,16,1,319,660.50,610,930,930,1160,249.15
36,100,17,1,364,682.70,595,990,990,1393,300.36
36,100,18,1,394,629.30,500,940,940,1107,236.31
36,100,19,1,457,570.40,530,690,690,824,111.60
36,100,20,1,331,625.70,600,990,990,1001,218.96
36,100,21,1,445,614.60,540,740,740,874,134.15
36,100,22,1,331,563.10,520,740,740,965,169.55
36,100,23,1,259,599.60,560,820,820,1195,266.32
36,100,24,1,215,599.60,500,940,940,1026,258.01
36,100,25,1,373,570.40,525,790,790,910,151.00
36,100,26,1,246,577.00,590,790,790,814,192.94
36,100,27,1,376,589.50,560,830,830,951,173.54
36,100,28,1,350,593.80,580,880,880,915,184.34
36,100,29,1,312,666.90,530,950,950,1557,349.87
36,100,30,1,298,649.20,590,820,820,1095,206.95
36,100,31,1,407,793.10,590,1200,1200,1350,311.05
