cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,462,569.80,555,650,650,736,79.89
36,10,1,1,373,575.60,550,690,690,930,142.27
36,10,2,1,503,569.50,540,620,620,811,87.46
36,10,3,1,355,545.10,540,610,610,683,78.64
36,10,4,1,439,555.70,525,700,700,783,104.78
36,10,5,1,374,567.10,540,660,660,829,111.98
36,10,6,1,274,544.90,546,680,680,686,111.38
36,10,7,1,379,544.30,535,630,630,694,78.81
36,10,8,1,387,536.90,540,600,600,658,66.01
36,10,9,1,345,543.10,545,640,640,661,85.81
36,10,10,1,298,764.30,550,660,660,2824,694.91
36,100,1,1,200,593.60,540,890,890,963,201.67
36,100,2,1,320,599.90,550,840,840,850,155.93
36,100,3,1,328,650.10,590,1100,1100,1117,266.26
36,100,4,1,337,558.90,520,690,690,701,119.57
36,100,5,1,387,591.60,560,780,780,793,133.78
36,100,6,1,419,565.40,530,760,760,807,139.29
36,100,7,1,243,563.60,640,740,740,793,185.03
36,100,8,1,288,644.20,460,970,970,1466,326.08
36,100,9,1,321,629.50,530,880,880,1322,274.19
36,100,10,1,211,638.80,480,1100,1100,1381,356.70
36,100,11,1,318,713.60,540,1350,1350,1363,340.89
36,100,12,1,228,580.30,530,840,840,1078,247.85
36,100,13,1,375,664.90,530,880,880,1375,287.70
36,100,14,1,253,607.20,510,860,860,1083,247.93
36,100,15,1,306,607.00,560,800,800,1102,216.89
36,100,16,1,273,581.10,580,730,730,906,180.25
36,100,17,1,223,749.10,720,1300,1300,1449,414.32
36,100,18,1,274,650.80,610,970,970,1054,207.76
36,100,19,1,280,656.60,610,1100,1100,1321,306.39
36,100,20,1,387,666.30,620,780,780,1424,283.13
36,100,21,1,310,588.10,550,730,730,1029,209.63
36,100,22,1,295,598.70,540,880,880,905,185.08
36,100,23,1,361,649.40,560,1200,1200,1211,293.64
36,100,24,1,377,706.40,675,1200,1200,1251,282.65
36,100,25,1,236,686.60,620,910,910,1442,312.00
36,100,26,1,331,616.00,590,830,830,890,150.15
36,100,27,1,378,651.40,560,810,810,1598,337.12
36,100,28,1,370,696.40,560,1100,1100,1480,337.30
36,100,29,1,247,732.90,720,1200,1200,1312,354.41
36,100,30,1,396,647.60,550,870,870,1382,274.27
36,100,31,1,244,731.50,590,1100,1100,1336,312.77
36,100,32,1,437,657.70,590,1100,1100,1148,241.55
36,100,33,1,255,688.50,630,1100,1100,1174,279.80
36,100,34,1,294,652.90,590,1050,1050,1030,230.24
36,100,35,1,286,754.20,520,1500,1500,1566,423.40
36,100,36,1,251,781.70,590,1400,1400,1587,418.77
36,100,37,1,348,712.80,510,1200,1200,1301,323.98
36,100,38,1,219,664.80,500,1100,1100,1198,332.74
36,100,39,1,448,704.20,630,1100,1100,1133,231.76
36,100,40,1,253,714.20,580,1400,1400,1428,388.09
