cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,431,553.10,565,640,640,655,70.13
36,10,1,1,455,551.50,540,630,630,693,72.02
36,10,2,1,348,569.30,550,700,700,731,99.39
36,10,3,1,430,558.40,550,580,580,750,75.55
36,10,4,1,478,579.90,535,800,800,852,124.82
36,10,5,1,322,546.60,540,630,630,687,89.16
36,10,6,1,303,534.50,536,580,580,759,104.64
36,10,7,1,441,558.60,545,660,660,783,92.72
36,10,8,1,332,547.00,535,655,655,656,96.15
36,10,9,1,398,543.00,550,640,640,643,86.88
36,10,10,1,409,546.60,540,630,630,714,78.83
36,100,1,1,277,697.80,680,910,910,1308,275.95
36,100,2,1,338,609.50,570,920,920,985,206.16
36,100,3,1,312,741.70,675,1300,1300,1339,333.34
36,100,4,1,326,657.20,560,850,850,1200,246.55
36,100,5,1,394,718.50,650,1100,1100,1230,267.23
36,100,6,1,225,778.30,640,1100,1100,1966,476.41
36,100,7,1,290,668.30,600,870,870,1256,272.03
36,100,8,1,348,735.30,580,850,850,1894,416.76
36,100,9,1,353,772.30,610,1600,1600,1727,450.97
36,100,10,1,349,647.50,500,1000,1000,1528,343.92
36,100,11,1,348,603.60,510,860,860,1143,238.61
36,100,12,1,378,782.00,555,1600,1600,1714,457.23
36,100,13,1,406,799.80,510,1300,1300,1683,411.41
36,100,14,1,382,851.00,635,1200,1200,2529,599.31
36,100,15,1,366,763.70,720,1000,1000,1406,286.53
36,100,16,1,300,901.20,780,1400,1400,1635,378.23
36,100,17,1,411,802.80,640,1100,1100,1990,435.25
36,100,18,1,304,654.70,630,910,910,995,232.74
36,100,19,1,363,761.50,755,970,970,1205,242.82
36,100,20,1,308,777.80,700,1300,1300,1323,330.92
36,100,21,1,384,832.30,790,950,950,1594,307.69
36,100,22,1,302,683.40,610,1100,1100,1283,268.19
36,100,23,1,339,752.30,690,980,980,1367,291.73
36,100,24,1,312,703.90,630,1150,1150,1114,266.18
36,100,25,1,272,704.30,640,1200,1200,1314,326.25
36,100,26,1,369,752.20,710,1100,1100,1411,289.09
36,100,27,1,489,710.10,610,1100,1100,1207,223.51
36,100,28,1,283,748.60,680,960,960,1626,370.02
36,100,29,1,255,714.50,470,1350,1350,1380,404.07
36,100,30,1,429,903.70,860,1300,1300,1467,308.96
36,100,31,1,533,1341.20,1300,1700,1700,2790,602.31
36,100,32,1,805,1211.80,1000,1800,1800,2276,444.69
36,100,33,1,616,1207.40,880,2000,2000,2044,478.34
36,100,34,1,571,1422.00,1200,2500,2500,2680,667.35
36,100,35,1,440,1149.40,910,1900,1900,2268,571.57
36,100,36,1,531,1303.80,980,2450,2450,2437,654.86
36,100,37,1,346,1111.40,850,1900,1900,2022,553.86
36,100,38,1,757,1388.00,1250,1700,1700,2766,525.92
36,100,39,1,953,1440.60,1200,2300,2300,2314,527.90
36,100,40,1,524,1037.40,910,1400,1400,1882,391.21
36,100,41,1,529,1245.40,860,1600,1600,3223,742.86
36,100,42,1,719,1362.60,1200,2000,2000,2713,561.68
36,100,43,1,617,1424.90,1400,2000,2000,2256,505.83
36,100,44,1,398,1437.20,1050,2800,2800,3204,846.95
36,100,45,1,906,2018.10,2050,2750,2750,2757,555.87
36,100,46,1,988,2065.60,2100,2900,2900,3738,771.71
36,100,47,1,871,2603.10,2000,4000,4000,5381,1344.39
36,100,48,1,917,3376.50,3100,4400,4400,4428,1062.79
36,100,49,1,1393,2984.70,2700,4700,4700,4709,1004.05
36,100,50,1,1666,3708.50,2900,6000,6000,6135,1570.48
36,100,51,1,1338,3395.40,2400,5800,5800,5888,1676.85
36,100,52,1,1898,4854.70,5400,7600,7600,8828,2390.69
36,100,53,1,2576,35263.00,5900,11000,11000,297323,87381.42
