cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,261,566.10,570,700,700,789,132.13
36,10,1,1,167,550.00,535,770,770,814,171.95
36,10,2,1,494,564.90,540,675,675,678,61.37
36,10,3,1,199,545.70,520,760,760,1109,238.96
36,10,4,1,335,544.00,520,650,650,668,90.16
36,10,5,1,345,537.30,540,580,580,645,72.04
36,10,6,1,336,543.30,550,650,650,679,88.42
36,10,7,1,430,551.00,535,670,670,722,87.55
36,10,8,1,428,552.10,530,610,610,795,90.52
36,10,9,1,363,548.40,530,660,660,714,93.21
36,10,10,1,317,547.10,543,640,640,725,97.01
36,100,1,1,197,783.10,680,1100,1100,1279,316.94
36,100,2,1,359,722.80,690,1200,1200,1207,303.98
36,100,3,1,394,658.10,650,820,820,902,161.85
36,100,4,1,351,706.60,520,990,990,1560,351.71
36,100,5,1,330,740.30,540,1300,1300,1642,428.68
36,100,6,1,350,669.90,610,980,980,990,201.86
36,100,7,1,385,660.10,660,880,880,888,187.72
36,100,8,1,373,607.80,560,690,690,1311,258.63
36,100,9,1,343,678.70,660,910,910,986,201.68
36,100,10,1,334,701.00,640,970,970,1067,203.72
36,100,11,1,418,697.00,500,1250,1250,1294,327.88
36,100,12,1,513,648.10,640,830,830,867,113.46
36,100,13,1,214,606.40,620,790,790,855,166.31
36,100,14,1,264,677.50,640,900,900,1156,276.72
36,100,15,1,422,820.50,820,1150,1150,1146,235.98
36,100,16,1,386,856.00,690,1500,1500,1642,399.15
36,100,17,1,413,769.90,680,1300,1300,1417,311.28
36,100,18,1,260,800.70,740,880,880,1854,392.25
36,100,19,1,371,801.10,830,1200,1200,1386,324.81
36,100,20,1,337,1031.60,820,1600,1600,1976,463.82
36,100,21,1,358,817.70,810,1100,1100,1260,266.56
36,100,22,1,189,870.70,660,1850,1850,1892,571.94
36,100,23,1,393,731.00,630,1200,1200,1386,297.95
36,100,24,1,403,678.00,600,860,860,1496,302.26
36,100,25,1,486,734.30,675,1100,1100,1198,229.67
36,100,26,1,334,666.00,620,870,870,928,187.62
36,100,27,1,425,789.90,840,1150,1150,1144,276.68
36,100,28,1,434,776.30,660,940,940,1331,239.04
36,100,29,1,405,949.40,670,1700,1700,1948,516.81
36,100,30,1,281,799.70,790,990,990,1305,284.25
36,100,31,1,356,920.00,800,1200,1200,1441,302.91
36,100,32,1,547,1057.40,970,1400,1400,2263,458.46
36,100,33,1,304,1012.70,870,1400,1400,1661,378.33
36,100,34,1,250,910.00,820,1600,1600,1790,468.00
36,100,35,1,373,1127.10,1000,1750,1750,1794,497.03
36,100,36,1,497,1179.60,1300,1500,1500,1933,407.84
36,100,37,1,709,1171.00,1100,1600,1600,1957,354.64
36,100,38,1,641,1154.50,850,1600,1600,2801,614.78
36,100,39,1,577,1125.80,850,2300,2300,2314,607.11
