cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,323,564.00,573,670,670,869,143.25
36,10,1,1,164,574.00,545,590,590,1272,260.75
36,10,2,1,429,549.00,530,690,690,692,85.99
36,10,3,1,318,542.80,530,620,620,660,89.54
36,10,4,1,480,600.30,560,660,660,939,125.86
36,10,5,1,362,556.70,540,650,650,782,105.51
36,10,6,1,276,543.60,565,610,610,673,97.69
36,10,7,1,451,563.60,540,680,680,686,76.57
36,10,8,1,351,571.20,540,750,750,825,135.33
36,10,9,1,366,551.60,520,690,690,720,107.84
36,10,10,1,259,534.60,530,640,640,688,107.90
36,100,1,1,388,582.40,590,690,690,724,96.43
36,100,2,1,440,601.80,480,860,860,903,165.60
36,100,3,1,470,564.60,555,680,680,687,74.25
36,100,4,1,274,586.10,500,810,810,1024,207.75
36,100,5,1,394,573.50,520,770,770,834,135.72
36,100,6,1,170,619.00,555,1100,1100,1210,299.11
36,100,7,1,379,577.40,480,710,710,931,165.02
36,100,8,1,473,582.90,550,690,690,736,81.49
36,100,9,1,426,603.70,510,780,780,1023,186.79
36,100,10,1,217,569.40,550,800,800,907,188.43
36,100,11,1,326,578.90,570,620,620,1039,178.22
36,100,12,1,383,592.80,550,740,740,1079,183.91
36,100,13,1,253,597.60,590,755,755,759,145.56
36,100,14,1,334,612.90,470,990,990,1206,275.78
36,100,15,1,345,616.20,510,850,850,1078,216.38
36,100,16,1,421,621.00,540,600,600,1454,282.76
36,100,17,1,512,581.90,590,660,660,686,55.19
36,100,18,1,195,594.60,590,870,870,941,231.97
36,100,19,1,311,629.50,550,890,890,1043,232.50
36,100,20,1,214,556.60,535,770,770,852,171.70
36,100,21,1,380,561.00,460,890,890,997,200.58
36,100,22,1,258,582.50,605,800,800,972,211.31
36,100,23,1,375,692.40,600,960,960,1409,286.26
36,100,24,1,262,577.80,480,770,770,1113,227.06
36,100,25,1,442,591.10,605,720,720,776,106.63
36,100,26,1,344,578.30,500,760,760,1039,198.40
36,100,27,1,384,568.60,470,830,830,882,178.38
36,100,28,1,296,668.10,520,1100,1100,1286,322.88
36,100,29,1,306,613.20,550,850,850,1418,314.67
36,100,30,1,385,646.40,655,840,840,1035,190.19
36,100,31,1,374,587.90,476,1050,1050,1026,221.57
36,100,32,1,350,665.90,540,1100,1100,1593,356.50
36,100,33,1,328,606.10,670,730,730,869,173.76
36,100,34,1,311,628.70,520,870,870,992,204.27
36,100,35,1,398,578.10,560,670,670,769,103.05
36,100,36,1,452,586.00,540,730,730,885,124.98
36,100,37,1,370,571.30,540,670,670,871,139.80
36,100,38,1,216,577.90,610,700,700,854,172.33
36,100,39,1,237,580.30,650,770,770,786,183.85
36,100,40,1,313,597.60,500,850,850,1045,239.12
36,100,41,1,395,570.00,500,750,750,863,149.96
36,100,42,1,364,633.00,625,830,830,1047,200.94
36,100,43,1,367,651.30,560,950,950,1161,226.57
36,100,44,1,331,613.50,640,720,720,738,114.91
36,100,45,1,278,627.30,460,1100,1100,1164,298.79
36,100,46,1,359,596.40,570,760,760,809,132.87
36,100,47,1,416,567.00,575,630,630,743,85.24
36,100,48,1,296,651.00,510,920,920,976,252.49
36,100,49,1,327,586.50,510,810,810,829,185.33
36,100,50,1,461,618.10,570,780,780,908,135.40
36,100,51,1,299,722.50,595,1400,1400,1580,395.69
36,100,52,1,361,608.90,525,890,890,1148,242.21
36,100,53,1,286,591.20,600,750,750,861,161.91
36,100,54,1,325,588.10,580,820,820,829,176.87
36,100,55,1,297,632.30,670,890,890,1142,265.15
36,100,56,1,322,605.30,600,720,720,880,145.85
36,100,57,1,351,564.60,540,740,740,771,121.88
36,100,58,1,271,623.80,570,770,770,931,170.06
36,100,59,1,261,661.70,550,880,880,1364,296.98
36,100,60,1,354,600.40,570,780,780,891,160.31
36,100,61,1,293,627.00,660,780,780,925,174.66
36,100,62,1,352,726.40,570,1200,1200,1244,320.45
36,100,63,1,444,707.40,690,870,870,1010,159.86
36,100,64,1,352,667.10,560,970,970,1025,236.48
36,100,65,1,218,606.80,590,790,790,895,188.71
36,100,66,1,360,669.60,560,1150,1150,1123,259.33
36,100,67,1,388,733.80,640,1100,1100,1207,235.61
36,100,68,1,248,732.30,720,1100,1100,1100,285.25
36,100,69,1,358,686.60,490,980,980,1481,340.52
36,100,70,1,345,704.50,615,1200,1200,1234,286.95
36,100,71,1,304,628.20,590,850,850,966,195.91
36,100,72,1,397,681.10,620,1200,1200,1236,273.83
36,100,73,1,338,798.60,720,1200,1200,1306,318.48
36,100,74,1,291,827.60,750,1350,1350,1327,334.36
36,100,75,1,350,827.50,710,1300,1300,1409,363.41
36,100,76,1,263,1097.30,990,1300,1300,3362,820.16
36,100,77,1,378,1463.10,1300,2650,2650,2656,759.67
36,100,78,1,713,1494.80,1300,2100,2100,2798,621.87
36,100,79,1,364,1608.80,1833,2300,2300,2569,689.42
36,100,80,1,624,1783.60,1600,3500,3500,3780,1037.38
36,100,81,1,804,1875.20,1400,2500,2500,5021,1145.66
36,100,82,1,1239,2080.80,2100,2600,2600,2627,438.24
36,100,83,1,782,2283.30,2300,3300,3300,3356,839.24
36,100,84,1,384,1993.00,1900,3100,3100,3478,1094.69
36,100,85,1,370,2093.90,1700,3000,3000,6395,1632.76
36,100,86,1,367,2124.10,1500,2800,2800,6961,1744.60
36,100,87,1,307,2588.00,2100,4200,4200,5862,1627.42
36,100,88,1,671,2239.50,1600,3800,3800,4247,1123.40
36,100,89,1,1056,3465.00,3500,5100,5100,6623,1538.38
36,100,90,1,1158,2974.30,2600,4300,4300,5525,1327.79
36,100,91,1,1121,3410.10,2800,5000,5000,5922,1381.42
36,100,92,1,1720,3316.70,2600,4700,4700,8387,1915.01
36,100,93,1,1513,3383.40,3550,4000,4000,4691,804.06
36,100,94,1,1676,3699.40,3400,5400,5400,6359,1415.23
36,100,95,1,2364,3726.90,3550,5600,5600,5684,1074.18
36,100,96,1,1720,3835.10,3900,5300,5300,6109,1266.89
36,100,97,1,2146,4246.70,4100,5000,5000,8852,1768.30
36,100,98,1,2352,5173.00,4700,7000,7000,9320,1967.12
36,100,99,1,1868,3779.90,3100,5000,5000,7533,1577.22
36,100,100,1,1837,4005.90,3500,4900,4900,10151,2230.77
36,30,1,1,354,581.20,540,720,720,920,163.27
36,30,2,1,468,570.30,535,680,680,817,101.11
36,30,3,1,414,551.50,530,710,710,766,104.36
36,30,4,1,428,574.30,530,730,730,765,105.18
36,30,5,1,444,556.90,540,680,680,727,78.34
36,30,6,1,432,557.20,527,730,730,738,94.13
36,30,7,1,418,577.40,590,700,700,707,104.55
36,30,8,1,420,548.10,560,610,610,685,74.17
36,30,9,1,482,559.50,540,620,620,662,60.07
36,30,10,1,281,591.70,560,700,700,1023,182.41
36,30,11,1,468,560.10,550,630,630,682,56.72
36,30,12,1,383,548.60,520,660,660,692,91.90
36,30,13,1,414,552.00,540,630,630,677,70.89
36,30,14,1,451,552.60,530,610,610,791,88.80
36,30,15,1,363,548.70,540,680,680,699,111.74
36,30,16,1,410,556.00,470,720,720,916,151.31
36,30,17,1,426,558.50,535,570,570,922,127.59
36,30,18,1,319,548.30,560,620,620,725,103.41
36,30,19,1,275,536.00,540,700,700,736,123.37
36,30,20,1,437,565.60,530,740,740,774,102.19
36,30,21,1,425,555.70,530,690,690,697,76.20
36,30,22,1,380,544.70,570,590,590,617,67.82
36,30,23,1,267,552.50,543,690,690,798,127.56
36,30,24,1,452,557.60,526,620,620,769,86.43
36,30,25,1,412,539.70,520,630,630,707,78.87
36,30,26,1,412,563.90,530,710,710,720,103.99
36,30,27,1,416,543.30,525,640,640,712,83.95
36,30,28,1,404,547.60,550,630,630,648,75.59
36,30,29,1,397,531.20,540,630,630,645,99.04
36,30,30,1,310,538.90,490,750,750,760,139.87
36,50,1,1,406,554.20,560,660,660,683,83.14
36,50,2,1,446,566.40,520,680,680,704,80.61
36,50,3,1,312,556.80,510,750,750,820,173.39
36,50,4,1,152,551.00,553,660,660,1054,220.89
36,50,5,1,196,612.70,530,690,690,1566,345.89
36,50,6,1,331,586.30,540,650,650,1209,224.77
36,50,7,1,417,559.50,540,700,700,710,90.18
36,50,8,1,225,609.30,550,710,710,1463,316.71
36,50,9,1,439,558.00,520,690,690,710,96.31
36,50,10,1,296,549.20,560,740,740,777,137.01
36,50,11,1,411,544.00,550,620,620,697,73.99
36,50,12,1,463,541.70,520,650,650,657,67.39
36,50,13,1,366,550.60,545,640,640,693,84.87
36,50,14,1,306,551.10,540,680,680,743,119.79
36,50,15,1,323,573.00,550,700,700,830,132.18
36,50,16,1,432,551.10,540,600,600,837,106.31
36,50,17,1,328,545.20,550,640,640,714,99.40
36,50,18,1,422,552.60,535,650,650,825,109.39
36,50,19,1,367,553.80,520,630,630,762,96.32
36,50,20,1,464,570.00,530,680,680,772,91.61
36,50,21,1,317,568.60,590,710,710,737,120.28
36,50,22,1,469,570.10,540,670,670,728,82.47
