cpu,client,node,run,data,throughput,retransmissions,congestion_window
36,1,1,1,2.91,24.4,90,4.01
36,1,1,1,2.88,24.2,107,4.01
36,1,1,1,2.88,24.2,105,4.01
36,1,1,1,2.88,24.2,135,5.34
36,1,1,1,2.86,24.0,123,4.01
36,1,1,1,2.88,24.2,109,4.01
36,1,1,1,2.88,24.2,127,4.01
36,1,1,1,2.86,24.0,126,4.01
36,1,1,1,2.85,23.9,95,4.01
36,1,1,1,2.87,24.1,105,5.34
36,1,1,1,2.88,24.1,134,4.01
36,1,1,1,2.86,24.0,142,4.01
36,1,1,1,2.88,24.2,84,4.01
36,1,1,1,2.88,24.2,94,4.01
36,1,1,1,2.88,24.1,104,4.01
36,1,1,1,2.86,24.0,136,4.01
36,1,1,1,2.88,24.2,120,4.01
36,1,1,1,2.88,24.2,130,5.34
36,1,1,1,2.84,23.8,85,6.68
36,1,1,1,2.90,24.3,106,4.01
36,1,1,1,2.84,23.8,132,4.01
36,1,1,1,2.88,24.2,124,4.01
36,1,1,1,2.86,24.0,92,5.34
36,1,1,1,2.88,24.2,109,5.34
36,1,1,1,2.88,24.2,92,5.34
36,1,1,1,2.88,24.2,117,4.01
36,1,1,1,2.84,23.8,120,5.34
36,1,1,1,2.90,24.3,112,4.01
36,1,1,1,2.88,24.2,106,5.34
36,1,1,1,2.84,23.8,101,4.01
36,1,1,1,2.90,24.3,107,4.01
36,1,1,1,2.84,23.8,111,5.34
36,1,1,1,2.88,24.2,115,8.02
36,1,1,1,2.88,24.2,135,5.34
36,1,1,1,2.86,24.0,92,4.01
36,1,1,1,2.88,24.2,110,2.67
36,1,1,1,2.88,24.2,128,4.01
36,1,1,1,2.86,24.0,107,4.01
36,1,1,1,2.88,24.2,118,4.01
36,1,1,1,2.84,23.8,109,4.01
36,1,1,1,2.88,24.1,114,4.01
36,1,1,1,2.88,24.1,122,4.01
36,1,1,1,2.87,24.1,109,4.01
36,1,1,1,2.88,24.2,141,4.01
36,1,1,1,2.88,24.1,105,4.01
36,1,1,1,2.87,24.0,96,4.01
36,1,1,1,2.88,24.2,126,4.01
36,1,1,1,2.88,24.2,95,4.01
36,1,1,1,2.86,24.0,105,4.01
36,1,1,1,2.88,24.2,116,4.01
36,1,1,1,2.84,23.8,91,4.01
36,1,1,1,2.88,24.2,128,4.01
36,1,1,1,2.86,24.0,98,5.34
36,1,1,1,2.88,24.2,111,5.34
36,1,1,1,2.88,24.2,123,5.34
36,1,1,1,2.88,24.2,102,4.01
36,1,1,1,2.86,24.0,111,4.01
36,1,1,1,2.88,24.2,100,2.67
36,1,1,1,2.88,24.2,102,4.01
36,1,1,1,2.84,23.8,111,4.01
36,1,1,1,2.90,24.3,104,5.34
36,1,1,1,2.84,23.8,111,4.01
36,1,1,1,85.5,28.8,1,2.67
36,10,1,1,2.92,24.5,100,4.01
36,10,1,1,2.88,24.2,125,5.34
36,10,1,1,2.86,24.0,124,4.01
36,10,1,1,2.88,24.2,120,5.34
36,10,1,1,2.88,24.2,121,4.01
36,10,1,1,2.88,24.2,119,8.02
36,10,1,1,2.83,23.7,118,4.01
36,10,1,1,2.87,24.1,127,4.01
36,10,1,1,2.88,24.1,119,2.67
36,10,1,1,2.88,24.1,97,4.01
36,10,1,1,2.87,24.1,123,5.34
36,10,1,1,2.84,23.8,113,4.01
36,10,1,1,2.88,24.2,106,2.67
36,10,1,1,2.86,24.0,113,4.01
36,10,1,1,2.88,24.2,139,4.01
36,10,1,1,2.88,24.2,103,2.67
36,10,1,1,2.84,23.8,112,2.67
36,10,1,1,2.86,24.0,100,2.67
36,10,1,1,2.88,24.2,98,4.01
36,10,1,1,2.88,24.2,124,4.01
36,10,1,1,2.83,23.8,103,4.01
36,10,1,1,2.87,24.0,137,4.01
36,10,1,1,2.88,24.2,86,5.34
36,10,1,1,2.88,24.1,118,5.34
36,10,1,1,2.86,24.0,158,4.01
36,10,1,1,2.88,24.2,139,4.01
36,10,1,1,2.84,23.8,94,4.01
36,10,1,1,2.88,24.2,109,5.34
36,10,1,1,2.86,24.0,98,4.01
36,10,1,1,2.88,24.2,104,4.01
36,10,1,1,2.84,23.8,128,4.01
36,10,1,1,2.88,24.2,118,4.01
36,10,1,1,2.86,24.0,122,4.01
36,10,1,1,2.88,24.2,120,4.01
36,10,1,1,2.88,24.2,140,4.01
36,10,1,1,2.86,24.0,116,5.34
36,10,1,1,2.88,24.2,119,5.34
36,10,1,1,2.84,23.8,81,4.01
36,10,1,1,2.88,24.1,105,5.34
36,10,1,1,2.86,24.0,125,4.01
36,10,1,1,2.88,24.2,99,2.67
36,10,1,1,2.88,24.2,94,4.01
36,10,1,1,2.84,23.8,123,4.01
36,10,1,1,2.88,24.2,110,2.67
36,10,1,1,2.86,24.0,140,5.34
36,10,1,1,2.88,24.2,110,5.34
36,10,1,1,2.84,23.8,138,4.01
36,10,1,1,2.90,24.3,111,5.34
36,10,1,1,2.84,23.8,133,5.34
36,10,1,1,2.88,24.2,120,4.01
36,10,1,1,2.86,24.0,139,4.01
36,10,1,1,2.85,23.9,117,4.01
36,10,1,1,2.87,24.1,121,4.01
36,10,1,1,2.88,24.1,105,2.67
36,10,1,1,2.86,24.0,88,4.01
36,10,1,1,2.88,24.2,108,5.34
36,10,1,1,2.88,24.2,117,4.01
36,10,1,1,2.84,23.8,113,4.01
36,10,1,1,2.90,24.3,139,4.01
36,10,1,1,2.84,23.8,137,4.01
36,10,1,1,2.88,24.2,107,5.34
36,10,1,1,2.88,24.2,146,5.34
36,10,1,1,128,20.1,5,4.01
36,10,2,1,2.91,24.4,130,4.01
36,10,2,1,2.88,24.2,117,4.01
36,10,2,1,2.88,24.2,133,4.01
36,10,2,1,2.88,24.2,119,5.34
36,10,2,1,2.86,24.0,97,5.34
36,10,2,1,2.88,24.2,99,4.01
36,10,2,1,2.88,24.2,118,5.34
36,10,2,1,2.88,24.2,121,5.34
36,10,2,1,2.83,23.7,114,4.01
36,10,2,1,2.87,24.1,138,4.01
36,10,2,1,2.88,24.1,105,4.01
36,10,2,1,2.86,24.0,123,4.01
36,10,2,1,2.88,24.2,112,4.01
36,10,2,1,2.88,24.2,122,5.34
36,10,2,1,2.84,23.8,91,4.01
36,10,2,1,2.90,24.3,100,4.01
36,10,2,1,2.84,23.8,102,4.01
36,10,2,1,2.88,24.2,121,4.01
36,10,2,1,2.88,24.2,110,4.01
36,10,2,1,2.86,24.0,108,4.01
36,10,2,1,2.88,24.2,116,4.01
36,10,2,1,2.88,24.2,105,4.01
36,10,2,1,2.86,24.0,102,4.01
36,10,2,1,2.84,23.8,125,4.01
36,10,2,1,2.84,23.8,107,4.01
36,10,2,1,2.88,24.1,128,4.01
36,10,2,1,2.88,24.1,111,4.01
36,10,2,1,2.87,24.1,116,4.01
36,10,2,1,2.88,24.2,95,2.67
36,10,2,1,2.88,24.1,101,4.01
36,10,2,1,2.86,24.0,94,4.01
36,10,2,1,2.88,24.2,93,4.01
36,10,2,1,2.84,23.8,98,4.01
36,10,2,1,2.90,24.3,100,4.01
36,10,2,1,2.84,23.8,107,4.01
36,10,2,1,2.88,24.2,111,4.01
36,10,2,1,2.88,24.2,97,5.34
36,10,2,1,2.88,24.2,108,5.34
36,10,2,1,2.86,24.0,101,2.67
36,10,2,1,2.88,24.2,97,4.01
36,10,2,1,2.88,24.2,110,4.01
36,10,2,1,2.86,24.0,113,4.01
36,10,2,1,2.88,24.2,98,4.01
36,10,2,1,2.84,23.8,148,5.34
36,10,2,1,2.88,24.2,117,5.34
36,10,2,1,2.86,24.0,107,2.67
36,10,2,1,2.88,24.2,135,4.01
36,10,2,1,2.88,24.2,128,6.68
36,10,2,1,2.86,24.0,120,4.01
36,10,2,1,2.88,24.2,135,4.01
36,10,2,1,2.84,23.8,107,4.01
36,10,2,1,2.88,24.1,98,4.01
36,10,2,1,2.88,24.1,99,4.01
36,10,2,1,2.87,24.1,106,4.01
36,10,2,1,2.88,24.2,145,5.34
36,10,2,1,2.88,24.1,121,5.34
36,10,2,1,2.88,24.1,134,4.01
36,10,2,1,2.87,24.1,96,4.01
36,10,2,1,2.88,24.2,90,5.34
36,10,2,1,2.84,23.8,99,4.01
36,10,2,1,2.90,24.3,107,4.01
36,10,2,1,2.84,23.8,114,4.01
36,10,2,1,171,28.3,7,4.01
36,10,3,1,2.92,24.5,102,4.01
36,10,3,1,2.88,24.2,112,5.34
36,10,3,1,2.86,24.0,103,5.34
36,10,3,1,2.88,24.2,79,5.34
36,10,3,1,2.88,24.2,119,4.01
36,10,3,1,2.86,24.0,118,4.01
36,10,3,1,2.85,23.9,117,4.01
36,10,3,1,2.87,24.1,108,4.01
36,10,3,1,2.88,24.1,108,4.01
36,10,3,1,2.86,24.0,122,4.01
36,10,3,1,2.84,23.8,121,4.01
36,10,3,1,2.88,24.2,112,4.01
36,10,3,1,2.88,24.2,98,5.34
36,10,3,1,2.86,24.0,101,4.01
36,10,3,1,2.88,24.2,93,2.67
36,10,3,1,2.84,23.8,104,4.01
36,10,3,1,2.88,24.2,106,5.34
36,10,3,1,2.86,24.0,120,4.01
36,10,3,1,2.88,24.2,115,4.01
36,10,3,1,2.88,24.2,113,4.01
36,10,3,1,2.83,23.7,109,5.34
36,10,3,1,2.87,24.1,115,5.34
36,10,3,1,2.84,23.8,126,4.01
36,10,3,1,2.88,24.2,113,4.01
36,10,3,1,2.86,24.0,126,5.34
36,10,3,1,2.88,24.2,107,4.01
36,10,3,1,2.88,24.2,114,5.34
36,10,3,1,2.88,24.2,108,4.01
36,10,3,1,2.86,24.0,108,5.34
36,10,3,1,2.88,24.2,107,4.01
36,10,3,1,2.84,23.8,136,4.01
36,10,3,1,2.90,24.3,98,4.01
36,10,3,1,2.84,23.8,98,4.01
36,10,3,1,2.88,24.2,87,4.01
36,10,3,1,2.88,24.2,129,5.34
36,10,3,1,2.82,23.6,98,4.01
36,10,3,1,2.88,24.2,111,4.01
36,10,3,1,2.84,23.8,126,4.01
36,10,3,1,2.84,23.8,111,4.01
36,10,3,1,2.88,24.2,123,4.01
36,10,3,1,2.86,24.0,137,4.01
36,10,3,1,2.84,23.8,127,6.68
36,10,3,1,2.88,24.1,125,4.01
36,10,3,1,2.82,23.7,117,4.01
36,10,3,1,2.88,24.2,118,4.01
36,10,3,1,2.84,23.8,106,4.01
36,10,3,1,2.86,24.0,86,4.01
36,10,3,1,2.85,23.9,111,4.01
36,10,3,1,2.87,24.1,167,4.01
36,10,3,1,2.88,24.1,85,4.01
