cpu,client,node,run,data,throughput,retransmissions,congestion_window
36,1,1,1,2.90,24.4,104,4.01
36,1,1,1,2.88,24.2,122,5.34
36,1,1,1,2.88,24.2,130,4.01
36,1,1,1,2.88,24.2,120,5.34
36,1,1,1,2.83,23.7,122,4.01
36,1,1,1,2.88,24.1,90,6.68
36,1,1,1,2.88,24.1,121,5.34
36,1,1,1,2.88,24.1,118,5.34
36,1,1,1,2.87,24.0,104,5.34
36,1,1,1,2.88,24.2,129,2.67
36,1,1,1,2.88,24.1,122,4.01
36,1,1,1,2.86,24.0,103,4.01
36,1,1,1,2.88,24.2,109,4.01
36,1,1,1,2.84,23.8,111,5.34
36,1,1,1,2.88,24.2,101,4.01
36,1,1,1,2.86,24.0,124,4.01
36,1,1,1,2.88,24.2,103,5.34
36,1,1,1,2.88,24.2,127,4.01
36,1,1,1,2.84,23.8,111,5.34
36,1,1,1,2.90,24.3,100,4.01
36,1,1,1,2.84,23.8,88,4.01
36,1,1,1,2.88,24.2,134,4.01
36,1,1,1,2.88,24.2,123,5.34
36,1,1,1,2.88,24.2,116,4.01
36,1,1,1,2.86,24.0,128,5.34
36,1,1,1,2.88,24.2,112,4.01
36,1,1,1,2.86,24.0,120,4.01
36,1,1,1,2.88,24.2,109,4.01
36,1,1,1,2.88,24.2,106,2.67
36,1,1,1,2.84,23.8,102,4.01
36,1,1,1,2.88,24.1,109,4.01
36,1,1,1,2.87,24.1,107,4.01
36,1,1,1,2.88,24.2,115,4.01
36,1,1,1,2.88,24.1,112,5.34
36,1,1,1,2.88,24.1,102,5.34
36,1,1,1,2.87,24.1,79,4.01
36,1,1,1,2.88,24.2,106,5.34
36,1,1,1,2.84,23.8,115,4.01
36,1,1,1,2.90,24.3,125,4.01
36,1,1,1,2.84,23.8,100,5.34
36,1,1,1,2.88,24.2,99,4.01
36,1,1,1,2.86,24.0,139,4.01
36,1,1,1,2.88,24.2,135,4.01
36,1,1,1,2.88,24.2,90,4.01
36,1,1,1,2.88,24.2,127,4.01
36,1,1,1,2.86,24.0,93,4.01
36,1,1,1,2.88,24.2,101,4.01
36,1,1,1,2.88,24.2,108,5.34
36,1,1,1,2.84,23.8,112,4.01
36,1,1,1,2.90,24.3,80,5.34
36,1,1,1,2.84,23.8,104,4.01
36,1,1,1,2.88,24.2,126,4.01
36,1,1,1,2.88,24.2,121,4.01
36,1,1,1,2.86,24.0,89,4.01
36,1,1,1,2.88,24.2,96,4.01
36,1,1,1,2.88,24.2,99,4.01
36,1,1,1,2.86,24.0,114,4.01
36,1,1,1,2.88,24.2,98,2.67
36,1,1,1,2.84,23.8,117,4.01
36,1,1,1,2.88,24.1,92,4.01
36,1,1,1,2.88,24.1,132,5.34
36,1,1,1,2.87,24.1,130,2.67
36,1,1,1,85.5,29.5,0,4.01
36,10,1,1,2.92,24.5,105,4.01
36,10,1,1,2.88,24.2,117,4.01
36,10,1,1,2.86,24.0,117,4.01
36,10,1,1,2.88,24.2,86,4.01
36,10,1,1,2.88,24.2,102,4.01
36,10,1,1,2.88,24.2,122,4.01
36,10,1,1,2.86,24.0,104,4.01
36,10,1,1,2.88,24.2,115,5.34
36,10,1,1,2.84,23.8,109,5.34
36,10,1,1,2.88,24.1,85,4.01
36,10,1,1,2.87,24.1,108,4.01
36,10,1,1,2.88,24.2,90,4.01
36,10,1,1,2.88,24.1,115,4.01
36,10,1,1,2.86,24.0,107,4.01
36,10,1,1,2.88,24.2,139,6.68
36,10,1,1,2.88,24.2,135,4.01
36,10,1,1,2.84,23.8,108,5.34
36,10,1,1,2.90,24.3,94,4.01
36,10,1,1,2.84,23.8,112,4.01
36,10,1,1,2.88,24.2,136,2.67
36,10,1,1,2.86,24.0,104,4.01
36,10,1,1,2.88,24.2,103,4.01
36,10,1,1,2.88,24.2,98,4.01
36,10,1,1,2.88,24.2,126,5.34
36,10,1,1,2.86,24.0,140,2.67
36,10,1,1,2.84,23.8,88,6.68
36,10,1,1,2.88,24.2,113,5.34
36,10,1,1,2.88,24.2,113,4.01
36,10,1,1,2.86,24.0,85,4.01
36,10,1,1,2.84,23.8,115,5.34
36,10,1,1,2.88,24.1,139,5.34
36,10,1,1,2.88,24.1,123,4.01
36,10,1,1,2.87,24.0,130,4.01
36,10,1,1,2.88,24.2,127,4.01
36,10,1,1,2.88,24.1,102,2.67
36,10,1,1,2.86,24.0,121,4.01
36,10,1,1,2.88,24.2,107,4.01
36,10,1,1,2.88,24.2,90,4.01
36,10,1,1,2.84,23.8,102,4.01
36,10,1,1,2.90,24.3,107,2.67
36,10,1,1,2.84,23.8,126,6.68
36,10,1,1,2.88,24.2,119,4.01
36,10,1,1,2.84,23.8,126,4.01
36,10,1,1,2.86,24.0,110,4.01
36,10,1,1,2.88,24.2,96,4.01
36,10,1,1,2.88,24.2,99,4.01
36,10,1,1,2.88,24.2,119,4.01
36,10,1,1,2.86,24.0,93,2.67
36,10,1,1,2.88,24.2,126,4.01
36,10,1,1,2.88,24.2,109,4.01
36,10,1,1,2.83,23.7,136,4.01
36,10,1,1,2.87,24.1,94,4.01
36,10,1,1,2.88,24.2,103,6.68
36,10,1,1,2.88,24.1,127,5.34
36,10,1,1,2.84,23.9,132,4.01
36,10,1,1,2.86,24.0,105,4.01
36,10,1,1,2.88,24.2,92,4.01
36,10,1,1,2.88,24.2,119,4.01
36,10,1,1,2.86,24.0,98,4.01
36,10,1,1,2.88,24.2,93,2.67
36,10,1,1,2.88,24.2,101,5.34
36,10,1,1,2.86,24.0,109,6.68
36,10,1,1,171,27.0,12,4.01
36,10,2,1,2.92,24.5,105,4.01
36,10,2,1,2.88,24.2,113,5.34
36,10,2,1,2.88,24.2,132,8.02
36,10,2,1,2.86,24.0,113,2.67
36,10,2,1,2.88,24.2,100,4.01
36,10,2,1,2.88,24.2,102,4.01
36,10,2,1,2.86,24.0,126,5.34
36,10,2,1,2.88,24.2,88,5.34
36,10,2,1,2.84,23.8,114,5.34
36,10,2,1,2.88,24.1,117,4.01
36,10,2,1,2.87,24.1,104,2.67
36,10,2,1,2.88,24.2,93,2.67
36,10,2,1,2.88,24.1,119,5.34
36,10,2,1,2.86,24.0,98,4.01
36,10,2,1,2.88,24.2,110,2.67
36,10,2,1,2.88,24.2,121,2.67
36,10,2,1,2.84,23.8,103,4.01
36,10,2,1,2.90,24.3,115,4.01
36,10,2,1,2.88,24.2,94,4.01
36,10,2,1,2.84,23.8,96,5.34
36,10,2,1,2.90,24.3,119,5.34
36,10,2,1,2.84,23.8,131,2.67
36,10,2,1,2.88,24.2,111,4.01
36,10,2,1,2.88,24.2,126,4.01
36,10,2,1,2.88,24.2,112,2.67
36,10,2,1,2.86,24.0,128,4.01
36,10,2,1,2.88,24.2,108,4.01
36,10,2,1,2.84,23.8,98,6.68
36,10,2,1,2.90,24.3,129,4.01
36,10,2,1,2.84,23.8,134,4.01
36,10,2,1,2.88,24.2,92,4.01
36,10,2,1,2.88,24.2,115,4.01
36,10,2,1,2.86,24.0,103,8.02
36,10,2,1,2.88,24.2,113,5.34
36,10,2,1,2.88,24.2,108,5.34
36,10,2,1,2.86,24.0,101,8.02
36,10,2,1,2.85,23.9,116,2.67
36,10,2,1,2.87,24.1,148,4.01
36,10,2,1,2.88,24.1,139,4.01
36,10,2,1,2.86,24.0,103,2.67
36,10,2,1,2.88,24.2,113,4.01
36,10,2,1,2.88,24.2,127,5.34
36,10,2,1,2.88,24.1,111,4.01
36,10,2,1,2.88,24.1,115,4.01
36,10,2,1,2.83,23.7,130,4.01
36,10,2,1,2.88,24.2,116,4.01
36,10,2,1,2.88,24.2,115,4.01
36,10,2,1,2.86,24.0,108,4.01
36,10,2,1,2.88,24.2,126,4.01
36,10,2,1,2.88,24.2,108,4.01
36,10,2,1,2.86,24.0,109,5.34
36,10,2,1,2.88,24.2,104,5.34
36,10,2,1,2.88,24.2,112,5.34
36,10,2,1,2.84,23.8,144,4.01
36,10,2,1,2.88,24.2,96,6.68
36,10,2,1,2.86,24.0,101,4.01
