cpu,client,node,run,data,throughput,retransmissions,congestion_window
36,1,1,1,2.92,24.5,127,4.01
36,1,1,1,2.86,24.0,118,4.01
36,1,1,1,2.88,24.2,114,2.67
36,1,1,1,2.88,24.2,91,6.68
36,1,1,1,2.86,24.0,117,4.01
36,1,1,1,2.88,24.2,149,5.34
36,1,1,1,2.88,24.2,100,4.01
36,1,1,1,2.84,23.8,124,4.01
36,1,1,1,2.88,24.1,107,9.35
36,1,1,1,2.87,24.1,117,4.01
36,1,1,1,2.88,24.2,119,4.01
36,1,1,1,2.88,24.1,119,5.34
36,1,1,1,2.86,24.0,143,4.01
36,1,1,1,2.88,24.2,119,4.01
36,1,1,1,2.88,24.2,120,4.01
36,1,1,1,2.88,24.1,120,4.01
36,1,1,1,2.87,24.0,109,4.01
36,1,1,1,2.88,24.2,126,4.01
36,1,1,1,2.84,23.8,142,4.01
36,1,1,1,2.88,24.2,98,4.01
36,1,1,1,2.86,24.0,107,6.68
36,1,1,1,2.88,24.2,132,4.01
36,1,1,1,2.88,24.2,128,4.01
36,1,1,1,2.86,24.0,117,4.01
36,1,1,1,2.88,24.2,111,4.01
36,1,1,1,2.88,24.2,93,4.01
36,1,1,1,2.84,23.8,123,4.01
36,1,1,1,2.90,24.3,133,8.02
36,1,1,1,2.84,23.8,137,2.67
36,1,1,1,2.88,24.2,100,4.01
36,1,1,1,2.86,24.0,105,6.68
36,1,1,1,2.88,24.2,124,4.01
36,1,1,1,2.88,24.2,127,4.01
36,1,1,1,2.88,24.2,134,5.34
36,1,1,1,2.86,24.0,131,5.34
36,1,1,1,2.84,23.8,110,4.01
36,1,1,1,2.88,24.2,106,4.01
36,1,1,1,2.88,24.1,146,4.01
36,1,1,1,2.86,24.0,117,4.01
36,1,1,1,2.88,24.2,134,4.01
36,1,1,1,2.88,24.2,102,4.01
36,1,1,1,2.84,23.8,110,4.01
36,1,1,1,2.90,24.3,102,4.01
36,1,1,1,2.84,23.8,86,4.01
36,1,1,1,2.88,24.2,103,5.34
36,1,1,1,2.90,24.3,125,4.01
36,1,1,1,2.84,23.8,128,4.01
36,1,1,1,2.88,24.2,101,4.01
36,1,1,1,2.88,24.2,115,4.01
36,1,1,1,2.86,24.0,125,5.34
36,1,1,1,2.88,24.2,116,4.01
36,1,1,1,2.88,24.2,110,4.01
36,1,1,1,2.84,23.8,92,5.34
36,1,1,1,2.90,24.3,140,4.01
36,1,1,1,2.84,23.8,124,4.01
36,1,1,1,2.88,24.2,97,4.01
36,1,1,1,2.88,24.2,107,4.01
36,1,1,1,2.86,24.0,103,4.01
36,1,1,1,2.88,24.2,163,4.01
36,1,1,1,2.88,24.2,115,4.01
36,1,1,1,2.88,24.2,140,5.34
36,1,1,1,2.86,24.0,129,4.01
36,1,1,1,85.5,26.8,0,6.68
36,10,1,1,2.92,24.5,108,4.01
36,10,1,1,2.88,24.2,142,4.01
36,10,1,1,2.88,24.2,123,4.01
36,10,1,1,2.82,23.6,113,2.67
36,10,1,1,2.88,24.2,91,4.01
36,10,1,1,2.88,24.1,97,4.01
36,10,1,1,2.87,24.0,98,4.01
36,10,1,1,2.88,24.2,102,4.01
36,10,1,1,2.88,24.1,112,2.67
36,10,1,1,2.86,24.0,111,4.01
36,10,1,1,2.88,24.2,163,5.34
36,10,1,1,2.88,24.2,107,4.01
36,10,1,1,2.84,23.8,106,4.01
36,10,1,1,2.90,24.3,124,4.01
36,10,1,1,2.84,23.8,103,4.01
36,10,1,1,2.88,24.2,93,5.34
36,10,1,1,2.88,24.2,112,5.34
36,10,1,1,2.86,24.0,106,5.34
36,10,1,1,2.88,24.2,123,4.01
36,10,1,1,2.88,24.2,95,4.01
36,10,1,1,2.86,24.0,114,5.34
36,10,1,1,2.88,24.2,112,4.01
36,10,1,1,2.84,23.8,122,4.01
36,10,1,1,2.88,24.2,110,4.01
36,10,1,1,2.90,24.3,94,4.01
36,10,1,1,2.84,23.8,105,5.34
36,10,1,1,2.88,24.2,99,4.01
36,10,1,1,2.88,24.2,130,2.67
36,10,1,1,2.86,24.0,123,4.01
36,10,1,1,2.84,23.9,128,5.34
36,10,1,1,2.88,24.1,115,4.01
36,10,1,1,2.88,24.1,135,4.01
36,10,1,1,2.87,24.0,112,4.01
36,10,1,1,2.88,24.2,118,4.01
36,10,1,1,2.88,24.1,86,4.01
36,10,1,1,2.86,24.0,94,2.67
36,10,1,1,2.84,23.8,115,4.01
36,10,1,1,2.88,24.2,97,4.01
36,10,1,1,2.88,24.2,140,4.01
36,10,1,1,2.82,23.6,113,2.67
36,10,1,1,2.88,24.2,100,4.01
36,10,1,1,2.88,24.2,93,4.01
36,10,1,1,2.88,24.2,109,4.01
36,10,1,1,2.86,24.0,118,4.01
36,10,1,1,2.88,24.2,100,5.34
36,10,1,1,2.88,24.2,132,4.01
36,10,1,1,2.83,23.8,114,8.02
36,10,1,1,2.87,24.0,112,4.01
36,10,1,1,2.88,24.2,99,4.01
36,10,1,1,2.88,24.1,122,4.01
36,10,1,1,2.86,24.0,90,4.01
36,10,1,1,2.88,24.2,122,4.01
36,10,1,1,2.84,23.8,101,4.01
36,10,1,1,2.88,24.2,109,2.67
36,10,1,1,2.88,24.2,107,4.01
36,10,1,1,2.86,24.0,99,4.01
36,10,1,1,2.88,24.2,114,4.01
36,10,1,1,2.88,24.2,126,4.01
36,10,1,1,2.86,24.0,104,4.01
36,10,1,1,2.88,24.2,113,4.01
36,10,1,1,2.84,23.8,117,4.01
36,10,1,1,2.88,24.2,121,4.01
36,10,1,1,128,20.6,5,4.01
36,10,2,1,2.92,24.5,144,4.01
36,10,2,1,2.86,24.0,87,4.01
36,10,2,1,2.88,24.2,109,4.01
36,10,2,1,2.88,24.2,127,4.01
36,10,2,1,2.88,24.2,89,2.67
36,10,2,1,2.82,23.6,109,2.67
36,10,2,1,2.88,24.2,121,4.01
36,10,2,1,2.88,24.2,134,4.01
36,10,2,1,2.88,24.1,125,4.01
36,10,2,1,2.86,24.0,111,4.01
36,10,2,1,2.88,24.2,106,4.01
36,10,2,1,2.84,23.8,103,4.01
36,10,2,1,2.88,24.2,103,4.01
36,10,2,1,2.86,24.0,83,2.67
36,10,2,1,2.88,24.2,131,4.01
36,10,2,1,2.88,24.2,94,4.01
36,10,2,1,2.86,24.0,99,5.34
36,10,2,1,2.88,24.2,106,4.01
36,10,2,1,2.88,24.2,108,4.01
36,10,2,1,2.84,23.8,106,4.01
36,10,2,1,2.90,24.3,114,6.68
36,10,2,1,2.84,23.8,113,4.01
36,10,2,1,2.88,24.2,100,2.67
36,10,2,1,2.88,24.2,93,4.01
36,10,2,1,2.86,24.0,122,4.01
36,10,2,1,2.88,24.2,106,5.34
36,10,2,1,2.88,24.2,90,4.01
36,10,2,1,2.83,23.8,117,5.34
36,10,2,1,2.87,24.0,124,4.01
36,10,2,1,2.88,24.2,108,4.01
36,10,2,1,2.84,23.8,118,5.34
36,10,2,1,2.90,24.3,106,4.01
36,10,2,1,2.84,23.8,115,4.01
36,10,2,1,2.88,24.2,98,5.34
36,10,2,1,2.88,24.2,103,6.68
36,10,2,1,2.86,24.0,127,4.01
36,10,2,1,2.88,24.2,112,2.67
36,10,2,1,2.84,23.8,103,4.01
36,10,2,1,2.88,24.2,118,4.01
36,10,2,1,2.86,24.0,104,4.01
36,10,2,1,2.88,24.2,111,4.01
36,10,2,1,2.88,24.2,116,4.01
36,10,2,1,2.86,24.0,100,5.34
36,10,2,1,2.88,24.2,111,4.01
36,10,2,1,2.84,23.8,114,4.01
36,10,2,1,2.88,24.1,106,5.34
36,10,2,1,2.88,24.1,115,4.01
36,10,2,1,2.87,24.1,114,5.34
36,10,2,1,2.88,24.2,123,8.02
36,10,2,1,2.88,24.1,144,4.01
36,10,2,1,2.86,24.0,133,6.68
36,10,2,1,2.88,24.2,111,4.01
36,10,2,1,2.84,23.8,89,4.01
36,10,2,1,2.88,24.2,117,5.34
36,10,2,1,2.86,24.0,109,5.34
