cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,527,1891.90,1300,1600,1600,8726,2306.90
36,10,1,1,484,929.20,900,1450,1450,1495,380.62
36,10,2,1,471,1023.10,1000,1475,1475,1458,376.82
36,10,3,1,461,1034.70,970,1500,1500,1605,420.63
36,10,4,1,481,1257.10,1400,1500,1500,1508,382.33
36,10,5,1,438,1795.40,1400,1500,1500,7905,2070.45
36,10,6,1,364,1012.00,940,1500,1500,1522,411.61
36,10,7,1,445,935.10,960,1466,1466,1465,382.08
36,10,8,1,476,1016.30,980,1475,1475,1445,393.18
36,10,9,1,382,1098.50,1100,1480,1480,1438,384.43
36,10,10,1,350,2055.20,1333,1500,1500,10665,2894.25
36,100,1,1,545,1895.40,1350,1500,1500,8750,2307.92
36,100,2,1,384,23009.30,1150,1300,1300,220552,65848.04
36,100,3,1,449,1984.30,1350,1600,1600,9637,2577.17
36,100,4,1,439,2177.10,1400,1500,1500,11568,3151.59
36,100,5,1,471,1780.70,1300,1700,1700,8353,2233.09
36,100,6,1,320,2911.90,1450,3800,3800,14927,4090.76
36,100,7,1,649,2389.20,1500,3500,3500,10494,2799.59
36,100,8,1,465,1106.90,1100,1600,1600,1790,428.21
36,100,9,1,276,829.10,775,1100,1100,1650,370.42
36,100,10,1,735,1389.20,1400,1800,1800,2124,389.50
36,100,11,1,258,3016.80,1700,7000,7000,12402,3580.30
36,100,12,1,477,2272.10,1350,1800,1800,12470,3424.14
36,100,13,1,422,2467.70,830,1700,1700,15546,4383.90
36,100,14,1,499,1200.60,1400,1700,1700,1849,473.09
36,100,15,1,435,1387.70,1500,2000,2000,2232,510.62
36,100,16,1,386,992.20,1050,1400,1400,1589,356.20
36,100,17,1,336,1560.10,680,1600,1600,8568,2364.41
36,100,18,1,414,2267.70,1400,2000,2000,12342,3390.40
36,100,19,1,380,2034.30,780,1800,1800,10874,2990.03
36,100,20,1,489,862.50,610,1300,1300,1834,423.74
36,100,21,1,458,1150.50,1300,1500,1500,1798,410.56
36,100,22,1,436,2951.00,1400,2600,2600,17010,4732.10
36,100,23,1,461,2720.20,1400,2700,2700,14070,3835.28
36,100,24,1,712,2275.70,1300,2900,2900,8881,2282.58
36,100,25,1,387,22735.00,1233,1800,1800,217078,64782.09
36,100,26,1,298,23979.20,1550,2400,2400,227262,67763.51
36,100,27,1,389,1911.50,960,2800,2800,8225,2225.64
36,100,28,1,415,875.70,750,1400,1400,1795,411.82
36,100,29,1,498,24764.00,1450,13000,13000,226020,67168.14
36,100,30,1,1380,2834.50,2233,2500,2500,9582,2267.53
36,100,31,1,302,2555.40,1400,5000,5000,9656,2667.36
36,100,32,1,368,2620.00,1500,2500,2500,12362,3285.90
36,100,33,1,437,1209.00,1050,2000,2000,2309,561.23
36,100,34,1,414,23221.80,2000,3000,3000,218003,64933.29
36,100,35,1,829,24140.40,1300,6900,6900,219169,65045.93
36,100,36,1,464,2572.60,1300,2400,2400,15148,4234.34
36,100,37,1,1093,1520.70,1333,2200,2200,2555,455.94
36,100,38,1,1241,2863.20,1850,2600,2600,11923,3049.79
36,100,39,1,1044,105679.60,1200,13000,13000,1034471,309613.74
36,100,40,1,1062,2960.90,2200,2900,2900,12140,3110.56
36,100,41,1,1420,4396.20,2250,12000,12000,16290,4795.49
36,100,42,1,1262,1955.70,2000,2375,2375,2397,424.12
36,100,43,1,1047,2740.30,1160,2200,2200,15982,4423.91
36,100,44,1,1226,1944.30,1900,2400,2400,2407,424.53
36,100,45,1,1158,23800.30,2000,2400,2400,221149,65784.33
36,100,46,1,1233,102856.10,1525,1700,1700,1015178,304107.32
36,100,47,1,1358,3356.60,2000,2500,2500,15715,4134.97
36,100,48,1,1096,2470.30,2100,2700,2700,7642,1789.84
36,100,49,1,1222,3148.00,1800,2500,2500,14703,3876.86
36,100,50,1,1100,4688.50,1250,11000,11000,17046,5456.52
36,100,51,1,1036,24071.20,2250,2500,2500,222831,66254.97
36,100,52,1,1113,1367.30,1260,1600,1600,2349,343.09
36,100,53,1,1119,1915.10,2000,2500,2500,2554,491.67
36,100,54,1,1151,2821.60,1950,2400,2400,12234,3162.64
36,100,55,1,1113,2222.10,1183,2400,2400,10339,2726.99
36,100,56,1,1080,23475.20,1200,2400,2400,223044,66523.95
