cpu,client,node,run,data,throughput,retransmissions,congestion_window
36,1,1,1,2.92,24.5,128,4.01
36,1,1,1,2.86,24.0,93,4.01
36,1,1,1,2.88,24.2,95,2.67
36,1,1,1,2.88,24.2,128,4.01
36,1,1,1,2.88,24.2,108,4.01
36,1,1,1,2.86,24.0,80,4.01
36,1,1,1,2.88,24.2,100,4.01
36,1,1,1,2.88,24.2,102,4.01
36,1,1,1,2.83,23.8,118,4.01
36,1,1,1,2.88,24.1,113,4.01
36,1,1,1,2.87,24.1,98,4.01
36,1,1,1,2.88,24.2,98,4.01
36,1,1,1,2.88,24.1,105,4.01
36,1,1,1,2.87,24.0,106,4.01
36,1,1,1,2.88,24.2,90,5.34
36,1,1,1,2.88,24.1,82,5.34
36,1,1,1,2.86,24.0,111,4.01
36,1,1,1,2.88,24.2,114,4.01
36,1,1,1,2.88,24.2,114,4.01
36,1,1,1,2.84,23.8,103,5.34
36,1,1,1,2.90,24.3,92,5.34
36,1,1,1,2.84,23.8,98,6.68
36,1,1,1,2.88,24.2,135,4.01
36,1,1,1,2.88,24.2,103,4.01
36,1,1,1,2.86,24.0,136,8.02
36,1,1,1,2.88,24.2,115,4.01
36,1,1,1,2.88,24.2,115,4.01
36,1,1,1,2.84,23.8,135,5.34
36,1,1,1,2.90,24.3,98,6.68
36,1,1,1,2.88,24.2,121,4.01
36,1,1,1,2.84,23.8,130,4.01
36,1,1,1,2.88,24.2,118,5.34
36,1,1,1,2.86,24.0,106,4.01
36,1,1,1,2.88,24.2,104,4.01
36,1,1,1,2.88,24.2,125,5.34
36,1,1,1,2.86,24.0,92,4.01
36,1,1,1,2.88,24.2,133,2.67
36,1,1,1,2.88,24.2,111,4.01
36,1,1,1,2.83,23.8,94,4.01
36,1,1,1,2.88,24.1,147,6.68
36,1,1,1,2.87,24.1,133,6.68
36,1,1,1,2.88,24.1,107,4.01
36,1,1,1,2.86,24.0,106,4.01
36,1,1,1,2.88,24.2,104,4.01
36,1,1,1,2.88,24.2,106,4.01
36,1,1,1,2.88,24.1,95,5.34
36,1,1,1,2.86,24.0,98,2.67
36,1,1,1,2.88,24.2,75,2.67
36,1,1,1,2.84,23.8,137,5.34
36,1,1,1,2.88,24.2,123,4.01
36,1,1,1,2.90,24.3,92,4.01
36,1,1,1,2.84,23.8,104,4.01
36,1,1,1,2.88,24.2,120,2.67
36,1,1,1,2.88,24.2,101,4.01
36,1,1,1,2.86,24.0,128,2.67
36,1,1,1,2.88,24.2,105,5.34
36,1,1,1,2.88,24.2,112,5.34
36,1,1,1,2.86,24.0,86,4.01
36,1,1,1,2.88,24.2,123,4.01
36,1,1,1,2.84,23.8,112,4.01
36,1,1,1,2.88,24.2,99,6.68
36,1,1,1,2.86,24.0,100,4.01
36,1,1,1,85.5,27.6,5,4.01
36,10,1,1,2.92,24.5,132,5.34
36,10,1,1,2.86,24.0,103,2.67
36,10,1,1,2.88,24.2,135,4.01
36,10,1,1,2.88,24.2,113,4.01
36,10,1,1,2.86,24.0,86,4.01
36,10,1,1,2.88,24.2,118,4.01
36,10,1,1,2.88,24.2,125,2.67
36,10,1,1,2.84,23.8,127,4.01
36,10,1,1,2.88,24.1,139,5.34
36,10,1,1,2.87,24.1,104,4.01
36,10,1,1,2.88,24.2,121,4.01
36,10,1,1,2.88,24.1,110,5.34
36,10,1,1,2.84,23.9,134,5.34
36,10,1,1,2.90,24.3,121,5.34
36,10,1,1,2.84,23.8,108,4.01
36,10,1,1,2.88,24.2,108,2.67
36,10,1,1,2.86,24.0,100,5.34
36,10,1,1,2.88,24.2,115,4.01
36,10,1,1,2.88,24.2,136,2.67
36,10,1,1,2.86,24.0,119,4.01
36,10,1,1,2.88,24.2,113,4.01
36,10,1,1,2.88,24.2,107,6.68
36,10,1,1,2.84,23.8,97,4.01
36,10,1,1,2.86,24.0,115,4.01
36,10,1,1,2.88,24.2,102,2.67
36,10,1,1,2.88,24.2,119,8.02
36,10,1,1,2.83,23.8,103,4.01
