cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,886,2662.50,1400,2000,2000,14466,3945.88
36,10,1,1,453,1200.10,1400,1600,1600,2144,506.54
36,10,2,1,526,2042.00,1442,1500,1500,9058,2362.30
36,10,3,1,361,1109.90,1100,1480,1480,1495,396.02
36,10,4,1,524,1895.60,1433,1500,1500,8297,2162.86
36,10,5,1,477,1110.60,1100,1500,1500,1530,380.99
36,10,6,1,344,1101.00,990,1480,1480,1455,394.74
36,10,7,1,422,1034.10,990,1500,1500,1511,413.76
36,10,8,1,556,2413.10,1433,1600,1600,13285,3641.83
36,10,9,1,339,2060.30,1100,1500,1500,11006,3005.71
36,10,10,1,429,22735.70,1420,1500,1500,216490,64585.86
36,100,1,1,479,22853.80,1400,1600,1600,219157,65435.82
36,100,2,1,398,1992.60,1425,1600,1600,9731,2605.79
36,100,3,1,502,942.10,940,1500,1500,1501,388.31
36,100,4,1,469,74895.50,1200,1600,1600,739786,221630.53
36,100,5,1,338,1017.30,990,1475,1475,1461,403.92
36,100,6,1,447,2114.50,1400,1600,1600,10616,2857.25
36,100,7,1,314,1784.30,1420,1500,1500,7845,2057.77
36,100,8,1,384,1926.20,1400,1500,1500,8805,2325.35
36,100,9,1,458,1026.90,990,1475,1475,1466,384.22
36,100,10,1,396,1107.60,1100,1480,1480,1471,385.33
36,100,11,1,404,1099.50,1100,1480,1480,1479,392.50
36,100,12,1,429,22537.60,1350,1600,1600,216083,64516.61
36,100,13,1,491,23393.50,1100,1900,1900,224722,67110.95
36,100,14,1,305,924.60,975,1466,1466,1477,406.16
36,100,15,1,419,2354.80,1425,1600,1600,12470,3393.01
36,100,16,1,390,1103.10,1100,1475,1475,1468,378.79
36,100,17,1,313,946.90,960,1500,1500,1613,430.54
36,100,18,1,462,1711.10,1425,1600,1600,6668,1697.97
36,100,19,1,349,927.30,920,1466,1466,1455,400.85
36,100,20,1,411,844.40,660,1450,1450,1444,354.20
36,100,21,1,508,1988.40,1100,1600,1600,10031,2702.26
36,100,22,1,414,1025.60,1000,1500,1500,1509,393.62
36,100,23,1,276,831.90,580,1450,1450,1438,378.42
36,100,24,1,383,926.70,910,1500,1500,1517,406.75
36,100,25,1,295,1015.50,1050,1475,1475,1466,413.90
36,100,26,1,444,1923.20,1400,1500,1500,8783,2318.62
36,100,27,1,344,2100.90,1420,1500,1500,10592,2858.69
36,100,28,1,423,1030.20,1050,1500,1500,1553,400.83
36,100,29,1,400,1021.60,1050,1466,1466,1458,386.90
