cpu,client,node,run,min,mean,median,90th,99th,max,std
36,1,1,1,372,2061.50,1400,1600,1600,10142,2721.11
36,10,1,1,465,1021.30,950,1500,1500,1508,411.54
36,10,2,1,437,1019.50,960,1500,1500,1600,394.40
36,10,3,1,611,23437.40,1420,1500,1500,222796,66453.33
36,10,4,1,369,942.70,970,1550,1550,1582,431.56
36,10,5,1,451,23365.80,1433,1600,1600,222503,66380.02
36,10,6,1,424,23016.60,1400,1500,1500,219532,65506.07
36,10,7,1,453,1034.80,990,1550,1550,1541,404.50
36,10,8,1,347,23329.70,1425,1600,1600,222416,66363.31
36,10,9,1,515,1048.30,990,1500,1500,1634,394.12
36,10,10,1,441,1114.20,1100,1500,1500,1539,370.07
36,100,1,1,629,1738.00,1400,2800,2800,4508,1083.14
36,100,2,1,519,3397.30,2050,9000,9000,11977,3638.73
36,100,3,1,794,2712.30,1850,3000,3000,11442,2988.39
36,100,4,1,483,1210.50,1300,1800,1800,1954,518.26
36,100,5,1,737,1652.70,1600,2300,2300,3308,711.02
36,100,6,1,401,2201.30,1500,2400,2400,9248,2463.48
36,100,7,1,344,2336.80,1400,1900,1900,12260,3345.93
36,100,8,1,487,2270.50,1200,5500,5500,7967,2353.40
36,100,9,1,542,3214.70,1800,8700,8700,10421,3226.01
36,100,10,1,1065,103794.90,1400,9800,9800,1017580,304605.32
36,100,11,1,1232,6992.30,2000,16000,16000,18817,6704.24
36,100,12,1,1157,2204.30,1550,3300,3300,6715,1605.73
36,100,13,1,1147,2885.10,2325,2500,2500,10733,2656.23
36,100,14,1,1060,3551.30,1500,8500,8500,13993,4062.64
36,100,15,1,1106,1259.80,1162,1300,1300,2272,339.45
36,100,16,1,1112,1286.20,1171,1300,1300,2344,357.04
36,100,17,1,1049,3353.80,1950,2400,2400,17209,4641.25
36,100,18,1,1115,28735.40,1300,2500,2500,272740,81336.39
36,100,19,1,1143,1933.50,1950,2450,2450,2492,470.30
36,100,20,1,1407,26553.00,1500,14000,14000,223187,65705.59
36,100,21,1,1903,5098.10,2366,13000,13000,14780,4666.09
36,100,22,1,1117,1797.20,1900,2500,2500,2524,497.90
36,100,23,1,1144,5115.00,1400,15000,15000,16053,5637.65
36,100,24,1,1037,1255.20,1175,1300,1300,2238,333.37
36,100,25,1,1122,1952.60,2000,2500,2500,2578,525.94
36,100,26,1,1154,1934.30,2100,2400,2400,2416,447.52
36,100,27,1,1142,3862.10,2300,11000,11000,12241,3848.95
36,100,28,1,1143,1975.00,2100,2500,2500,2668,507.72
36,100,29,1,1078,23698.60,1180,2200,2200,225478,67260.49
36,100,30,1,1138,2905.50,2325,2600,2600,10925,2708.57
36,100,31,1,1078,24469.90,2350,11000,11000,219254,64985.53
36,100,32,1,1238,1908.40,1866,2400,2400,2453,380.39
36,100,33,1,1068,4262.80,2300,14000,14000,14021,4749.27
36,100,34,1,1175,3150.10,2350,2600,2600,13475,3473.34
36,100,35,1,1168,5298.80,1400,13000,13000,13305,4885.54
36,100,36,1,1096,1826.80,1566,2200,2200,4113,802.04
36,100,37,1,1186,2597.20,2000,2500,2500,9252,2262.67
36,100,38,1,1219,1976.40,2000,2450,2450,2473,438.56
36,100,39,1,1151,24069.60,1300,9200,9200,220373,65475.63
36,100,40,1,1348,3270.60,1700,2500,2500,15646,4149.22
36,100,41,1,1100,1259.60,1171,1300,1300,2124,290.99
36,100,42,1,1090,2947.30,2233,2500,2500,12663,3278.55
36,100,43,1,1070,23109.10,1157,1300,1300,220839,65909.98
36,100,44,1,1165,3244.90,2300,2500,2500,14271,3699.00
36,100,45,1,1156,1938.10,2000,2466,2466,2442,464.37
36,100,46,1,1069,1820.20,1900,2600,2600,2646,544.51
36,100,47,1,1100,67086.60,1900,2600,2600,655147,196020.70
36,100,48,1,1037,1364.20,1150,2300,2300,2368,479.04
36,100,49,1,1174,22930.30,1500,2400,2400,215612,64227.91
36,100,50,1,1380,3477.10,2400,6800,6800,10697,2780.87
36,100,51,1,1346,26191.20,2400,16000,16000,217003,63797.23
