cpu,client,node,run,data,throughput,retransmissions,congestion_window
36,1,1,1,2.92,24.5,122,4.01
36,1,1,1,2.86,24.0,124,6.68
36,1,1,1,2.88,24.2,115,4.01
36,1,1,1,2.88,24.2,112,5.34
36,1,1,1,2.88,24.2,118,2.67
36,1,1,1,2.86,24.0,122,5.34
36,1,1,1,2.88,24.2,110,4.01
36,1,1,1,2.88,24.2,117,5.34
36,1,1,1,2.83,23.7,114,4.01
36,1,1,1,2.88,24.1,89,4.01
36,1,1,1,2.87,24.1,124,6.68
36,1,1,1,2.88,24.1,122,4.01
36,1,1,1,2.86,24.0,122,4.01
36,1,1,1,2.88,24.2,127,4.01
36,1,1,1,2.88,24.2,111,5.34
36,1,1,1,2.88,24.1,113,6.68
36,1,1,1,2.87,24.0,98,4.01
36,1,1,1,2.88,24.2,103,4.01
36,1,1,1,2.84,23.8,108,4.01
36,1,1,1,2.88,24.2,96,4.01
36,1,1,1,2.90,24.3,107,4.01
36,1,1,1,2.84,23.8,100,6.68
36,1,1,1,2.88,24.2,119,4.01
36,1,1,1,2.86,24.0,110,4.01
36,1,1,1,2.88,24.2,92,4.01
36,1,1,1,2.88,24.2,104,4.01
36,1,1,1,2.88,24.2,101,4.01
36,1,1,1,2.86,24.0,106,4.01
36,1,1,1,2.88,24.2,105,2.67
36,1,1,1,2.84,23.8,99,5.34
36,1,1,1,2.90,24.3,133,5.34
36,1,1,1,2.84,23.8,112,4.01
36,1,1,1,2.88,24.2,119,5.34
36,1,1,1,2.88,24.2,119,4.01
36,1,1,1,2.86,24.0,103,4.01
36,1,1,1,2.88,24.2,97,4.01
36,1,1,1,2.88,24.2,107,4.01
36,1,1,1,2.88,24.2,106,4.01
36,1,1,1,2.86,24.0,104,6.68
36,1,1,1,2.84,23.9,112,5.34
36,1,1,1,2.88,24.1,123,4.01
36,1,1,1,2.88,24.1,123,4.01
36,1,1,1,2.87,24.0,97,6.68
36,1,1,1,2.88,24.2,120,4.01
36,1,1,1,2.88,24.1,134,6.68
36,1,1,1,2.88,24.1,112,4.01
36,1,1,1,2.87,24.1,151,6.68
36,1,1,1,2.88,24.2,101,4.01
36,1,1,1,2.84,23.8,109,4.01
36,1,1,1,2.90,24.3,139,4.01
36,1,1,1,2.88,24.2,118,4.01
36,1,1,1,2.84,23.8,108,2.67
36,1,1,1,2.88,24.2,111,4.01
36,1,1,1,2.86,24.0,103,4.01
36,1,1,1,2.88,24.2,107,4.01
36,1,1,1,2.88,24.2,96,4.01
36,1,1,1,2.88,24.2,98,4.01
36,1,1,1,2.86,24.0,128,4.01
36,1,1,1,2.88,24.2,116,5.34
36,1,1,1,2.84,23.8,137,4.01
36,1,1,1,2.90,24.3,112,5.34
36,1,1,1,2.84,23.8,138,4.01
36,1,1,1,85.5,27.0,1,4.01
36,10,1,1,2.92,24.5,115,4.01
36,10,1,1,2.86,24.0,103,6.68
36,10,1,1,2.88,24.2,103,4.01
36,10,1,1,2.88,24.2,107,4.01
36,10,1,1,2.88,24.2,98,5.34
36,10,1,1,2.83,23.7,110,6.68
36,10,1,1,2.87,24.1,141,4.01
36,10,1,1,2.88,24.2,90,4.01
36,10,1,1,2.84,23.8,111,5.34
36,10,1,1,2.90,24.3,106,5.34
36,10,1,1,2.84,23.8,134,4.01
36,10,1,1,2.88,24.2,96,4.01
36,10,1,1,2.88,24.2,126,8.02
36,10,1,1,2.86,24.0,138,4.01
36,10,1,1,2.84,23.8,131,5.34
36,10,1,1,2.88,24.2,126,4.01
36,10,1,1,2.83,23.7,121,4.01
36,10,1,1,2.87,24.1,136,5.34
36,10,1,1,2.88,24.2,96,4.01
36,10,1,1,2.84,23.8,107,4.01
36,10,1,1,2.86,24.0,129,4.01
36,10,1,1,2.88,24.2,98,2.67
36,10,1,1,2.88,24.2,130,4.01
36,10,1,1,2.88,24.2,119,4.01
36,10,1,1,2.86,24.0,113,8.02
36,10,1,1,2.88,24.2,87,6.68
36,10,1,1,2.84,23.8,95,4.01
36,10,1,1,2.88,24.2,112,5.34
36,10,1,1,2.86,24.0,104,4.01
36,10,1,1,2.88,24.2,90,4.01
36,10,1,1,2.88,24.2,109,5.34
36,10,1,1,2.86,24.0,119,4.01
36,10,1,1,2.85,23.9,120,4.01
36,10,1,1,2.87,24.1,126,4.01
36,10,1,1,2.88,24.1,97,4.01
36,10,1,1,2.86,24.0,113,4.01
36,10,1,1,2.88,24.2,105,4.01
36,10,1,1,2.88,24.2,115,6.68
36,10,1,1,2.84,23.8,108,5.34
36,10,1,1,2.90,24.3,124,4.01
36,10,1,1,2.84,23.8,122,4.01
36,10,1,1,2.88,24.2,94,4.01
36,10,1,1,2.86,24.0,106,5.34
36,10,1,1,2.88,24.2,101,5.34
36,10,1,1,2.88,24.2,108,4.01
36,10,1,1,2.84,23.8,109,5.34
36,10,1,1,2.90,24.3,96,4.01
36,10,1,1,2.84,23.8,105,4.01
36,10,1,1,2.88,24.2,122,2.67
36,10,1,1,2.88,24.2,117,4.01
36,10,1,1,2.88,24.2,89,6.68
36,10,1,1,2.86,24.0,138,4.01
36,10,1,1,2.88,24.2,100,2.67
36,10,1,1,2.88,24.2,105,6.68
36,10,1,1,2.82,23.6,115,6.68
36,10,1,1,2.88,24.2,118,4.01
36,10,1,1,2.88,24.1,105,4.01
36,10,1,1,2.86,24.0,97,4.01
36,10,1,1,2.88,24.2,105,6.68
36,10,1,1,2.88,24.2,115,5.34
36,10,1,1,2.84,23.8,131,4.01
36,10,1,1,2.90,24.3,102,4.01
36,10,1,1,128,20.6,2,4.01
36,10,2,1,2.92,24.5,131,5.34
36,10,2,1,2.86,24.0,97,4.01
36,10,2,1,2.88,24.2,126,6.68
36,10,2,1,2.88,24.2,127,4.01
36,10,2,1,2.88,24.2,116,5.34
36,10,2,1,2.86,24.0,119,4.01
36,10,2,1,2.84,23.8,122,4.01
36,10,2,1,2.88,24.1,117,4.01
36,10,2,1,2.88,24.1,113,4.01
36,10,2,1,2.87,24.1,125,5.34
36,10,2,1,2.88,24.2,113,4.01
36,10,2,1,2.88,24.1,116,4.01
36,10,2,1,2.87,24.0,129,5.34
36,10,2,1,2.88,24.2,115,6.68
36,10,2,1,2.84,23.8,115,5.34
36,10,2,1,2.90,24.3,92,4.01
36,10,2,1,2.84,23.8,143,4.01
36,10,2,1,2.88,24.2,89,4.01
36,10,2,1,2.88,24.2,108,4.01
36,10,2,1,2.86,24.0,105,2.67
36,10,2,1,2.88,24.2,116,2.67
36,10,2,1,2.88,24.2,131,5.34
36,10,2,1,2.88,24.2,97,4.01
36,10,2,1,2.86,24.0,85,4.01
36,10,2,1,2.88,24.2,109,4.01
36,10,2,1,2.84,23.8,109,5.34
36,10,2,1,2.88,24.2,113,4.01
36,10,2,1,2.86,24.0,101,4.01
36,10,2,1,2.88,24.2,90,4.01
36,10,2,1,2.88,24.2,149,4.01
36,10,2,1,2.86,24.0,111,4.01
36,10,2,1,2.88,24.2,109,4.01
36,10,2,1,2.88,24.2,109,5.34
36,10,2,1,2.88,24.2,117,4.01
36,10,2,1,2.86,24.0,130,5.34
36,10,2,1,2.88,24.2,108,4.01
36,10,2,1,2.84,23.8,105,4.01
36,10,2,1,2.88,24.1,128,4.01
36,10,2,1,2.87,24.0,112,4.01
36,10,2,1,2.88,24.2,129,8.02
36,10,2,1,2.84,23.8,124,6.68
36,10,2,1,2.88,24.2,80,6.68
36,10,2,1,2.86,24.0,149,4.01
36,10,2,1,2.84,23.8,88,6.68
36,10,2,1,2.88,24.2,111,4.01
36,10,2,1,2.83,23.7,124,4.01
36,10,2,1,2.87,24.1,112,4.01
36,10,2,1,2.88,24.2,116,5.34
36,10,2,1,2.88,24.1,121,4.01
36,10,2,1,2.86,24.0,115,5.34
36,10,2,1,2.88,24.2,110,4.01
36,10,2,1,2.84,23.8,86,4.01
36,10,2,1,2.88,24.2,83,4.01
36,10,2,1,2.90,24.3,123,4.01
36,10,2,1,2.84,23.8,123,5.34
36,10,2,1,2.88,24.2,111,2.67
36,10,2,1,2.86,24.0,108,5.34
36,10,2,1,2.88,24.2,98,4.01
36,10,2,1,2.88,24.2,127,4.01
36,10,2,1,2.88,24.2,115,4.01
36,10,2,1,2.86,24.0,120,5.34
36,10,2,1,2.88,24.2,121,4.01
36,10,2,1,128,22.3,5,4.01
36,10,3,1,2.92,24.5,88,4.01
36,10,3,1,2.86,24.0,106,5.34
36,10,3,1,2.88,24.2,120,4.01
36,10,3,1,2.88,24.2,91,4.01
36,10,3,1,2.88,24.2,106,4.01
36,10,3,1,2.88,24.2,94,5.34
36,10,3,1,2.86,24.0,101,4.01
36,10,3,1,2.84,23.8,114,4.01
36,10,3,1,2.88,24.1,125,4.01
36,10,3,1,2.86,24.0,81,4.01
36,10,3,1,2.88,24.2,116,4.01
36,10,3,1,2.88,24.2,119,5.34
36,10,3,1,2.88,24.1,110,6.68
36,10,3,1,2.87,24.0,110,4.01
36,10,3,1,2.88,24.2,119,9.35
36,10,3,1,2.84,23.8,106,4.01
36,10,3,1,2.90,24.3,99,4.01
36,10,3,1,2.88,24.2,109,4.01
36,10,3,1,2.84,23.8,110,6.68
36,10,3,1,2.88,24.2,116,5.34
36,10,3,1,2.86,24.0,106,4.01
36,10,3,1,2.88,24.2,108,4.01
36,10,3,1,2.88,24.2,83,4.01
36,10,3,1,2.84,23.8,80,4.01
36,10,3,1,2.90,24.3,131,4.01
36,10,3,1,2.84,23.8,92,4.01
36,10,3,1,2.88,24.2,124,5.34
36,10,3,1,2.86,24.0,107,4.01
36,10,3,1,2.88,24.2,100,4.01
36,10,3,1,2.88,24.2,114,4.01
36,10,3,1,2.88,24.2,107,4.01
36,10,3,1,2.83,23.7,115,5.34
36,10,3,1,2.87,24.1,106,2.67
36,10,3,1,2.88,24.2,127,5.34
36,10,3,1,2.88,24.1,97,4.01
