cpu,client,node,run,data,throughput,retransmissions,congestion_window
36,1,1,1,2.90,24.4,114,4.01
36,1,1,1,2.88,24.2,105,4.01
36,1,1,1,2.88,24.2,136,4.01
36,1,1,1,2.88,24.2,96,2.67
36,1,1,1,2.88,24.2,108,5.34
36,1,1,1,2.86,24.0,107,5.34
36,1,1,1,2.88,24.2,101,2.67
36,1,1,1,2.88,24.2,133,4.01
36,1,1,1,2.83,23.7,126,4.01
36,1,1,1,2.87,24.1,102,5.34
36,1,1,1,2.88,24.1,115,4.01
36,1,1,1,2.86,24.0,146,2.67
36,1,1,1,2.88,24.2,106,5.34
36,1,1,1,2.88,24.2,93,4.01
36,1,1,1,2.88,24.1,120,4.01
36,1,1,1,2.86,24.0,105,5.34
36,1,1,1,2.88,24.2,140,5.34
36,1,1,1,2.88,24.2,113,5.34
36,1,1,1,2.84,23.8,111,4.01
36,1,1,1,2.90,24.3,101,4.01
36,1,1,1,2.84,23.8,124,4.01
36,1,1,1,2.88,24.2,106,4.01
36,1,1,1,2.88,24.2,116,5.34
36,1,1,1,2.86,24.0,125,2.67
36,1,1,1,2.88,24.2,117,2.67
36,1,1,1,2.88,24.2,108,4.01
36,1,1,1,2.88,24.2,85,8.02
36,1,1,1,2.86,24.0,100,4.01
36,1,1,1,2.88,24.2,146,4.01
36,1,1,1,2.84,23.8,110,6.68
36,1,1,1,2.90,24.3,98,4.01
36,1,1,1,2.84,23.8,125,5.34
36,1,1,1,2.88,24.2,102,4.01
36,1,1,1,2.88,24.2,85,4.01
36,1,1,1,2.86,24.0,138,2.67
36,1,1,1,2.88,24.2,110,4.01
36,1,1,1,2.88,24.2,89,4.01
36,1,1,1,2.88,24.2,132,5.34
36,1,1,1,2.86,24.0,106,5.34
36,1,1,1,2.84,23.8,105,5.34
36,1,1,1,2.88,24.1,106,4.01
36,1,1,1,2.88,24.1,118,4.01
36,1,1,1,2.87,24.1,112,5.34
36,1,1,1,2.88,24.2,115,4.01
36,1,1,1,2.88,24.1,104,4.01
36,1,1,1,2.86,24.0,114,5.34
36,1,1,1,2.88,24.2,93,5.34
36,1,1,1,2.88,24.2,125,5.34
36,1,1,1,2.84,23.8,112,4.01
36,1,1,1,2.90,24.3,119,4.01
36,1,1,1,2.84,23.8,112,5.34
36,1,1,1,2.88,24.2,103,6.68
36,1,1,1,2.86,24.0,128,2.67
36,1,1,1,2.88,24.2,124,4.01
36,1,1,1,2.88,24.2,113,4.01
36,1,1,1,2.88,24.2,108,4.01
36,1,1,1,2.86,24.0,137,5.34
36,1,1,1,2.88,24.2,125,4.01
36,1,1,1,2.88,24.2,128,4.01
36,1,1,1,2.84,23.8,99,8.02
36,1,1,1,2.90,24.3,97,4.01
36,1,1,1,2.84,23.8,110,4.01
36,1,1,1,85.5,26.9,0,8.02
36,10,1,1,2.93,24.6,162,4.01
36,10,1,1,2.90,24.3,114,6.68
36,10,1,1,2.84,23.8,99,5.34
36,10,1,1,2.88,24.2,108,4.01
36,10,1,1,2.86,24.0,98,4.01
36,10,1,1,2.84,23.8,127,4.01
36,10,1,1,2.88,24.1,107,4.01
36,10,1,1,2.88,24.1,110,4.01
36,10,1,1,2.87,24.1,106,4.01
36,10,1,1,2.88,24.2,128,4.01
36,10,1,1,2.84,23.8,103,4.01
36,10,1,1,2.88,24.2,105,4.01
36,10,1,1,2.90,24.3,124,4.01
36,10,1,1,2.84,23.8,117,4.01
36,10,1,1,2.88,24.2,119,4.01
36,10,1,1,2.88,24.2,87,4.01
36,10,1,1,2.86,24.0,120,4.01
36,10,1,1,2.88,24.2,89,5.34
36,10,1,1,2.88,24.2,118,5.34
36,10,1,1,2.84,23.8,127,4.01
36,10,1,1,2.90,24.3,99,4.01
36,10,1,1,2.84,23.8,105,4.01
36,10,1,1,2.88,24.2,123,4.01
36,10,1,1,2.88,24.2,131,4.01
36,10,1,1,2.86,24.0,128,4.01
36,10,1,1,2.88,24.2,133,4.01
36,10,1,1,2.88,24.2,106,4.01
36,10,1,1,2.86,24.0,116,5.34
36,10,1,1,2.88,24.2,89,4.01
36,10,1,1,2.88,24.2,100,4.01
36,10,1,1,2.82,23.7,93,5.34
36,10,1,1,2.87,24.1,106,4.01
36,10,1,1,2.88,24.1,108,4.01
36,10,1,1,2.88,24.1,121,6.68
36,10,1,1,2.87,24.1,90,5.34
36,10,1,1,2.88,24.2,115,4.01
36,10,1,1,2.84,23.8,132,5.34
36,10,1,1,2.88,24.2,128,5.34
36,10,1,1,2.90,24.3,84,6.68
36,10,1,1,2.84,23.8,117,4.01
36,10,1,1,2.88,24.2,141,4.01
36,10,1,1,2.88,24.2,108,4.01
36,10,1,1,2.86,24.0,87,4.01
36,10,1,1,2.88,24.2,100,4.01
36,10,1,1,2.88,24.2,116,4.01
36,10,1,1,2.86,24.0,104,4.01
36,10,1,1,2.88,24.2,100,4.01
36,10,1,1,2.88,24.2,114,5.34
36,10,1,1,2.84,23.8,106,4.01
